Unnamed: 0,Unnamed: 1,Measured data,Unnamed: 3,Unnamed: 4,Unnamed: 5,Estimated data,Unnamed: 7,Unnamed: 8,Unnamed: 9
Site Time,POA Sensor,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",INV Sum,INV 1,INV 2,INV 3,INV Sum
2022-10-05 10:00:00,705.7666,1307,1361,944.25,3612.25,1307,1361,944.25,3612.25
2022-10-05 11:00:00,867.1464,1571.5,1613.75,1144.25,4329.5,1571.5,1613.75,1144.25,4329.5
2022-10-05 12:00:00,948.1536,1665,1666.25,1244.75,4576,1665,1666.25,1244.75,4576
2022-10-05 13:00:00,954.9692,1665.75,1666,1255,4586.75,1665.75,1666,1255,4586.75
2022-10-05 14:00:00,887.3889,1602.5,1631.25,1191,4424.75,1602.5,1631.25,1191,4424.75
2022-10-05 15:00:00,744.1301,1389,1412.25,1038.75,3840,1389,1412.25,1038.75,3840
2022-10-05 16:00:00,547.9638,1056.75,1063.25,797,2917,1056.75,1063.25,797,2917
2022-10-05 17:00:00,313.5662,600.25,591,459.25,1650.5,600.25,591,459.25,1650.5
2022-10-05 18:00:00,81.56786,137.75,123.75,99.25,360.75,137.75,123.75,99.25,360.75
2022-10-05 19:00:00,0,0.5,0.25,0,0.75,0.5,0.25,0,0.75
2022-10-05 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-05 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-05 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-05 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 07:00:00,22.90669,28.5,34.5,12.75,75.75,28.5,34.5,12.75,75.75
2022-10-06 08:00:00,217.9736,377,433.25,247.5,1057.75,377,433.25,247.5,1057.75
2022-10-06 09:00:00,468.6953,890,950,634.75,2474.75,890,950,634.75,2474.75
2022-10-06 10:00:00,699.4427,1287,1339.75,927.75,3554.5,1287,1339.75,927.75,3554.5
2022-10-06 11:00:00,858.9655,1534.75,1585.5,1116,4236.25,1534.75,1585.5,1116,4236.25
2022-10-06 12:00:00,936.4874,1649.5,1665.5,1208.5,4523.5,1649.5,1665.5,1208.5,4523.5
2022-10-06 13:00:00,946.9274,1663.5,1666.25,1234.25,4564,1663.5,1666.25,1234.25,4564
2022-10-06 14:00:00,878.856,1581.5,1608.75,1168.25,4358.5,1581.5,1608.75,1168.25,4358.5
2022-10-06 15:00:00,741.3181,1373.5,1393,1023.25,3789.75,1373.5,1393,1023.25,3789.75
2022-10-06 16:00:00,537.686,1040,1045.25,782.75,2868,1040,1045.25,782.75,2868
2022-10-06 17:00:00,305.6583,590.25,579.5,449.5,1619.25,590.25,579.5,449.5,1619.25
2022-10-06 18:00:00,75.06835,132.25,119,94.75,346,132.25,119,94.75,346
2022-10-06 19:00:00,0,0.5,0.5,0.25,1.25,0.5,0.5,0.25,1.25
2022-10-06 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-06 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 07:00:00,27.96547,28,33.5,13.5,75,28,33.5,13.5,75
2022-10-07 08:00:00,217.1095,364.75,419.25,239.75,1023.75,364.75,419.25,239.75,1023.75
2022-10-07 09:00:00,469.3747,879.75,939,626.25,2445,879.75,939,626.25,2445
2022-10-07 10:00:00,695.4743,1265.75,1317.5,913.5,3496.75,1265.75,1317.5,913.5,3496.75
2022-10-07 11:00:00,851.8897,1511.25,1558.5,1098.25,4168,1511.25,1558.5,1098.25,4168
2022-10-07 12:00:00,936.2284,1635.25,1660.5,1193,4488.75,1635.25,1660.5,1193,4488.75
2022-10-07 13:00:00,931.9301,1624,1635.5,1199.5,4459,1624,1635.5,1199.5,4459
2022-10-07 14:00:00,848.0185,1513.5,1545.75,1135,4194.25,1513.5,1545.75,1135,4194.25
2022-10-07 15:00:00,746.5657,1330.75,1359.5,996,3686.25,1330.75,1359.5,996,3686.25
2022-10-07 16:00:00,458.9526,871.75,862.5,635.25,2369.5,871.75,862.5,635.25,2369.5
2022-10-07 17:00:00,301.4763,566.5,555.75,430.25,1552.5,566.5,555.75,430.25,1552.5
2022-10-07 18:00:00,64.03034,109.5,99.75,79.5,288.75,109.5,99.75,79.5,288.75
2022-10-07 19:00:00,0,0.25,0.25,0,0.5,0.25,0.25,0,0.5
2022-10-07 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-07 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 07:00:00,18.14076,27.25,29,17.5,73.75,27.25,29,17.5,73.75
2022-10-08 08:00:00,255.0508,423.5,468.75,285.75,1178,423.5,468.75,285.75,1178
2022-10-08 09:00:00,399.234,748,784.5,528.5,2061,748,784.5,528.5,2061
2022-10-08 10:00:00,634.1814,1190.25,1229,861,3280.25,1190.25,1229,861,3280.25
2022-10-08 11:00:00,862.3737,1577.25,1608.25,1143.75,4329.25,1577.25,1608.25,1143.75,4329.25
2022-10-08 12:00:00,950.189,1666,1666,1251.75,4583.75,1666,1666,1251.75,4583.75
2022-10-08 13:00:00,971.0406,1666.5,1666.5,1277.5,4610.5,1666.5,1666.5,1277.5,4610.5
2022-10-08 14:00:00,926.6641,1643.25,1649.75,1232.25,4525.25,1643.25,1649.75,1232.25,4525.25
2022-10-08 15:00:00,760.7294,1417.75,1416.5,1030.5,3864.75,1417.75,1416.5,1030.5,3864.75
2022-10-08 16:00:00,562.6938,1057.5,1079.5,799.5,2936.5,1057.5,1079.5,799.5,2936.5
2022-10-08 17:00:00,311.6881,588.5,567,436.5,1592,588.5,567,436.5,1592
2022-10-08 18:00:00,84.2979,137.25,125.25,98.25,360.75,137.25,125.25,98.25,360.75
2022-10-08 19:00:00,0,0.25,0.25,0,0.5,0.25,0.25,0,0.5
2022-10-08 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-08 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 07:00:00,14.01312,20.75,22.25,13.75,56.75,20.75,22.25,13.75,56.75
2022-10-09 08:00:00,139.5219,236.5,263.25,180.5,680.25,236.5,263.25,180.5,680.25
2022-10-09 09:00:00,373.9307,650.75,690.5,455,1796.25,650.75,690.5,455,1796.25
2022-10-09 10:00:00,452.9088,797,852.75,613,2262.75,797,852.75,613,2262.75
2022-10-09 11:00:00,652.0398,1164.5,1205.5,859.25,3229.25,1164.5,1205.5,859.25,3229.25
2022-10-09 12:00:00,671.6119,1129.5,1145.75,849,3124.25,1129.5,1145.75,849,3124.25
2022-10-09 13:00:00,427.8365,776,824.25,620.5,2220.75,776,824.25,620.5,2220.75
2022-10-09 14:00:00,883.1625,1505,1522.75,1085.25,4113,1505,1522.75,1085.25,4113
2022-10-09 15:00:00,687.1877,1270.25,1289.5,959.75,3519.5,1270.25,1289.5,959.75,3519.5
2022-10-09 16:00:00,524.0291,1022,1016,765.25,2803.25,1022,1016,765.25,2803.25
2022-10-09 17:00:00,281.6128,545,533.5,413.25,1491.75,545,533.5,413.25,1491.75
2022-10-09 18:00:00,59.10867,104.5,94.75,75.5,274.75,104.5,94.75,75.5,274.75
2022-10-09 19:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-09 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 07:00:00,8.7622,15.75,16.25,10.75,42.75,15.75,16.25,10.75,42.75
2022-10-10 08:00:00,106.762,192,207.5,139,538.5,192,207.5,139,538.5
2022-10-10 09:00:00,400.6605,759.75,794.25,522.75,2076.75,759.75,794.25,522.75,2076.75
2022-10-10 10:00:00,698.1567,1302.25,1346.25,937,3585.5,1302.25,1346.25,937,3585.5
2022-10-10 11:00:00,869.8286,1587.25,1614.25,1152.75,4354.25,1587.25,1614.25,1152.75,4354.25
2022-10-10 12:00:00,953.4349,1666.5,1666.5,1245.25,4578.25,1666.5,1666.5,1245.25,4578.25
2022-10-10 13:00:00,958.7584,1665.75,1666.25,1254.75,4586.75,1665.75,1666.25,1254.75,4586.75
2022-10-10 14:00:00,892.1681,1601.5,1619.25,1187.5,4408.25,1601.5,1619.25,1187.5,4408.25
2022-10-10 15:00:00,744.6643,1379,1389,1027.5,3795.5,1379,1389,1027.5,3795.5
2022-10-10 16:00:00,470.3133,932,934.5,721.5,2588,932,934.5,721.5,2588
2022-10-10 17:00:00,276.3376,541,533.5,421.25,1495.75,541,533.5,421.25,1495.75
2022-10-10 18:00:00,62.44381,105.25,93.75,76,275,105.25,93.75,76,275
2022-10-10 19:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-10 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 07:00:00,12.49508,17.75,18.5,11.75,48,17.75,18.5,11.75,48
2022-10-11 08:00:00,194.0123,338,384.75,222.75,945.5,338,384.75,222.75,945.5
2022-10-11 09:00:00,326.5471,599,625.75,417.25,1642,599,625.75,417.25,1642
2022-10-11 10:00:00,628.209,1113.5,1095.5,768.5,2977.5,1113.5,1095.5,768.5,2977.5
2022-10-11 11:00:00,824.2732,1472,1507,1073,4052,1472,1507,1073,4052
2022-10-11 12:00:00,899.9186,1581.75,1602.75,1166.5,4351,1581.75,1602.75,1166.5,4351
2022-10-11 13:00:00,857.5298,1513.25,1522.75,1113.75,4149.75,1513.25,1522.75,1113.75,4149.75
2022-10-11 14:00:00,760.2032,1387,1399,1024.75,3810.75,1387,1399,1024.75,3810.75
2022-10-11 15:00:00,646.2648,1151.5,1166.5,846,3164,1151.5,1166.5,846,3164
2022-10-11 16:00:00,206.1823,356.75,384.75,286.75,1028.25,356.75,384.75,286.75,1028.25
2022-10-11 17:00:00,146.9534,280.5,278.75,208.25,767.5,280.5,278.75,208.25,767.5
2022-10-11 18:00:00,43.85287,80.25,77.25,57,214.5,80.25,77.25,57,214.5
2022-10-11 19:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-11 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 07:00:00,4.451798,5.25,5.5,3.5,14.25,5.25,5.5,3.5,14.25
2022-10-12 08:00:00,56.38574,99,99.5,70.25,268.75,99,99.5,70.25,268.75
2022-10-12 09:00:00,70.46316,133.25,135.75,96.5,365.5,133.25,135.75,96.5,365.5
2022-10-12 10:00:00,176.2401,326.5,335,241,902.5,326.5,335,241,902.5
2022-10-12 11:00:00,42.07354,82,83.25,58.5,223.75,82,83.25,58.5,223.75
2022-10-12 12:00:00,92.52728,176.25,180.5,131.5,488.25,176.25,180.5,131.5,488.25
2022-10-12 13:00:00,139.8257,265,267.75,190.75,723.5,265,267.75,190.75,723.5
2022-10-12 14:00:00,100.928,191.5,193.75,138,523.25,191.5,193.75,138,523.25
2022-10-12 15:00:00,80.85378,154.5,155.75,111.5,421.75,154.5,155.75,111.5,421.75
2022-10-12 16:00:00,91.31552,166,167.75,119.5,453.25,166,167.75,119.5,453.25
2022-10-12 17:00:00,66.08894,117.5,117.25,82.75,317.5,117.5,117.25,82.75,317.5
2022-10-12 18:00:00,11.365,17.5,17.5,11.75,46.75,17.5,17.5,11.75,46.75
2022-10-12 19:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 22:00:00,0,0,0,0,0,0,0,0,0
2022-10-12 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 07:00:00,9.222554,12.75,12.75,8.5,34,12.75,12.75,8.5,34
2022-10-13 08:00:00,170.3458,251,281.5,175,707.5,251,281.5,175,707.5
2022-10-13 09:00:00,411.9288,703.75,791.5,531.25,2026.5,703.75,791.5,531.25,2026.5
2022-10-13 10:00:00,489.0127,894.5,873.75,638.75,2407,894.5,873.75,638.75,2407
2022-10-13 11:00:00,346.2094,582,634,454.5,1670.5,582,634,454.5,1670.5
2022-10-13 12:00:00,588.0424,978.25,997.25,716.75,2692.25,978.25,997.25,716.75,2692.25
2022-10-13 13:00:00,573.6978,1037.5,1063.25,795.25,2896,1037.5,1063.25,795.25,2896
2022-10-13 14:00:00,804.3055,1385.5,1448.25,1066.25,3900,1385.5,1448.25,1066.25,3900
2022-10-13 15:00:00,539.0889,971,989.25,645.25,2605.5,971,989.25,645.25,2605.5
2022-10-13 16:00:00,390.066,744.5,764,531.5,2040,744.5,764,531.5,2040
2022-10-13 17:00:00,287.3683,536.5,524.25,407.5,1468.25,536.5,524.25,407.5,1468.25
2022-10-13 18:00:00,55.88129,98.75,89,72.25,260,98.75,89,72.25,260
2022-10-13 19:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-13 22:00:00,0.0732847,0,0,0,0,0,0,0,0
2022-10-13 23:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 00:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 01:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 02:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 03:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 04:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 05:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 06:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 07:00:00,15.89303,19.25,23.75,8.75,51.75,19.25,23.75,8.75,51.75
2022-10-14 08:00:00,230.5383,365.5,425.75,230.5,1021.75,365.5,425.75,230.5,1021.75
2022-10-14 09:00:00,478.6303,899,963.75,643.5,2506.25,899,963.75,643.5,2506.25
2022-10-14 10:00:00,710.1811,1306.5,1357.25,946.5,3610.25,1306.5,1357.25,946.5,3610.25
2022-10-14 11:00:00,868.4276,1567.5,1604,1138,4309.5,1567.5,1604,1138,4309.5
2022-10-14 12:00:00,955.7612,1665.5,1666,1246.5,4578,1665.5,1666,1246.5,4578
2022-10-14 13:00:00,967.4289,1666,1666,1266.75,4598.75,1666,1666,1266.75,4598.75
2022-10-14 14:00:00,892.3125,1615.5,1627.75,1198.25,4441.5,1615.5,1627.75,1198.25,4441.5
2022-10-14 15:00:00,745.8251,1387.75,1398,1033.25,3819,1387.75,1398,1033.25,3819
2022-10-14 16:00:00,536.0984,1032,1031.25,777.75,2841,1032,1031.25,777.75,2841
2022-10-14 17:00:00,284.8889,549.5,535.25,417,1501.75,549.5,535.25,417,1501.75
2022-10-14 18:00:00,51.07521,90,76.75,64.5,231.25,90,76.75,64.5,231.25
2022-10-14 19:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 20:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 21:00:00,0,0,0,0,0,0,0,0,0
2022-10-14 22:00:00,0,0,0,0,0,0,0,0,0
