Chiloquin Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167
2022-12-15 14:00:00,658.061,23.54584,19.26394,19.1675,25.82629,23.07858,23.08459,23.14629,23.39375,23.19032,23.85184,23.36644,23.92123,23.43725,26.06115,28.88963,23.00021,32.09459,23.43863,36.47033,26.73907,46.74335,40.70054,25.84056,39.21019,23.45504,17.57394,24.22091,23.50481,21.35021,19.8615,22.55721,10.73408,17.82304,11.25554,17.11927,4.829229,17.03337,4.944313,19.66033,5.515771,15.74942,6.262667,11.49244,19.53711,5.643146,16.60798,10.22654,11.65565,16.86404,14.3244,15.32704,13.75425,11.00619,20.67256,9.317541,19.63206,15.79031,18.62209,22.08191,19.30952,19.39331,22.67267,19.59875,24.90389,22.46656,,23.60494,31.30706,32.85516,20.85238,31.59473,19.29948,35.40177,28.53402,22.63642,18.90327,22.64917,22.12238,22.74946,22.82744,23.17548,22.39819,22.8399,20.52375,22.77829,22.41969,22.80071,22.47869,22.67685,,21.99813,22.19202,22.33933,22.60644,22.64871,22.65306,22.31575,19.63621,21.67669,22.32098,22.28281,22.65638,22.63992,22.4535,21.92558,22.71723,22.39717,16.41625,22.53898,20.08448,22.6584,21.22254,21.97242,21.32438,19.251,17.77621,19.89008,22.43642,22.44029,21.84183,22.51792,20.68875,21.36592,17.38025,22.80356,18.02127,22.36535,21.29404,22.51885,22.71873,22.80273,20.08546,22.49565,16.814,20.76371,22.61859,21.59742,20.66084,19.15446,20.598,19.59019,22.37564,22.32025,20.30094,19.66413,22.37302,21.86156,20.8681,16.67759,16.7039,23.00306,22.51912,22.8644,19.72261,19.77542,20.13325,22.25986,22.76606,22.29306,20.71992,22.29952,22.18981,19.32431,20.68046,16.66994,3485.222
2022-12-15 15:00:00,398.8845,14.27394,11.56125,11.61108,15.24017,13.96573,14.01215,14.00183,14.274,14.05309,14.66075,14.13577,14.76971,14.2955,16.1204,17.92129,13.93163,20.31298,14.23494,22.77406,16.2171,29.26931,25.54321,15.49827,24.68871,14.40262,11.06888,15.22975,14.34456,13.42469,12.47144,13.74823,6.642396,10.98548,7.212062,10.41833,2.809396,10.46277,2.893208,11.96327,3.203542,9.537084,3.797667,7.036917,11.93567,3.336313,10.16373,6.145396,7.224792,10.14659,8.585145,9.300918,8.340895,6.691354,12.68302,5.516167,11.71292,9.604313,11.1209,13.38252,11.58681,11.54125,13.71104,11.76837,14.82183,13.41335,,14.27096,18.79356,20.00427,12.78777,19.27888,11.82689,21.84733,16.50108,12.87896,11.31744,13.57735,13.2519,13.59317,13.66775,14.02812,13.51994,13.62206,12.37471,13.61077,13.37396,13.62319,13.38717,13.50541,,13.16512,13.26856,13.40958,13.63544,13.58796,13.49398,13.36252,11.77423,12.97575,13.36008,13.40667,13.60021,13.65606,13.43886,13.17594,13.66875,13.45215,10.11088,13.55206,11.96275,13.66419,12.70208,13.20617,12.81954,11.67506,10.94939,12.03611,13.41458,13.52964,13.09319,13.51906,12.47225,12.72877,10.47437,13.77356,10.93264,13.49125,12.78244,13.42933,13.65854,13.80614,12.04202,13.49981,10.16977,12.62604,13.56583,12.99352,12.32413,11.38258,12.4304,11.81761,13.53806,13.39509,12.11165,11.96779,13.46421,13.13615,12.48996,10.30852,10.31981,13.57406,13.59035,13.65717,11.97356,11.94644,12.29196,13.48884,13.79481,13.33206,12.53934,13.37429,13.40137,11.68821,12.33935,9.930582,2112.141
2022-12-15 16:00:00,32.09139,1.661063,1.150521,1.359271,1.605687,1.632417,1.7275,1.581729,1.729271,1.556146,1.84225,1.540333,1.841958,1.718313,1.964334,2.184375,1.556021,2.595812,1.644938,2.768605,1.77375,3.833793,3.371855,1.6785,3.309105,1.734729,1.483354,2.043521,1.751396,1.699437,1.588604,1.699083,0.8208959,1.312521,0.8437083,1.246771,0.3012499,1.398688,0.3101458,1.419583,0.3125209,1.101542,0.3843541,0.9183749,1.360792,0.1783333,1.362479,0.4582708,0.6944792,1.162875,0.7428542,0.6783334,0.6955001,0.9160209,1.326667,0.2456875,1.302917,1.169873,1.146958,1.537333,1.436396,1.241812,1.906645,1.390542,1.294396,1.482292,,1.713813,2.040083,2.282312,1.457417,2.25875,1.415562,2.470167,1.103917,1.302604,0.9092501,1.040333,1.364021,1.05025,1.531875,1.232292,1.488958,0.95925,1.270958,0.9838542,1.390021,0.901,1.392542,0.8352708,,1.095542,1.48625,1.1035,1.605708,1.080708,1.404729,1.041438,1.219938,0.9951667,1.524438,1.113854,1.565604,1.138187,1.386979,1.481542,1.379979,1.327125,1.042271,1.34125,1.213479,1.450833,1.310292,1.243667,1.324229,1.09,1.239146,1.012708,1.472958,1.235208,1.263354,1.087917,1.222167,0.9997082,0.8980833,1.326229,1.033625,1.202375,1.279708,1.189854,1.389896,1.504667,0.9639583,1.316563,0.9693751,1.368812,0.8909583,0.8797499,1.019417,0.7841875,1.125792,0.8260209,1.336187,0.8712708,1.121187,0.8532917,1.354146,0.8035209,1.238979,1.054354,1.086396,0.5066874,1.130292,0.5983958,1.001917,0.6284791,1.078052,0.6537709,1.127937,0.6503751,1.004104,0.7366874,1.122563,0.8012499,1.073146,0.8382499,197.0208
2022-12-15 17:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1131558,,,,,,,,,,,,,,,,,-13.35291
2022-12-15 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.46625
2022-12-15 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.47479
2022-12-15 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.54104
2022-12-15 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.53063
2022-12-15 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.64271
2022-12-15 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.66271
2022-12-16 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.6775
2022-12-16 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.61417
2022-12-16 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.61479
2022-12-16 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.56771
2022-12-16 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.49458
2022-12-16 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.44604
2022-12-16 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.59125
2022-12-16 07:00:00,3.928071,0.1727708,0.25175,0.219875,0.017125,0.1628958,0.2481042,0.04606251,0.07285416,0.2527292,0.07883333,0.2235625,0.004666667,0.2832083,0.0170625,0.250625,0.2376875,0.1291458,0.04704166,0.06645832,0.05958334,0.2712292,0.1379167,0.1901875,0.1553958,0.06943749,0.007020833,0.160875,0.05283333,0.0174375,0.02497917,0.03958334,0.02860418,0.075125,0.02527083,0.05662499,0,0.2166875,0,0.02420833,0,0.1452222,0.0273125,0.1485833,0.06739583,0.0006458333,0.2728056,0,0.1322083,0.01211111,0.1485833,0.11625,0.06336112,0.1833055,0.1709167,0.00486111,0.077375,0.2401944,0,0.073375,0.15375,0.01614583,0.2602291,0.039625,0.0358125,0.1342083,,0.09516665,0.2162292,0.1286458,0.05802084,0.1186458,0.04014583,0.08599999,0.25375,0.0958125,0.005145832,0.1536042,0.2104792,0.1676042,0.08964583,0.2688542,0.2735417,0.06662499,0.1531042,0.09716666,0.03368749,0.1998542,0.06547916,0.1842708,,0.1420417,0.01616666,0.09502083,0.1254167,0.267375,0.009625001,0.04362501,0.1252917,0.05868751,0.279375,0.0980625,0.2306042,0.2023125,0.05566667,0.1110417,0.1161041,0.1320833,0.0773125,0.08268751,0,0.2152292,0.003541667,0.05652084,0.03966668,0.08204167,0.258125,0.1716458,0.01558333,0.08566666,0.0885625,0.1756875,0.1199167,0.015,0.01595833,0.05533334,0.06352083,0.01572917,0.2511667,0.02135417,0.1047083,0.2965417,0.1237292,0.2450833,0.1599375,0.1687292,0.2418958,0.2204375,0.003041667,0.09452082,0.1089583,0.03520833,0.06564582,0.0453125,8.333333e-05,0.2467708,0.1318333,0.0311875,0.1853125,0.2361875,0.1561666,0.1859583,0.1363958,0.3899792,0.2453541,0.3915,0.2221667,0.1320833,0.2189583,0.053625,0.1478125,0.2351042,0.1624583,0.1258333,0.1244583,0.1184792,2.075625
2022-12-16 08:00:00,286.8706,4.892979,4.470083,5.623021,7.397459,7.64225,8.453855,8.271999,8.368458,10.07727,9.365312,9.791978,9.104688,10.29627,9.259022,9.250521,10.14433,8.514687,10.05437,8.824917,10.65354,14.12581,9.742583,10.35204,8.731229,9.752167,3.565625,4.901207,9.837666,4.243437,3.539271,9.227686,2.537375,6.805187,2.033917,6.681334,0.9618332,7.370291,1.075042,7.74225,0.7738334,5.606876,1.441875,2.110167,7.466583,0.7483959,5.771541,1.181271,2.533771,4.820562,2.956521,3.070292,3.186459,4.476896,3.923396,1.881604,7.619751,3.432688,7.278959,3.498688,3.983146,9.119459,5.361772,7.667229,5.741354,8.325749,,8.539752,9.339917,9.63975,7.18923,11.69046,7.637625,14.8844,13.59356,10.53702,8.213686,10.51886,10.19929,10.64308,10.49696,11.44154,11.0376,10.448,8.993544,10.52369,10.3671,10.64775,10.53008,10.83423,,10.63927,10.54421,10.4691,11.06604,11.06173,10.04658,10.01175,9.50221,10.36583,10.87504,10.64727,10.83585,10.8886,10.42904,10.23323,10.622,10.37854,6.444229,10.62931,8.709856,10.86692,9.810686,10.25686,9.889145,8.950853,9.524625,9.044876,10.69917,10.6445,10.37196,10.42633,9.601543,9.093834,7.463749,10.06629,7.852375,9.701062,10.20431,9.915043,10.67433,11.10479,9.295938,10.5571,7.845291,9.789354,10.55287,10.06869,8.679916,8.564811,9.296478,8.943791,9.731332,10.08621,8.211584,9.676998,10.27173,9.604499,9.462063,8.002834,8.367124,10.42158,9.835148,10.72938,9.074375,9.268978,9.392189,10.15669,10.40186,9.786001,9.324729,10.22038,9.722437,8.691896,9.05979,6.717228,1409.18
2022-12-16 09:00:00,500.6074,17.26042,15.94211,17.6411,24.7769,22.4886,22.5529,22.31673,22.41473,22.80742,22.49435,22.82104,22.27171,22.92533,24.08256,23.94852,22.43833,25.45502,22.52479,26.9399,25.23715,37.565,31.63473,24.47248,30.01375,22.11819,11.78108,17.92566,22.20167,15.67108,15.60944,20.68181,8.96077,16.67431,7.92825,16.10562,3.610917,16.40173,3.873479,18.66338,3.663229,14.76812,6.530708,10.51535,19.08962,5.188437,15.98862,9.477771,11.81019,16.29214,12.39583,11.61223,10.63235,11.38058,16.17175,7.311417,19.59256,16.87321,18.41279,17.62618,17.09421,20.26464,18.71294,19.21581,21.15479,21.95106,,22.83677,28.71929,31.48208,19.58579,31.07194,18.43779,35.32079,28.75477,21.84273,18.20404,22.48896,22.2695,22.5564,22.9356,23.15677,22.727,22.6111,19.51969,22.48133,22.60336,22.48082,22.4755,22.67815,,21.9394,22.27248,22.1614,22.75873,22.79306,22.40768,21.97669,19.91292,21.73154,22.48225,22.23115,22.85814,22.50444,22.57364,22.06946,22.46592,22.04944,15.49881,22.40675,19.66991,22.576,21.27277,21.87956,21.28252,19.23096,18.87004,20.0505,22.41831,22.40798,21.90946,22.31781,20.7385,20.91929,16.37583,22.36306,17.24912,21.97465,21.28492,22.09852,22.40046,22.67812,20.0465,22.35213,16.84096,20.79815,22.11421,21.16133,20.16277,18.72667,20.16167,19.5355,21.86011,22.02117,18.56969,19.90233,22.13308,21.48579,20.83627,16.51296,17.53469,22.34123,21.99262,22.32925,19.38054,19.3931,20.02823,21.71283,22.4631,21.57554,20.7279,21.7359,21.937,18.75567,20.32063,15.97754,3332.437
2022-12-16 10:00:00,661.7479,27.60854,24.51617,25.19827,33.2355,29.5455,29.60312,29.57587,29.64516,29.90429,29.75414,29.98966,29.66779,30.017,32.33463,35.65875,29.50598,40.13167,29.76087,43.52914,33.49523,55.64092,48.80581,32.61269,46.36142,29.46304,19.6611,27.99479,29.63073,25.87569,24.67627,28.54346,13.24392,23.07419,13.86662,21.61273,5.934771,21.63754,6.200542,24.8726,7.218646,19.98533,9.411564,14.74664,25.68429,8.478854,21.07471,14.05844,16.09665,21.70175,18.98423,19.76429,16.98064,14.89656,25.45644,12.61083,25.34471,28.09307,24.07458,27.69469,24.95719,24.97404,27.28152,22.83696,28.31238,28.58502,,29.69342,40.35844,42.34452,25.83475,40.41302,24.28921,46.23636,37.52419,28.44046,25.1254,29.73429,29.13169,29.97944,29.87606,30.42902,29.47644,30.02531,27.41216,29.81771,29.40531,29.82431,29.37415,29.83735,,28.86185,28.97635,29.23506,29.46977,29.903,29.41342,29.14221,25.87402,28.60008,29.20862,29.28625,29.65429,29.68656,29.42056,28.78723,29.71277,29.26261,22.28558,29.53285,26.21007,29.65388,28.02711,28.91252,27.96906,25.35919,24.79377,26.84933,29.26917,29.47136,28.6269,29.52996,27.22202,27.97879,22.83569,29.66321,24.02696,29.27667,28.20815,29.46102,29.3964,29.87933,26.41338,29.53923,22.34996,27.37692,29.58118,28.32131,26.89702,25.19571,27.13861,26.04344,28.80506,29.28838,26.48017,26.44411,28.96688,28.72744,27.47608,21.69181,23.60002,30.20356,29.31046,29.95433,25.64652,25.92327,26.66979,29.20625,29.72977,29.01229,27.51535,29.14617,28.88808,25.10019,27.14665,22.12027,4503.042
2022-12-16 11:00:00,930.056,31.23331,28.20988,28.23248,36.7605,32.59489,32.58569,32.63896,32.7415,32.93529,32.91731,33.01112,32.93942,33.08827,36.0334,39.73335,32.62436,45.25029,32.94473,49.90448,37.17783,61.14925,54.67621,36.23185,53.07944,32.74781,23.73121,32.59844,32.83425,29.5871,28.23975,31.80531,15.53582,26.32512,17.31866,24.05825,7.313813,23.95152,7.40075,27.63325,8.937229,22.46767,11.31333,16.63708,28.98433,10.39264,23.45864,16.29037,18.3266,24.36502,21.84114,23.6036,20.99769,16.67669,30.09746,15.65954,27.97996,31.20575,26.7591,31.37294,27.54506,27.56179,32.03096,27.75915,35.39273,31.78498,,33.03218,44.71104,47.31071,29.21685,44.77529,27.21456,51.69194,41.24181,31.47329,28.36336,32.56485,32.19869,32.81462,32.85704,33.289,32.49042,32.9084,30.53194,32.72158,32.33821,32.70929,32.36519,32.59481,,31.61921,31.89479,32.05554,32.35777,32.64479,32.48785,32.02388,28.5375,31.4484,32.11935,32.02723,32.58056,32.48492,32.4329,31.81223,32.57761,32.13077,25.15183,32.34812,29.48029,32.50748,31.03698,31.85233,30.90038,27.82425,27.81634,29.76571,32.212,32.2425,31.6145,32.35321,30.04479,30.96002,25.62019,32.60263,26.88092,32.22929,31.21656,32.36966,32.39923,32.6826,29.35044,32.34342,25.15231,30.38817,32.44365,31.21342,29.96269,28.13442,30.06775,28.93294,31.77277,32.2565,29.83706,29.4031,31.88642,31.65981,30.45087,23.75275,26.52454,33.09925,32.45861,32.76277,28.14498,28.3131,29.72554,32.12827,32.74629,31.93931,30.6275,31.99608,31.80823,27.56469,30.05952,24.69873,4999.017
2022-12-16 12:00:00,899.017,31.36492,28.67979,28.80736,36.97629,32.7299,32.73275,32.81831,33.05563,32.98919,33.34152,33.12011,33.45614,33.22925,36.6514,40.37289,32.791,46.33788,33.1534,50.97481,37.53114,61.17056,55.62346,36.60196,54.16148,33.04512,24.22871,33.16154,33.14252,30.24829,28.9894,32.06482,16.29371,26.91952,18.17723,24.34992,7.747354,24.21462,7.752563,27.88167,9.450791,22.78934,12.39329,17.08577,29.7625,11.18517,23.7411,16.92758,18.85475,24.73692,22.48552,24.15248,21.44198,16.84621,30.39727,16.2384,28.05408,22.74666,26.88269,31.60648,27.69125,27.6419,32.14294,27.88263,35.60221,32.07777,,33.45481,45.01237,47.93394,30.03357,45.20654,27.72183,52.41085,40.88329,31.42804,28.45273,32.3281,32.10035,32.30296,32.4209,32.95004,32.33927,32.41508,30.55331,32.1459,31.9584,32.24886,32.25714,32.36713,,31.15081,31.79479,31.882,32.25629,32.38181,32.43981,31.52942,28.79919,31.33123,31.97927,31.51979,32.10169,32.25064,31.85575,31.78992,32.21306,31.99452,25.33706,31.89379,29.44127,32.33519,30.7919,31.74798,30.6284,27.67485,27.97573,29.60148,32.15088,32.04337,31.31077,32.21709,30.23077,30.74194,25.82173,32.48323,27.15992,32.10704,36.51937,32.24469,32.42692,32.50646,29.31571,32.17521,25.60962,30.60846,32.37229,31.52848,30.22289,28.11302,30.2245,28.7415,31.86469,31.90984,29.95329,29.62202,31.9335,31.34546,30.31325,23.28042,26.92402,33.03446,32.49567,32.6679,28.11267,28.22569,30.00694,32.07111,32.75054,31.90067,30.90069,31.91781,31.81467,27.54358,30.12448,24.9984,5020.108
2022-12-16 13:00:00,821.449,28.78992,26.197,26.38338,33.42958,29.60438,29.61394,29.69558,29.95589,29.83168,30.26888,29.98392,30.48477,30.14516,33.49742,36.87473,29.69552,42.66796,30.08862,46.86156,34.12873,58.63423,51.00221,33.30016,49.82619,30.07406,22.23821,30.32067,30.115,27.81166,26.70875,29.11987,15.43302,24.64862,17.33536,22.19408,7.299188,22.08452,7.136688,25.32019,8.825062,20.75561,12.17585,16.07439,27.17033,10.58219,21.60727,15.82383,17.55121,22.51071,20.99392,22.21604,19.69781,15.34698,27.59621,14.98704,25.37571,20.57948,24.41948,28.66677,25.03115,25.03304,29.02454,25.16531,32.16827,29.28363,,30.65758,40.65815,43.66556,27.81309,41.13517,25.65446,47.731,37.27473,28.36909,26.04223,29.38379,29.09281,29.6016,29.62408,30.07771,29.30398,29.78542,27.75216,29.60742,29.10966,29.59577,29.21596,29.46994,,28.4539,28.72541,28.90548,29.18625,29.33854,29.33621,28.8839,26.56627,28.48731,28.92235,28.86139,29.35546,29.2921,29.2275,28.84883,29.33362,28.9465,23.38848,29.13015,26.93029,29.27286,28.06,28.75262,28.04465,25.07511,25.69275,27.17521,29.03721,29.0388,28.52529,29.14875,27.38581,28.08502,23.41021,29.41125,24.64175,29.06275,28.27529,29.17127,29.3245,29.43052,26.82383,29.09746,23.43406,27.82013,29.30577,28.65088,27.43779,25.73723,27.45719,26.33506,28.876,29.19829,27.06644,26.9521,28.86877,28.61796,27.67784,21.59184,24.45569,29.93362,29.56183,29.60154,25.428,25.58625,27.34696,29.04104,29.67498,28.8756,28.08617,28.8966,28.80294,24.9644,27.22121,22.72504,4573.82
2022-12-16 14:00:00,667.9014,23.01448,20.9625,21.13056,26.45856,23.48388,23.53267,23.55642,23.90043,23.6395,24.27877,23.76254,24.55183,24.0166,27.02358,29.75023,23.55215,34.79304,23.90623,38.05161,27.26021,47.64731,41.4889,26.57481,40.74829,24.04573,18.13935,24.67646,23.98833,22.73198,21.77102,23.21152,13.08488,19.74029,14.32714,17.69204,5.978875,17.71046,5.661979,20.14461,7.084938,16.59927,10.24852,13.29012,21.665,8.860645,17.25933,13.13835,14.55215,17.8459,17.26735,17.93673,15.87621,12.31702,22.23038,12.06604,19.96758,16.39744,19.34204,22.9385,19.86285,19.7541,23.09594,20.05466,25.679,23.28563,,24.56119,32.27577,35.0861,22.686,32.95465,20.68871,38.15848,29.30967,22.07837,20.56791,23.05338,22.88431,23.18435,23.25617,23.66085,23.08075,23.36519,21.85687,23.26535,22.85691,23.25554,22.98054,23.20254,,22.40779,22.6491,22.77165,23.08506,23.07783,23.11421,22.6764,21.30466,22.39354,22.77413,22.68469,23.12677,23.03108,22.98044,22.71783,23.13714,22.82586,18.66162,22.97363,21.27725,23.11838,22.13688,22.72331,22.20902,19.79671,20.49038,21.48537,22.88821,22.91344,22.55133,22.98552,21.6741,22.13475,18.51221,23.23598,19.43539,22.91975,22.36044,22.9636,23.15486,23.28156,21.22156,22.9609,18.69723,22.11442,23.06602,22.53731,21.71067,20.22725,21.91443,20.7886,22.91615,23.09763,21.33163,21.39633,22.84131,22.50531,21.92775,17.17588,19.44702,23.49871,23.43519,23.30994,20.11163,20.16742,21.70835,22.83002,23.50388,22.69362,22.24392,22.72589,22.77294,19.65614,21.43586,17.92198,3647.459
