Tumbleweed Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167
2023-01-16 15:00:00,89.94167,,,,,,,,,,7.076095,,6.108931,,5.919043,,6.413796,,6.686483,,6.625522,,6.728088,,7.161977,,,6.293536,,6.723306,,,,,,4.46413,,,,8.569649,,7.859325,7.417664,7.958218,,,,,,,8.734957,7.052231,,7.255741,,,,,,,,,6.456699,,,,,,,,,,,,,,,,,,,,,,,6.40262,,6.182358,,5.565338,,5.622715,,7.131208,6.527482,5.57276,6.554061,5.749733,6.447338,4.14422,6.113129,6.271226,5.169868,6.512873,6.63148,6.763333,7.364236,7.257563,6.308758,7.228935,6.191912,7.195567,7.235185,7.102201,5.534723,6.419617,4.289206,5.440526,5.165245,4.701437,4.912396,,,,,,,,,,,,,,,,10.99181,9.342705,10.17948,11.28058,9.158846,10.91022,9.812061,9.065351,9.229652,9.779648,8.168186,9.525572,7.758301,7.514218,8.255823,11.3648,9.430547,9.614644,9.867041,10.34441,8.332737,9.152781,9.007774,9.313553,8.771017,14.73174,9.698809,9.643649,9.421767,,1276.644
2023-01-16 16:00:00,17.25737,,,,,,,,,,1.173556,,1.196829,,1.191112,,1.213384,,1.171464,,1.157122,,1.204968,,1.445136,,,1.214509,,1.504843,,,,,,1.211566,,,,0.9597052,,1.151545,1.226353,1.33501,,,,,,,1.465469,1.443101,,1.243934,,,,,,,,,1.44185,,,,,,,,,,,,,,,,,,,,,,,1.411939,,1.082286,,0.9208198,,1.213364,,1.411796,1.087426,1.213339,1.249571,1.356754,1.218987,1.016902,1.348803,1.141046,1.153405,1.232044,1.219147,1.152449,1.387528,1.292032,1.255255,1.323334,1.317328,1.383698,1.393899,1.42753,1.068334,1.373645,0.9673133,1.073856,1.158302,0.9506465,1.131979,,,,,,,,,,,,,,,,1.515541,1.248445,1.364775,1.331045,1.321,1.459946,1.607847,1.442803,1.284039,1.055125,1.449976,1.511341,1.192903,1.275209,1.561426,1.512905,1.172658,1.384391,1.155465,1.62697,1.410814,1.695808,1.574258,1.523771,1.257766,1.517064,1.55791,1.295334,1.459788,,180.851
2023-01-16 17:00:00,0,,,,,,,,,,0,,0,,0.01821366,,0,,0,,0,,0,,0.02792274,,,0,,0.04771543,,,,,,0,,,,0,,0,0,0.00729502,,,,,,,0.07813171,0.01118635,,0,,,,,,,,,0.01098754,,,,,,,,,,,,,,,,,,,,,,,0.1500042,,0,,0,,0.01057743,,0.01755494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02563017,0.05211342,0,0,0,0,0.09448764,0,0,,,,,,,,,,,,,,,,0.001835045,0,0,0,0,0,0.1772038,0,0,0,0.0005492719,0.03282619,0,0,0,0,0,0,0,0,0,0,0.07272958,0.06720713,0,0,0,0,0,,-14.5849
2023-01-16 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.30157
2023-01-16 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.31314
2023-01-16 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.22411
2023-01-16 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.37337
2023-01-16 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.29851
2023-01-16 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.02528
2023-01-17 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.06544
2023-01-17 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.08426
2023-01-17 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.14561
2023-01-17 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.00229
2023-01-17 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.08622
2023-01-17 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.31878
2023-01-17 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.35507
2023-01-17 07:00:00,4.963157,,,,,,,,,,0.3610413,,0.3803766,,0.4832972,,0.5711551,,0.4263704,,0.3354986,,0.5204447,,0.5968654,,,0.3808985,,0.6128324,,,,,,0.4372979,,,,0.2044726,,0.3196074,0.290912,0.5735056,,,,,,,0.6395929,0.6510741,,0.3882037,,,,,,,,,0.6802666,,,,,,,,,,,,,,,,,,,,,,,0.6136119,,0.4377757,,0.3684488,,0.5016301,,0.5989378,0.4682724,0.3399211,0.4759079,0.57564,0.567507,0.3529361,0.5721169,0.2164211,0.3929343,0.5120305,0.3163841,0.5054624,0.5330946,0.5024403,0.5100999,0.5467725,0.5811693,0.4801755,0.5647669,0.5715087,0.2671049,0.5977902,0.3876227,0.4140201,0.4700997,0.3264845,0.4125846,,,,,,,,,,,,,,,,0.4198975,0.2922926,0.4424214,0.3461354,0.4149708,0.550618,0.6344788,0.6123175,0.4452673,0.1927162,0.6356674,0.6247543,0.3613853,0.3981819,0.3708234,0.5198047,0.3118393,0.6302589,0.2430291,0.4329949,0.4306652,0.5986441,0.5500728,0.5690359,0.187933,0.4122727,0.2504836,0.4350585,0.2683281,,42.21869
2023-01-17 08:00:00,107.2894,,,,,,,,,,5.371338,,5.313443,,5.596358,,5.686865,,5.482884,,5.312862,,5.674485,,5.815104,,,5.477747,,5.929955,,,,,,5.03207,,,,4.310286,,5.413301,5.106598,5.766861,,,,,,,5.933454,6.086211,,5.506979,,,,,,,,,5.98075,,,,,,,,,,,,,,,,,,,,,,,6.034259,,4.825907,,4.594884,,4.949826,,5.77353,4.973756,5.090918,5.64945,5.891674,5.812529,3.219076,5.904225,4.994655,5.455252,5.560758,5.204144,5.67743,5.883698,5.7152,5.418589,5.871115,5.949294,5.768265,5.986509,5.862599,4.837277,5.861885,4.66672,4.861728,4.591228,4.735841,4.947152,,,,,,,,,,,,,,,,5.707279,5.465056,5.634858,5.369697,5.630528,5.746562,5.954599,6.003803,5.098609,4.70205,6.069231,6.057784,5.155029,5.566579,5.421963,5.684394,4.901128,5.62223,4.804363,5.503173,5.180543,5.570011,5.478045,5.292839,4.514645,5.710453,4.785789,5.375131,4.700693,,911.9922
2023-01-17 09:00:00,377.4561,,,,,,,,,,24.90675,,23.20368,,22.38083,,23.87819,,23.83328,,23.94245,,25.59495,,24.45168,,,23.58057,,26.06323,,,,,,23.2051,,,,20.54131,,25.57519,23.71204,25.59473,,,,,,,26.8656,26.11237,,24.97169,,,,,,,,,26.44512,,,,,,,,,,,,,,,,,,,,,,,24.50411,,21.20034,,21.09704,,22.66856,,26.52191,21.82061,22.74468,24.84912,25.45953,25.18198,32.14211,25.13259,25.31302,25.91015,24.98858,25.76229,26.14839,25.91549,26.48597,24.05008,26.7111,26.50101,26.22155,26.3611,26.01094,24.19036,26.64978,21.85126,22.43279,20.68088,22.00057,21.97043,,,,,,,,,,,,,,,,27.64397,28.06411,27.52633,27.69607,28.95738,27.96411,25.96953,29.42688,25.26503,26.96481,28.28806,28.00907,24.9168,28.49983,27.95494,25.84791,22.77409,24.88038,24.05252,25.74131,23.98516,24.04779,22.2714,20.63665,17.89269,29.17333,21.86773,26.74109,20.35113,,4056.985
2023-01-17 10:00:00,684.2156,,,,,,,,,,50.83898,,46.93251,,47.13118,,50.26788,,50.31895,,50.62223,,50.80424,,50.10109,,,49.44145,,51.1706,,,,,,44.71024,,,,40.25,,51.16159,49.75786,51.0375,,,,,,,51.28533,52.04408,,49.68757,,,,,,,,,51.82956,,,,,,,,,,,,,,,,,,,,,,,48.22055,,43.3715,,42.65476,,44.13936,,51.17164,44.03072,46.1279,50.50655,52.2004,51.48644,51.89223,52.30347,51.60612,51.90102,51.82259,51.28194,51.27443,52.3196,52.16626,48.54937,51.90943,52.13123,52.20305,51.91453,51.99246,48.40326,52.25344,43.89808,43.88132,40.66223,43.83805,44.3888,,,,,,,,,,,,,,,,52.13278,52.25797,51.92727,51.61343,52.81362,51.70076,50.09124,52.92163,47.61591,50.605,52.40742,51.88903,48.32674,51.94105,51.86644,49.03328,45.96569,47.58186,46.85759,49.65415,44.73763,43.49572,40.56571,35.87606,32.30605,52.91336,46.04364,51.21696,40.89463,,7936.271
2023-01-17 11:00:00,763.0715,,,,,,,,,,57.20492,,53.88395,,56.57968,,56.40128,,57.2224,,57.46466,,56.99868,,56.83501,,,56.90624,,57.26044,,,,,,49.86556,,,,47.11911,,57.73503,57.25938,57.47509,,,,,,,57.40332,58.24369,,55.94462,,,,,,,,,57.98917,,,,,,,,,,,,,,,,,,,,,,,55.0546,,48.57447,,47.66534,,49.28823,,57.13186,49.16967,56.00542,57.74707,58.20019,58.08495,57.88675,58.27504,57.86044,58.02716,57.84325,57.32231,57.03993,58.40015,58.14333,54.25928,57.92597,58.03283,58.35242,57.87956,57.83844,54.04234,58.25895,49.05585,49.11919,45.3732,49.01365,49.64529,,,,,,,,,,,,,,,,57.99698,58.22892,57.81263,57.69902,58.50066,57.82761,57.02703,58.3289,53.28041,56.69334,58.27786,57.89588,55.10423,57.18561,57.98839,55.95004,52.22198,54.19792,53.70545,56.47504,52.76744,51.85491,50.14783,44.66769,44.55567,58.86004,53.5416,57.25342,48.20528,,8961.024
2023-01-17 12:00:00,762.6273,,,,,,,,,,57.83151,,54.05738,,57.51261,,57.00726,,57.75445,,57.98061,,57.5844,,56.98014,,,57.61436,,57.85493,,,,,,49.88393,,,,47.90071,,58.20653,57.63436,57.92034,,,,,,,57.98774,58.66457,,56.18748,,,,,,,,,58.63602,,,,,,,,,,,,,,,,,,,,,,,56.02643,,48.9171,,47.8284,,49.44116,,57.29186,49.34454,56.49304,57.81649,58.4328,58.27172,58.11014,58.41113,58.10036,58.26871,57.99171,57.53609,57.26739,58.70758,58.3618,54.51279,58.11972,58.25876,58.69432,58.11474,54.67891,54.26645,58.5117,49.25773,49.45488,45.56216,49.17861,49.95224,,,,,,,,,,,,,,,,58.43084,58.47044,58.20929,58.2087,58.31627,58.46782,57.56858,58.0392,53.8614,57.34555,58.27412,58.42703,55.91653,56.84251,58.21611,57.54272,53.49556,55.49649,54.33527,57.61886,56.62738,54.53801,51.87995,47.01165,46.90651,58.85458,54.80831,57.67849,47.21461,,9047.78
2023-01-17 13:00:00,689.36,,,,,,,,,,53.73949,,50.349,,52.58411,,53.07377,,53.75334,,54.08662,,53.43575,,52.73337,,,52.04154,,53.87028,,,,,,46.05535,,,,43.86953,,54.18613,53.83329,53.85807,,,,,,,54.29356,54.29604,,51.74923,,,,,,,,,54.44718,,,,,,,,,,,,,,,,,,,,,,,51.8441,,45.29734,,44.35958,,46.07027,,53.2682,45.79734,49.46519,53.22844,53.94092,53.20459,53.48367,54.0817,53.56479,53.85236,53.77632,53.40288,53.19464,54.33052,54.27081,50.50647,53.95254,54.00983,54.28266,53.91367,53.6207,50.45057,54.08352,45.61908,45.68907,42.05475,45.21408,46.06544,,,,,,,,,,,,,,,,54.12649,54.01248,53.92461,53.81717,53.38446,54.13314,52.68008,53.10483,49.80422,53.32449,53.57553,54.24382,52.00006,51.86429,53.63678,53.55507,49.52626,46.22857,48.71444,53.7061,53.11613,51.28749,47.15903,43.17987,45.31243,54.12051,51.23326,53.3381,46.9301,,8399.16
2023-01-17 14:00:00,462.3029,,,,,,,,,,36.81131,,34.06849,,34.13137,,35.64478,,36.50212,,37.2397,,37.44958,,36.26121,,,36.40587,,38.84072,,,,,,32.29164,,,,29.31202,,38.15791,36.83028,37.56658,,,,,,,38.4889,38.7845,,35.37513,,,,,,,,,38.83233,,,,,,,,,,,,,,,,,,,,,,,35.97527,,31.66228,,31.53549,,31.6109,,37.14092,32.65889,32.7574,33.83943,34.98652,34.22003,36.8388,36.59071,35.04218,35.43987,36.08344,35.97263,37.07548,38.33464,37.97139,35.61439,38.1492,37.77124,38.28316,37.55375,36.93331,35.25949,37.90117,30.06034,32.28054,29.41341,31.81004,32.18204,,,,,,,,,,,,,,,,37.96565,36.69684,37.49956,37.69366,35.74462,37.80582,33.41029,35.07259,33.34598,37.21582,35.52476,37.31292,34.52986,34.34622,35.65972,36.6179,32.45232,29.16095,29.45354,36.72195,35.12601,33.85873,30.64797,28.68862,30.61065,36.85273,34.58134,33.17511,33.071,,5819.543
2023-01-17 15:00:00,135.8072,,,,,,,,,,8.35944,,7.665428,,7.952792,,7.933672,,8.087499,,8.093157,,8.271017,,8.678253,,,8.392083,,9.313005,,,,,,7.073413,,,,7.411587,,9.409274,8.532791,9.373301,,,,,,,9.762566,9.291977,,9.037666,,,,,,,,,9.796765,,,,,,,,,,,,,,,,,,,,,,,8.460925,,7.368474,,6.740517,,7.119167,,8.62363,7.679394,7.98273,7.667581,7.55543,7.833903,8.436913,7.951062,7.569033,7.330858,7.749669,7.994605,8.282675,9.019691,8.961961,7.6574,8.850439,8.92486,8.807213,9.156273,8.961359,8.06065,9.205509,6.452562,7.204425,7.345344,7.45717,7.804211,,,,,,,,,,,,,,,,9.940748,9.637809,9.52183,9.792028,8.963184,10.00214,9.268909,8.808552,8.213612,9.522788,8.83508,9.690154,8.51017,8.847819,9.332517,9.707035,8.495508,8.291518,7.861567,9.373051,8.656034,8.336569,8.59938,8.660438,8.114369,9.763379,8.905444,8.213973,8.749332,,1397.43
2023-01-17 16:00:00,17.94154,,,,,,,,,,0.9363095,,1.012333,,0.9716672,,0.9783108,,0.9294924,,0.9199729,,0.9905685,,1.193088,,,0.9369,,1.185017,,,,,,0.9509434,,,,0.7577587,,0.9871292,0.9747462,1.096196,,,,,,,1.195143,1.194684,,1.038381,,,,,,,,,1.163059,,,,,,,,,,,,,,,,,,,,,,,1.167186,,0.8688952,,0.6906716,,0.9994081,,1.164879,0.8924095,1.120869,1.016025,1.144395,0.9666279,1.085353,1.169505,0.9430576,0.9406853,0.9484338,0.9679633,0.9091441,1.155474,1.032089,1.047706,1.063411,1.006421,1.107948,1.144356,1.16657,0.8105824,1.065173,0.7590868,0.869232,0.9356187,0.7137582,0.8861057,,,,,,,,,,,,,,,,1.101328,0.9609106,0.9972163,0.9641914,0.9289013,1.058045,1.181089,1.053748,0.8582307,0.8044454,1.13598,1.191052,0.774976,0.8432952,0.9858903,1.015503,0.7986887,0.9812778,0.7811106,0.8766524,0.9785979,1.163582,1.157553,1.141108,0.8749122,0.9094111,0.9490715,0.9421636,0.8547122,,134.9379
2023-01-17 17:00:00,0,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0.08507835,,,0,,0.01564587,,,,,,1.779743e-05,,,,0,,0,0,0.0003294036,,,,,,,0.05525158,0.01910635,,0,,,,,,,,,0.005929146,,,,,,,,,,,,,,,,,,,,,,,0.1296104,,0,,0,,0,,0.02031942,0,0,0,0,0,0,0.02229382,0,0,0,0,0,0.001493509,0,0.002432869,0,0,0,0.04602886,0.1185864,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.01153892,0.02684939,0,0,0,0,0,0,0,0,0,0.0146682,0.05929492,0.05709403,0,0,0,0,0,,-14.52761
2023-01-17 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.17614
2023-01-17 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.27917
2023-01-17 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.40774
2023-01-17 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.14559
2023-01-17 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.22168
2023-01-17 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.10979
2023-01-18 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.11965
2023-01-18 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.21535
2023-01-18 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.10873
2023-01-18 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.99739
2023-01-18 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.99931
2023-01-18 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.11366
2023-01-18 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.27723
2023-01-18 07:00:00,0.8275486,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,0,,,,,,0,,,,0,,0,0,0,,,,,,,0,0,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-14.33459
