Tiburon,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178
2022-10-08 13:00:00,977.0969,29.15438,27.52757,29.38632,28.43783,29.65684,29.23425,29.60052,28.95183,29.57582,28.77127,29.32586,28.26535,30,29.99706,30,28.9256,28.93298,24.84638,29.09736,28.14761,29.27843,27.8945,29.25846,27.6833,29.88886,26.89367,29.67997,28.32225,30,27.59985,19.66558,30,28.99743,30,29.019,30,29.36632,30,29.44065,29.9761,30,30,29.99745,30,29.98392,30,30,29.56079,28.79618,29.8414,29.13808,29.29938,28.99858,29.43843,27.83618,29.29806,27.46798,27.4614,27.46419,27.485,27.42122,26.98477,27.44302,27.42241,27.4059,27.46808,27.44956,27.43011,27.27037,27.3462,28.75541,28.05872,28.98586,28.54503,28.97253,28.53312,28.96934,28.19059,29.0174,28.54214,29.28512,28.52097,28.85284,26.59017,18.90216,17.82306,27.41348,27.42437,27.41813,27.35715,27.4563,27.28955,27.44805,27.47014,27.46051,27.46935,27.44609,27.5,27.5,27.45185,27.5,27.35161,27.38788,27.34441,27.44556,27.4301,27.41572,27.48317,27.40241,27.44716,27.4309,27.39136,27.44774,26.86292,27.43394,27.47867,27.43495,27.48858,27.46267,25.96772,27.5,27.5,27.5,27.42544,27.49719,27.41959,19.73208,27.43442,27.43038,19.68267,27.45424,27.4991,27.46628,23.5666,27.48697,27.43464,27.47732,27.44109,27.39637,27.49006,27.43501,27.32375,27.43074,27.47292,27.38594,19.98112,27.44512,27.47976,19.04138,27.469,27.45486,27.46622,26.33382,27.47864,27.08389,27.49937,27.49145,27.5,27.48784,27.5,27.5,27.42606,27.4147,27.44551,20.22128,27.4668,27.38342,27.46755,27.39863,27.46724,27.44593,27.49333,27.37253,27.43738,27.48398,27.42167,27.49977
2022-10-08 14:00:00,935.3788,27.57121,26.0671,27.81812,27.04987,28.19217,27.86211,28.15757,27.5939,28.26374,27.6528,27.94022,26.98153,29.45439,28.99395,29.03136,27.61691,27.54379,23.58224,27.75145,26.89618,27.85984,26.60545,27.71618,26.35412,28.45472,25.7795,28.01931,26.75313,29.16222,26.24366,18.84838,29.46486,27.65299,29.02693,27.53163,29.10748,27.87587,28.90729,27.74209,28.41391,28.86401,28.95222,28.71912,28.7474,28.50476,28.77402,28.68345,27.5832,26.93229,27.9938,27.29703,27.34789,27.03799,27.43452,26.00454,27.40569,27.3336,26.52118,27.34844,26.53764,27.27061,26.0132,26.97408,27.25252,27.29025,27.01724,27.33473,27.03403,27.11351,26.96511,27.52044,26.80734,27.75081,27.37276,27.74572,27.35485,27.72292,26.97607,27.70629,27.32614,27.95977,27.32666,27.51885,25.26117,18.01941,16.91463,27.30763,27.30407,27.29251,27.17007,27.32644,26.44647,27.33496,27.20337,27.37238,27.45643,27.40326,27.45465,27.47749,27.07817,27.45243,26.31268,27.20088,26.86278,27.36514,27.27727,27.33033,27.35746,27.27514,26.952,27.32594,27.03156,27.37015,26.12979,27.341,26.94575,26.98958,26.6475,27.3464,24.66259,27.43543,27.36971,27.48124,27.30576,27.40676,27.26787,19.00121,27.32898,27.21302,18.98333,27.38104,27.45307,27.39396,22.61388,27.43582,27.18148,27.39795,27.27867,27.30711,27.4217,27.35697,27.18123,27.34715,27.18506,27.30013,19.0797,27.37263,27.1983,18.26371,27.24651,26.94277,27.24898,25.14122,27.26472,26.06981,27.30327,26.87758,27.26368,26.58141,27.36118,26.98232,27.33892,26.98457,27.37664,19.27186,27.40688,27.29643,27.39849,27.31313,27.40668,27.3515,27.44181,27.2453,27.35822,27.40791,27.3117,27.44552
2022-10-08 15:00:00,791.725,22.98722,21.79328,23.19829,22.57504,23.64215,23.48224,23.63727,23.13351,23.69216,23.21781,23.58028,23.2341,25.31787,24.70124,24.79952,23.56981,22.97151,19.17228,22.84571,22.14429,23.15191,22.09969,23.31979,21.90778,23.65647,21.38855,23.0367,22.09361,25.29637,22.63329,16.18503,25.70639,23.82731,24.88394,23.56346,25.10816,23.7009,24.88379,23.62407,24.22363,24.74933,24.72545,24.53453,24.54485,24.37714,24.6987,24.72363,22.87683,22.31796,23.26346,22.76553,22.77275,22.45487,22.88739,21.59882,23.2587,24.19803,22.20926,23.91723,22.58965,23.77976,21.984,23.56832,24.3263,24.70747,23.59782,24.15248,23.49114,24.15129,23.3281,23.57457,22.58485,23.73051,23.51538,23.80124,23.42891,23.70787,23.23685,23.86654,23.50717,24.03279,23.63255,23.75437,21.78157,15.4098,14.47093,24.72833,24.51989,24.51929,24.04135,24.46249,22.84513,24.42779,22.58688,25.05662,25.03796,25.15877,24.88203,25.20593,23.69714,25.02595,22.81567,24.37749,23.51377,25.37016,24.52616,25.54513,24.95966,24.73861,23.15182,24.58913,23.64085,25.58047,22.50366,25.26991,23.55716,23.40189,22.95663,24.69646,20.92701,24.77468,24.06743,24.22495,23.82174,23.81735,24.73906,16.66017,25.00635,24.27478,16.36599,25.19408,24.91075,25.25798,19.36395,25.4265,24.16017,25.57788,24.34822,25.58972,24.98375,25.51522,24.44229,25.89725,24.08828,25.44931,16.62615,25.4396,23.37163,15.50482,23.56738,22.89995,24.49268,21.76116,24.3737,22.92366,24.48681,23.62901,24.31737,23.18935,24.52615,23.63117,25.37557,23.41274,25.597,16.75211,25.49991,25.08545,25.68924,25.41028,25.30361,24.77802,25.15061,24.50157,25.23925,25.12725,24.9049,24.97897
2022-10-08 16:00:00,559.7729,16.69005,15.71976,17.2552,16.59185,17.67145,17.55434,17.60421,17.10737,17.23518,16.92899,16.91036,16.1388,17.95536,17.41963,17.53211,16.63412,16.25613,13.11618,16.36935,15.65887,16.59472,15.70396,16.90886,15.47288,17.32718,15.32757,16.45303,15.51992,18.23383,15.88939,11.09155,18.26404,16.54,16.89099,16.22507,17.54579,16.31594,17.34677,16.3911,16.85196,17.42597,17.5037,17.30243,17.30363,17.282,17.59092,16.89733,16.60829,16.04119,17.05918,16.65024,16.451,16.23667,16.88307,15.81631,16.98846,18.03984,16.13994,17.73616,16.5934,17.53861,15.7575,17.44957,17.5234,17.85662,16.84488,17.3926,16.84094,17.30708,16.27747,17.27755,16.71108,17.68839,17.17999,17.48496,17.31238,17.41681,16.92848,17.39591,17.10554,17.70677,17.16565,17.26641,15.45572,11.33117,10.44569,17.74341,17.36856,17.26488,16.74718,17.23822,15.51211,17.37016,16.31342,17.42623,18.20188,18.43781,18.08943,18.4873,16.98418,18.25265,16.36357,17.3772,16.48421,18.22905,17.43999,18.41106,17.9842,17.79704,16.5783,17.95744,16.73486,18.46041,16.30338,18.30496,16.71679,16.0806,15.8325,17.18779,13.95162,17.34573,16.6795,17.15586,16.55778,17.27131,18.28386,12.42225,17.72903,16.95988,11.74017,18.20006,17.75933,18.30243,13.62028,18.32783,17.12118,18.30605,17.18587,18.33269,17.72981,18.161,17.24618,18.507,16.99095,18.50214,11.7393,17.22236,15.67341,10.55816,15.88015,15.23854,18.05476,15.65681,17.24784,16.0076,17.52896,16.60672,17.14836,16.24936,17.27524,16.39414,17.87088,16.15639,19.01967,12.30942,19.00936,18.53922,18.79397,18.65563,18.86625,18.31872,18.6773,18.07883,17.67183,17.47613,17.2419,17.41525
2022-10-08 17:00:00,328.4225,9.153004,8.262051,9.452397,9.014738,9.974266,9.872363,10.2353,9.830965,10.36943,10.07217,10.29236,9.658616,11.38183,10.79058,11.05851,10.08478,10.23506,7.660432,10.27758,9.692099,10.36265,9.627681,10.09242,8.947814,10.53892,8.853935,9.570083,8.626386,10.97169,9.368834,6.722928,11.11281,9.79203,9.853073,9.469852,10.42733,9.204287,9.995837,9.19582,9.413322,9.78471,9.756275,9.704931,9.38044,9.12924,9.253621,8.925942,8.776626,8.379962,9.056911,8.729547,8.36731,8.230491,8.709613,7.832054,8.689558,10.7482,9.248732,10.58164,9.640585,10.42671,8.933736,10.28452,10.42261,10.80396,10.04389,10.54952,10.02834,10.36644,10.02384,10.19119,9.770485,10.35877,10.10219,10.38337,10.07552,10.30146,9.876315,10.14211,9.971243,10.16957,9.877762,9.963232,8.513108,6.39681,5.824082,10.78394,10.51652,10.5304,10.16122,10.63582,9.332766,10.66633,9.831401,10.59164,10.34876,10.63212,10.30273,10.64303,9.618152,10.40966,9.158335,10.276,9.591561,11.00306,10.29324,11.20578,10.73963,10.72556,9.920637,10.9325,10.0552,11.43354,9.404488,11.19063,9.657537,9.845333,9.308593,10.49498,8.167336,10.62495,10.02244,10.93886,10.5791,10.89727,10.43714,7.213012,10.64088,9.782575,7.034561,11.21319,10.77814,11.19249,8.16064,11.25004,10.40326,11.38988,10.49864,11.3611,10.90521,11.22628,10.52556,11.13639,9.933243,11.06672,6.893366,11.37777,10.01449,6.812742,9.857466,9.14784,10.41931,8.832746,10.23776,9.054072,10.08388,9.400491,9.930991,9.241406,9.960595,9.284558,11.01095,9.784159,11.13045,6.914599,11.03084,10.63804,10.97807,10.82329,10.81293,10.33585,10.69056,10.26856,10.64613,10.48572,10.35819,10.34802
2022-10-08 18:00:00,56.68159,1.482361,1.294962,1.538462,1.444688,1.667054,1.624326,1.716484,1.62554,1.754524,1.675985,1.690098,1.550305,1.89635,1.772834,1.831985,1.599078,1.697762,1.232882,1.67333,1.539829,1.717788,1.563637,1.644027,1.396785,1.713521,1.401878,1.478862,1.302659,1.905371,1.57246,1.133004,1.916849,1.682022,1.65415,1.598697,1.712939,1.493213,1.599517,1.434686,1.49294,1.532876,1.503296,1.500929,1.421107,1.387449,1.376336,1.28787,1.312632,1.222198,1.403429,1.348672,1.253449,1.219651,1.339803,1.201896,1.357639,1.762148,1.469104,1.729835,1.555359,1.714846,1.427894,1.655477,1.559707,1.682277,1.540643,1.666853,1.599649,1.61766,1.550373,1.704832,1.593104,1.742608,1.655537,1.747772,1.665583,1.70744,1.620171,1.676375,1.636288,1.670337,1.603049,1.621822,1.354998,1.048052,0.9529717,1.66083,1.618173,1.624073,1.549217,1.629766,1.445693,1.682582,1.547756,1.596394,1.573503,1.717813,1.575521,1.660231,1.45903,1.575263,1.384814,1.656281,1.522271,1.789768,1.656431,1.835776,1.727241,1.741333,1.616991,1.812611,1.626292,1.878804,1.559355,1.827172,1.513412,1.546613,1.387323,1.674588,1.315263,1.639806,1.489414,1.648659,1.535294,1.536621,1.385022,1.161422,1.468603,1.239994,1.129805,1.895129,1.776393,1.891848,1.402455,1.870765,1.669759,1.886625,1.67368,1.860052,1.771371,1.848733,1.699771,1.862947,1.600559,1.811092,1.125726,1.494875,1.301188,1.135788,1.056105,0.9061876,1.401972,1.181915,1.498523,1.388934,1.626161,1.488376,1.515533,1.345084,1.557812,1.457228,1.818125,1.58408,1.829547,1.093167,1.786666,1.70888,1.779307,1.728572,1.764815,1.676806,1.724069,1.657703,1.716841,1.687655,1.658152,1.671372
2022-10-08 19:00:00,0,0.002426138,0.002263342,0.002374138,0.002716175,0.00303896,0.002369158,0.003003783,0.0025155,0.003080798,0.002726702,0.002817472,0.003449443,0.003897515,0.003886927,0.004214175,0.003710325,0.003657955,0.001095823,0.003388785,0.003362538,0.003820047,0.001282712,0.00336916,0.003226895,0.003247468,0.0008009733,0.003230958,0.002827252,0.004988125,0.002164326,5.79251e-05,0.002445849,0.002438497,0.005532875,0.002478502,0.002345318,0.0024792,0.00462175,0.002207134,0.002522045,0.002347212,0.002078319,0.002388014,0.002048919,0.002218122,0.002492242,0.001690825,0.001809447,0.001899351,0.001722428,0.001723001,0.002020532,0.001843342,0.00205252,0.001964111,0.00151938,0.003426255,0.00348255,0.005137953,0.00381098,0.005258862,0.00370797,0.005476165,0.00469417,0.004949762,0.002860185,0.00467982,0.005429702,0.005622077,0.003452905,0.004839942,0.00340643,0.005390013,0.003301603,0.00400838,0.003468105,0.00522419,0.00401343,0.003472725,0.002659645,0.003639745,0.003207185,0.00386219,0.005208873,0.00266814,0,0.005196275,0.00479607,0.003056633,0.004828763,0.00442136,0.004722468,0.00468766,0.002995813,0.00394712,0.004043308,0.004426095,0.00392251,0.004988355,0.004367612,0.00426516,0.004031068,0.005261872,0.00226698,0.005464737,0.004957063,0.005260448,0.005374942,0.005064617,0.004370713,0.005140177,0.004765495,0.00539529,0.002220181,0.005137105,0.003409212,0.00507477,0.003238193,0.00547477,0.003318965,0.004277792,0.004068858,0.002722387,0.002995525,0.00329831,0.004174028,0.001528372,0.004985485,0.004470612,0.002021692,0.005263598,0.004744668,0.005196685,0.004109142,0.00492629,0.004669763,0.005628868,0.00300279,0.00559817,0.003096745,0.005534905,0.003191895,0.002208543,0.001991945,0.004944937,1.013489e-05,0.004881955,0.00297606,0.0002954395,0.002997082,0.002737418,0.00376879,0.00367416,0.003049465,0.002312424,0.004842605,0.002687332,0.00469494,0.002875732,0.003017265,0.00311254,0.005581502,0.004945567,0.002357522,4.182702e-05,0.001954927,0.002078577,0.002261274,0.002055462,0.002692775,0.002072507,0.002186742,0.002472418,0.002563295,0.002714477,0.002530023,0.002734155
2022-10-08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09 07:00:00,10.061,0.3733979,0.3307717,0.3397445,0.3139237,0.349544,0.3390565,0.3443845,0.3140713,0.3207775,0.3073777,0.3142015,0.1939774,0.3501948,0.3243905,0.327783,0.3033595,0.3027938,0.2796561,0.3011807,0.2944632,0.3165988,0.2909798,0.3308322,0.3007816,0.3123709,0.2923703,0.3405126,0.3191773,0.3207941,0.2899109,0.1966203,0.3463016,0.3058632,0.3556752,0.3385585,0.3502956,0.3188106,0.3336423,0.3050598,0.3402143,0.3391256,0.3330595,0.3305701,0.3334978,0.3335099,0.3352826,0.334643,0.3483737,0.3221055,0.3451389,0.3314808,0.3336058,0.3180989,0.3261432,0.3169869,0.3114902,0.3249422,0.2797387,0.3353228,0.2933736,0.3357711,0.2928889,0.3384393,0.3215999,0.3382182,0.3090196,0.3422865,0.3053761,0.3283843,0.3025135,0.2944193,0.2907021,0.3295734,0.2920923,0.3320456,0.3012887,0.3248716,0.3016148,0.3193026,0.3031756,0.3316503,0.2984575,0.3191783,0.296179,0.2007677,0.203334,0.3386993,0.319082,0.3205766,0.3133779,0.3323928,0.3145201,0.3106688,0.3171694,0.3497478,0.3114043,0.3395058,0.331535,0.3321827,0.3071223,0.3241707,0.2983297,0.3260822,0.2925789,0.3236443,0.3170593,0.3417133,0.3125001,0.3253175,0.3039236,0.3275332,0.3079442,0.3177825,0.2739294,0.3071529,0.2814571,0.2854329,0.294015,0.3175895,0.2705785,0.3039826,0.2974624,0.3177313,0,0.3279156,0.3034583,0.1928001,0.2998611,0.2904547,0.1953591,0.3224789,0.3039565,0.3211097,0.2749515,0.3153512,0.3046046,0.3320172,0.2923012,0.3305838,0.2889812,0.3317186,0.2960662,0.3145942,0.295693,0.3107339,0.196234,0.3191319,0.2992721,0.1925255,0.2981664,0.2930909,0.2892824,0.2777613,0.2841074,0.2709418,0.298674,0.282324,0.2904636,0.2796914,0.292256,0.2905318,0.3136864,0.2880445,0.3359508,0.1937852,0.3269263,0.3009605,0.3017136,0.3097814,0.3141181,0.3181461,0.3052699,0.3038003,0.3120394,0.3055764,0.2873594,0.32055
