Faison,Unnamed: 1,Unnamed: 2,Unnamed: 3
,,,
Timestamp,POA,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power"
,W/m²,kW,kW
2022-10-26 13:00:00,683.7333,0.7341667,595.2738
2022-10-26 14:00:00,164.2227,81.87172,153.9021
2022-10-26 15:00:00,72.33492,58.27284,72.05751
2022-10-26 16:00:00,41.66809,31.17349,38.23421
2022-10-26 17:00:00,52.98206,35.64195,44.09793
2022-10-26 18:00:00,3.845562,1.562348,1.747511
2022-10-26 19:00:00,0,0,0
2022-10-26 20:00:00,0,0,0
2022-10-26 21:00:00,0,0,0
2022-10-26 22:00:00,0,0,0
2022-10-26 23:00:00,0,0,0
2022-10-27 00:00:00,0,0,0
2022-10-27 01:00:00,0,0,0
2022-10-27 02:00:00,0,0,0
2022-10-27 03:00:00,0,0,0
2022-10-27 04:00:00,0,0,0
2022-10-27 05:00:00,0,0,0
2022-10-27 06:00:00,0,0,0
2022-10-27 07:00:00,3.907142,4.5058,5.534078
2022-10-27 08:00:00,61.11856,52.06557,64.32674
2022-10-27 09:00:00,232.5161,198.4206,237.0886
2022-10-27 10:00:00,646.0273,545.4117,666.4794
2022-10-27 11:00:00,688.2565,573.2392,674.2997
2022-10-27 12:00:00,851.1737,681.3499,848.9451
2022-10-27 13:00:00,842.5715,660.6968,806.5936
2022-10-27 14:00:00,730.2081,577.3945,699.3359
2022-10-27 15:00:00,449.5506,362.9685,448.5312
2022-10-27 16:00:00,390.1269,307.6088,384.7233
2022-10-27 17:00:00,140.5175,90.52948,113.2841
2022-10-27 18:00:00,6.221305,2.585385,3.182786
2022-10-27 19:00:00,0,0,0
2022-10-27 20:00:00,0,0,0
2022-10-27 21:00:00,0,0,0
2022-10-27 22:00:00,0,0,0
2022-10-27 23:00:00,0,0,0
2022-10-28 00:00:00,0,0,0
2022-10-28 01:00:00,0,0,0
2022-10-28 02:00:00,0,0,0
2022-10-28 03:00:00,0,0,0
2022-10-28 04:00:00,0,0,0
2022-10-28 05:00:00,0,0,0
2022-10-28 06:00:00,0,0,0
2022-10-28 07:00:00,1.228575,1.742356,2.156102
2022-10-28 08:00:00,49.13664,42.65012,52.86624
2022-10-28 09:00:00,148.2012,126.2844,156.321
2022-10-28 10:00:00,146.2205,119.7036,148.1542
2022-10-28 11:00:00,120.8659,98.90168,122.6658
2022-10-28 12:00:00,112.5181,93.18682,115.3425
2022-10-28 13:00:00,104.2424,86.7763,107.4436
2022-10-28 14:00:00,145.2126,121.8983,150.5157
2022-10-28 15:00:00,109.5705,82.94569,109.5672
2022-10-28 16:00:00,76.07896,63.08982,80.13047
2022-10-28 17:00:00,28.82194,18.31063,23.00432
2022-10-28 18:00:00,0.9255556,0,0.2744445
2022-10-28 19:00:00,0,0,0
2022-10-28 20:00:00,0,0,0
2022-10-28 21:00:00,0,0,0
2022-10-28 22:00:00,0,0,0
2022-10-28 23:00:00,0,0,0
2022-10-29 00:00:00,0,0,0
2022-10-29 01:00:00,0,0,0
2022-10-29 02:00:00,7.168022e-05,0,0
2022-10-29 03:00:00,0.003386653,0,0
2022-10-29 04:00:00,0,0,0
2022-10-29 05:00:00,0,0,0
2022-10-29 06:00:00,0,0,0
2022-10-29 07:00:00,0.2350678,0.2231495,0.297598
2022-10-29 08:00:00,12.38281,11.50616,13.94818
2022-10-29 09:00:00,47.07378,43.69981,54.21779
2022-10-29 10:00:00,114.8272,103.8451,128.652
2022-10-29 11:00:00,177.3939,156.5548,191.9144
2022-10-29 12:00:00,276.8935,234.2153,286.5537
2022-10-29 13:00:00,195.4556,158.8674,194.6929
2022-10-29 14:00:00,168.8703,138.2392,170.0591
2022-10-29 15:00:00,214.2926,179.699,221.5514
2022-10-29 16:00:00,155.5576,126.5371,154.0072
2022-10-29 17:00:00,46.17012,33.20766,40.49544
2022-10-29 18:00:00,2.216713,0.5264353,0.6675
2022-10-29 19:00:00,0,0,0
2022-10-29 20:00:00,0,0,0
2022-10-29 21:00:00,0,0,0
2022-10-29 22:00:00,0,0,0
2022-10-29 23:00:00,0.01241667,0,0
2022-10-30 00:00:00,0.004694445,0,0
2022-10-30 01:00:00,0,0,0
2022-10-30 02:00:00,0,0,0
2022-10-30 03:00:00,0,0,0
2022-10-30 04:00:00,0,0,0
2022-10-30 05:00:00,0,0,0
2022-10-30 06:00:00,0,0,0
2022-10-30 07:00:00,4.773034,4.427131,5.697314
2022-10-30 08:00:00,142.9417,123.9457,153.0336
2022-10-30 09:00:00,314.5274,264.0904,326.0359
2022-10-30 10:00:00,381.9207,322.2356,387.4836
2022-10-30 11:00:00,605.2322,482.4676,584.5089
2022-10-30 12:00:00,741.3569,598.5096,722.8646
2022-10-30 13:00:00,778.6385,600.1635,734.2847
2022-10-30 14:00:00,493.624,388.2904,477.508
2022-10-30 15:00:00,591.3808,459.3404,552.8269
2022-10-30 16:00:00,328.1735,262.5403,321.3297
2022-10-30 17:00:00,130.8376,90.41811,111.4782
2022-10-30 18:00:00,5.919001,1.825936,2.252356
2022-10-30 19:00:00,0,0,0
2022-10-30 20:00:00,0,0,0
2022-10-30 21:00:00,0,0,0
2022-10-30 22:00:00,0,0,0
2022-10-30 23:00:00,0,0,0
2022-10-31 00:00:00,0,0,0
2022-10-31 01:00:00,0,0,0
2022-10-31 02:00:00,0,0,0
2022-10-31 03:00:00,0,0,0
2022-10-31 04:00:00,0,0,0
2022-10-31 05:00:00,0,0,0
2022-10-31 06:00:00,0,0,0
2022-10-31 07:00:00,6.210351,5.817344,7.429495
2022-10-31 08:00:00,110.4107,96.79883,122.0754
2022-10-31 09:00:00,262.0203,222.9907,268.3769
2022-10-31 10:00:00,252.0279,205.6595,258.3996
2022-10-31 11:00:00,315.891,285.455,364.6463
2022-10-31 12:00:00,712.2497,570.0473,660.1755
2022-10-31 13:00:00,580.5585,423.3829,521.2253
2022-10-31 14:00:00,368.2974,262.7926,332.9123
2022-10-31 15:00:00,207.1096,163.007,196.386
2022-10-31 16:00:00,133.9411,106.5365,129.4474
2022-10-31 17:00:00,80.13291,59.86992,72.52876
2022-10-31 18:00:00,4.004875,1.280302,1.523938
2022-10-31 19:00:00,0.02279167,0,0
2022-10-31 20:00:00,0.02266667,0,0
2022-10-31 21:00:00,0,0,0
2022-10-31 22:00:00,0,0,0
2022-10-31 23:00:00,0,0,0
