Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-10-06 15:00:00,698.5886,1348.5,1313.75,1340.75
2022-10-06 16:00:00,549.6707,969.75,1017,973.75
2022-10-06 17:00:00,286.7308,481.25,531.75,496
2022-10-06 18:00:00,22.38291,62.75,84.5,67.25
2022-10-06 19:00:00,0,0,0,0
2022-10-06 20:00:00,0,0,0,0
2022-10-06 21:00:00,0,0,0,0
2022-10-06 22:00:00,0,0,0,0
2022-10-06 23:00:00,0,0,0,0
2022-10-07 00:00:00,0,0,0,0
2022-10-07 01:00:00,0,0,0,0
2022-10-07 02:00:00,0,0,0,0
2022-10-07 03:00:00,0,0,0,0
2022-10-07 04:00:00,0,0,0,0
2022-10-07 05:00:00,0,0,0,0
2022-10-07 06:00:00,0,0,0,0
2022-10-07 07:00:00,29.18698,33.75,44,35.25
2022-10-07 08:00:00,253.1367,439.25,452.5,385.5
2022-10-07 09:00:00,471.5846,986.5,979.75,968
2022-10-07 10:00:00,701.1886,1357,1350,1368.75
2022-10-07 11:00:00,857.85,1614,1605.5,1608.5
2022-10-07 12:00:00,940.5272,1666.25,1666,1662.75
2022-10-07 13:00:00,951.9421,1666.25,1665.5,1665.75
2022-10-07 14:00:00,876.272,1607.5,1600.5,1609.75
2022-10-07 15:00:00,722.918,1349.75,1351.75,1356.75
2022-10-07 16:00:00,520.2665,965,988.25,981.5
2022-10-07 17:00:00,271.429,452.5,497.5,465
2022-10-07 18:00:00,25.34437,61,78,64
2022-10-07 19:00:00,0,0,0,0
2022-10-07 20:00:00,0,0,0,0
2022-10-07 21:00:00,0,0,0,0
2022-10-07 22:00:00,0,0,0,0
2022-10-07 23:00:00,0,0,0,0
2022-10-08 00:00:00,0,0,0,0
2022-10-08 01:00:00,0,0,0,0
2022-10-08 02:00:00,0,0,0,0
2022-10-08 03:00:00,0,0,0,0
2022-10-08 04:00:00,0,0,0,0
2022-10-08 05:00:00,0,0,0,0
2022-10-08 06:00:00,0,0,0,0
2022-10-08 07:00:00,27.15463,31.25,39.75,33.25
2022-10-08 08:00:00,250.3321,467.5,481.25,423.5
2022-10-08 09:00:00,233.379,447.5,450.5,447.25
2022-10-08 10:00:00,647.3012,1207.75,1202.25,1198.5
2022-10-08 11:00:00,785.7786,1416.25,1396.75,1406
2022-10-08 12:00:00,931.5967,1666,1666,1666.5
2022-10-08 13:00:00,946.2341,1665.75,1666.25,1666.25
2022-10-08 14:00:00,832.7352,1523,1532,1530.25
2022-10-08 15:00:00,631.0057,1150.75,1147.5,1142.25
2022-10-08 16:00:00,490.9777,938,969,965.25
2022-10-08 17:00:00,274.6614,456.5,501.75,466.25
2022-10-08 18:00:00,26.54494,58.75,72.75,60.75
2022-10-08 19:00:00,0,0,0,0
2022-10-08 20:00:00,0,0,0,0
2022-10-08 21:00:00,0,0,0,0
2022-10-08 22:00:00,0,0,0,0
2022-10-08 23:00:00,0,0,0,0
2022-10-09 00:00:00,0,0,0,0
2022-10-09 01:00:00,0,0,0,0
2022-10-09 02:00:00,0,0,0,0
2022-10-09 03:00:00,0,0,0,0
2022-10-09 04:00:00,0,0,0,0
2022-10-09 05:00:00,0,0,0,0
2022-10-09 06:00:00,0,0,0,0
2022-10-09 07:00:00,29.76759,32,42.75,35.5
2022-10-09 08:00:00,218.3403,412,421.75,370
2022-10-09 09:00:00,415.3539,812.75,847,838.5
2022-10-09 10:00:00,685.8009,1303.75,1309.5,1319.75
2022-10-09 11:00:00,855.4365,1636.25,1635.25,1639
2022-10-09 12:00:00,861.2799,1526.75,1579.75,1549.25
2022-10-09 13:00:00,883.5759,1574,1466,1454.75
2022-10-09 14:00:00,872.9067,1422.25,1555.5,1531.25
2022-10-09 15:00:00,542.3113,1019,967.5,914.75
2022-10-09 16:00:00,212.2133,375.75,378.25,380
2022-10-09 17:00:00,132.2862,235.25,234.25,234.5
2022-10-09 18:00:00,17.72481,30.75,31.75,31.25
2022-10-09 19:00:00,0,0,0,0
2022-10-09 20:00:00,0,0,0,0
2022-10-09 21:00:00,0,0,0,0
2022-10-09 22:00:00,0,0,0,0
2022-10-09 23:00:00,0,0,0,0
2022-10-10 00:00:00,0,0,0,0
2022-10-10 01:00:00,0,0,0,0
2022-10-10 02:00:00,0,0,0,0
2022-10-10 03:00:00,0,0,0,0
2022-10-10 04:00:00,0,0,0,0
2022-10-10 05:00:00,0,0,0,0
2022-10-10 06:00:00,0,0,0,0
2022-10-10 07:00:00,6.030133,8.75,9,9
2022-10-10 08:00:00,29.36,50.75,52,52.25
2022-10-10 09:00:00,93.76622,175.25,174.25,174.75
2022-10-10 10:00:00,88.38348,169.5,170,169.75
2022-10-10 11:00:00,143.9312,268.25,270.25,268.5
2022-10-10 12:00:00,649.1386,1147,1179.25,1202.5
2022-10-10 13:00:00,804.8262,1406.25,1328.75,1371.75
2022-10-10 14:00:00,489.0598,880.25,832.5,800.75
2022-10-10 15:00:00,584.454,1180.75,1149,1134
2022-10-10 16:00:00,401.7426,765.25,768.25,780.5
2022-10-10 17:00:00,161.8995,305.5,301.25,272.5
2022-10-10 18:00:00,14.12148,23.75,24.75,25
2022-10-10 19:00:00,0,0,0,0
2022-10-10 20:00:00,0,0,0,0
2022-10-10 21:00:00,0,0,0,0
2022-10-10 22:00:00,0,0,0,0
2022-10-10 23:00:00,0,0,0,0
2022-10-11 00:00:00,0,0,0,0
2022-10-11 01:00:00,0,0,0,0
2022-10-11 02:00:00,0,0,0,0
2022-10-11 03:00:00,0,0,0,0
2022-10-11 04:00:00,0,0,0,0
2022-10-11 05:00:00,0,0,0,0
2022-10-11 06:00:00,0,0,0,0
2022-10-11 07:00:00,25.90778,30,38.25,32.25
2022-10-11 08:00:00,187.0228,332,332.75,293.25
2022-10-11 09:00:00,467.7258,944,939,926.25
2022-10-11 10:00:00,680.8834,1336,1335.25,1345.25
2022-10-11 11:00:00,834.6135,1594.25,1594,1598.25
2022-10-11 12:00:00,922.4154,1665.5,1666,1666
2022-10-11 13:00:00,830.0547,1518.75,1485.5,1556.5
2022-10-11 14:00:00,717.3572,1448.75,1369,1310
2022-10-11 15:00:00,406.136,765.5,781.5,749
2022-10-11 16:00:00,426.4606,816,804.75,715.25
2022-10-11 17:00:00,202.8091,331.75,362.25,342.25
2022-10-11 18:00:00,19.08791,46,54.5,47.5
2022-10-11 19:00:00,0,0,0,0
2022-10-11 20:00:00,0,0,0,0
2022-10-11 21:00:00,0,0,0,0
2022-10-11 22:00:00,0,0,0,0
2022-10-11 23:00:00,0,0,0,0
2022-10-12 00:00:00,0,0,0,0
2022-10-12 01:00:00,0,0,0,0
2022-10-12 02:00:00,0,0,0,0
2022-10-12 03:00:00,0,0,0,0
2022-10-12 04:00:00,0,0,0,0
2022-10-12 05:00:00,0,0,0,0
2022-10-12 06:00:00,0,0,0,0
2022-10-12 07:00:00,11.22647,16.25,16.5,16.25
2022-10-12 08:00:00,81.17489,135.5,136.75,135.75
2022-10-12 09:00:00,342.6837,606.75,638,683.25
2022-10-12 10:00:00,517.186,954.75,965.25,973.25
2022-10-12 11:00:00,763.9961,1402.5,1378,1417.75
2022-10-12 12:00:00,961.4266,1558.5,1594.25,1584
2022-10-12 13:00:00,727.0109,1142.75,1142.5,1174.75
2022-10-12 14:00:00,568.2807,1033.5,1035.25,1007.25
2022-10-12 15:00:00,468.631,861.25,844.5,848.75
2022-10-12 16:00:00,319.4941,594.5,630.75,651.75
2022-10-12 17:00:00,112.6317,177.25,184.25,213
2022-10-12 18:00:00,10.22483,17,17.75,17.5
2022-10-12 19:00:00,0,0,0,0
2022-10-12 20:00:00,0,0,0,0
2022-10-12 21:00:00,0,0,0,0
2022-10-12 22:00:00,0,0,0,0
2022-10-12 23:00:00,0,0,0,0
2022-10-13 00:00:00,0,0,0,0
2022-10-13 01:00:00,0,0,0,0
2022-10-13 02:00:00,0,0,0,0
2022-10-13 03:00:00,0,0,0,0
2022-10-13 04:00:00,0,0,0,0
2022-10-13 05:00:00,0,0,0,0
2022-10-13 06:00:00,0,0,0,0
2022-10-13 07:00:00,9.550422,13.25,13.25,13
2022-10-13 08:00:00,89.35551,150,151,151
2022-10-13 09:00:00,201.9368,360.25,342.75,346.75
2022-10-13 10:00:00,391.0491,713.25,716.5,720.5
2022-10-13 11:00:00,492.8176,1208.75,936.5,956
2022-10-13 12:00:00,749.9899,1213,1255,1174.75
2022-10-13 13:00:00,810.0903,1022,1222.75,1464.5
2022-10-13 14:00:00,803.6796,1347.5,1324.5,1336.75
2022-10-13 15:00:00,388.2549,833,768.25,678.75
2022-10-13 16:00:00,304.0669,451.75,536.75,582.5
2022-10-13 17:00:00,131.1538,196.75,220.25,233.5
2022-10-13 18:00:00,16.26831,33.25,39.75,35.25
2022-10-13 19:00:00,0,0,0,0
2022-10-13 20:00:00,0,0,0,0
2022-10-13 21:00:00,0,0,0,0
2022-10-13 22:00:00,0,0,0,0
2022-10-13 23:00:00,0,0,0,0
2022-10-14 00:00:00,0,0,0,0
2022-10-14 01:00:00,0,0,0,0
2022-10-14 02:00:00,0,0,0,0
2022-10-14 03:00:00,0,0,0,0
2022-10-14 04:00:00,0,0,0,0
2022-10-14 05:00:00,0,0,0,0
2022-10-14 06:00:00,0,0,0,0
2022-10-14 07:00:00,21.17233,21.25,31.25,25.5
2022-10-14 08:00:00,244.1156,421.25,436.25,363.25
2022-10-14 09:00:00,482.5917,990.5,980.5,970
2022-10-14 10:00:00,702.0245,1394.25,1389.5,983
2022-10-14 11:00:00,856.4344,1636.75,1633.25,1394.5
2022-10-14 12:00:00,940.6942,1666.25,1663.75,1657.5
2022-10-14 13:00:00,961.9573,1629.5,1666,1666
2022-10-14 14:00:00,885.9366,1632,1624.5,1631.75
2022-10-14 15:00:00,717.6359,1356.25,1363.75,1371.5
2022-10-14 16:00:00,495.8346,935.75,962,903
2022-10-14 17:00:00,244.2285,409.5,458,417
2022-10-14 18:00:00,10.60189,40.75,53,41
2022-10-14 19:00:00,0,0,0,0
2022-10-14 20:00:00,0,0,0,0
2022-10-14 21:00:00,0,0,0,0
2022-10-14 22:00:00,0,0,0,0
2022-10-14 23:00:00,0,0,0,0
2022-10-15 00:00:00,0,0,0,0
2022-10-15 01:00:00,0,0,0,0
2022-10-15 02:00:00,0,0,0,0
2022-10-15 03:00:00,0,0,0,0
2022-10-15 04:00:00,0,0,0,0
2022-10-15 05:00:00,0,0,0,0
2022-10-15 06:00:00,0,0,0,0
2022-10-15 07:00:00,21.90794,21.5,32.25,26.5
2022-10-15 08:00:00,267.9388,426.25,440.75,366
2022-10-15 09:00:00,465.2458,993.5,982.75,970.25
2022-10-15 10:00:00,696.1219,1371.75,1360.75,1376.75
2022-10-15 11:00:00,849.3918,1608,1600.5,1612.5
2022-10-15 12:00:00,929.0076,1666.25,1666.25,1666
2022-10-15 13:00:00,935.5053,1666,1666.25,1666
2022-10-15 14:00:00,859.2758,1595.75,1588.5,1598.75
2022-10-15 15:00:00,707.2805,1328.5,1331.75,1336.75
2022-10-15 16:00:00,496.8253,917,947,936.5
2022-10-15 17:00:00,199.5769,333.75,372.5,341.75
2022-10-15 18:00:00,13.34015,38.25,48.25,37.75
2022-10-15 19:00:00,0,0,0,0
2022-10-15 20:00:00,0,0,0,0
2022-10-15 21:00:00,0,0,0,0
2022-10-15 22:00:00,0,0,0,0
2022-10-15 23:00:00,0,0,0,0
2022-10-16 00:00:00,0,0,0,0
2022-10-16 01:00:00,0,0,0,0
2022-10-16 02:00:00,0,0,0,0
2022-10-16 03:00:00,0,0,0,0
2022-10-16 04:00:00,0,0,0,0
2022-10-16 05:00:00,0,0,0,0
2022-10-16 06:00:00,0,0,0,0
2022-10-16 07:00:00,19.8754,21.5,29,23.75
2022-10-16 08:00:00,218.7986,402,416,347.5
2022-10-16 09:00:00,457.4869,925.75,917.25,906.25
2022-10-16 10:00:00,660.3876,1286,1284.75,1296.5
2022-10-16 11:00:00,807.9498,1513.75,1510,1522.75
2022-10-16 12:00:00,838.8757,1536.25,1534,1535.75
2022-10-16 13:00:00,913.2623,1660.25,1658.5,1662.25
2022-10-16 14:00:00,810.0123,1476,1475.75,1488.75
2022-10-16 15:00:00,600.26,1080,1088.25,1088.75
2022-10-16 16:00:00,305.4098,528.5,529.75,530
2022-10-16 17:00:00,208.2117,334.75,357.25,336.75
2022-10-16 18:00:00,16.24831,34.5,39,35
2022-10-16 19:00:00,0,0,0,0
2022-10-16 20:00:00,0,0,0,0
2022-10-16 21:00:00,0,0,0,0
2022-10-16 22:00:00,0,0,0,0
2022-10-16 23:00:00,0,0,0,0
2022-10-17 00:00:00,0,0,0,0
2022-10-17 01:00:00,0,0,0,0
2022-10-17 02:00:00,0,0,0,0
2022-10-17 03:00:00,0,0,0,0
2022-10-17 04:00:00,0,0,0,0
2022-10-17 05:00:00,0,0,0,0
2022-10-17 06:00:00,0,0,0,0
2022-10-17 07:00:00,15.4254,22.25,23.75,22.75
2022-10-17 08:00:00,182.6053,307.5,318.25,301.75
2022-10-17 09:00:00,162.556,288.5,291.75,290
2022-10-17 10:00:00,452.7067,882.5,838.25,841.25
2022-10-17 11:00:00,815.4808,1538.5,1546.75,1538.75
2022-10-17 12:00:00,883.627,1603.75,1596.75,1612.5
2022-10-17 13:00:00,894.1981,1576,1627.75,1642.5
2022-10-17 14:00:00,706.4814,1254,1198.5,1223.75
2022-10-17 15:00:00,537.23,1006.5,1076.5,1209.25
2022-10-17 16:00:00,454.31,866.5,861,875
2022-10-17 17:00:00,225.9083,361.75,403,366
2022-10-17 18:00:00,17.19568,29.25,35.75,28.75
2022-10-17 19:00:00,0,0,0,0
2022-10-17 20:00:00,0,0,0,0
2022-10-17 21:00:00,0,0,0,0
2022-10-17 22:00:00,0,0,0,0
2022-10-17 23:00:00,0,0,0,0
2022-10-18 00:00:00,0,0,0,0
2022-10-18 01:00:00,0,0,0,0
2022-10-18 02:00:00,0,0,0,0
2022-10-18 03:00:00,0,0,0,0
2022-10-18 04:00:00,0,0,0,0
2022-10-18 05:00:00,0,0,0,0
2022-10-18 06:00:00,0,0,0,0
2022-10-18 07:00:00,22.73496,17.75,25.75,21.75
2022-10-18 08:00:00,227.5989,408.75,426.75,350.75
2022-10-18 09:00:00,482.4102,997.5,990,978.25
2022-10-18 10:00:00,704.8797,1433.5,1430.5,1453.5
2022-10-18 11:00:00,862.058,1655.5,1655,1662
2022-10-18 12:00:00,946.0921,1665.5,1665.75,1666.25
2022-10-18 13:00:00,951.9601,1666,1666,1666
2022-10-18 14:00:00,876.3907,1647,1646.75,1651
2022-10-18 15:00:00,725.7748,1403.75,1419.5,1422
2022-10-18 16:00:00,515.4244,973.5,1014,1001.25
2022-10-18 17:00:00,259.1272,416.75,472,422
2022-10-18 18:00:00,16.54603,31.5,40.75,29.25
2022-10-18 19:00:00,0,0,0,0
2022-10-18 20:00:00,0,0,0,0
2022-10-18 21:00:00,0,0,0,0
2022-10-18 22:00:00,0,0,0,0
2022-10-18 23:00:00,0,0,0,0
2022-10-19 00:00:00,0,0,0,0
2022-10-19 01:00:00,0,0,0,0
2022-10-19 02:00:00,0,0,0,0
2022-10-19 03:00:00,0,0,0,0
2022-10-19 04:00:00,0,0,0,0
2022-10-19 05:00:00,0,0,0,0
2022-10-19 06:00:00,0,0,0,0
2022-10-19 07:00:00,23.40777,18.5,31.75,15.25
2022-10-19 08:00:00,244.2215,438,457.25,366.75
2022-10-19 09:00:00,491.0963,1029,1022,1004.25
2022-10-19 10:00:00,712.2532,1446.25,1445.75,1460.25
2022-10-19 11:00:00,867.0957,1659.25,1659.25,1662.5
2022-10-19 12:00:00,949.3837,1666.5,1666,1666
2022-10-19 13:00:00,953.8375,1666,1666.25,1665.75
2022-10-19 14:00:00,875.0101,1647.75,1651,1653.75
2022-10-19 15:00:00,721.9932,1397.25,1409.75,1417.25
2022-10-19 16:00:00,501.2218,943.75,983.5,969.75
2022-10-19 17:00:00,241.571,389.5,438.5,393.5
2022-10-19 18:00:00,14.05153,28.75,35.75,27.75
2022-10-19 19:00:00,0,0,0,0
2022-10-19 20:00:00,0,0,0,0
2022-10-19 21:00:00,0,0,0,0
2022-10-19 22:00:00,0,0,0,0
2022-10-19 23:00:00,0,0,0,0
2022-10-20 00:00:00,0,0,0,0
2022-10-20 01:00:00,0,0,0,0
2022-10-20 02:00:00,0,0,0,0
2022-10-20 03:00:00,0,0,0,0
2022-10-20 04:00:00,0,0,0,0
2022-10-20 05:00:00,0,0,0,0
2022-10-20 06:00:00,0,0,0,0
2022-10-20 07:00:00,25.5653,16.75,26.25,22.75
2022-10-20 08:00:00,256.8041,418.5,436.75,352
2022-10-20 09:00:00,465.8467,1007.75,995.75,980
2022-10-20 10:00:00,705.0021,1406.75,1396.25,1414.5
2022-10-20 11:00:00,870.724,1647.5,1643.75,1648
2022-10-20 12:00:00,935.0007,1661.5,1660,1655.25
2022-10-20 13:00:00,950.983,1666.25,1666,1666
2022-10-20 14:00:00,874.0795,1634.25,1630.5,1636.75
2022-10-20 15:00:00,717.2208,1369.75,1375.75,1380
2022-10-20 16:00:00,493.5811,923.5,959,945.25
2022-10-20 17:00:00,246.267,391.75,445.25,394.25
2022-10-20 18:00:00,11.44714,25.5,32,23.5
2022-10-20 19:00:00,0,0,0,0
2022-10-20 20:00:00,0,0,0,0
2022-10-20 21:00:00,0,0,0,0
2022-10-20 22:00:00,0,0,0,0
2022-10-20 23:00:00,0,0,0,0
2022-10-21 00:00:00,0,0,0,0
2022-10-21 01:00:00,0,0,0,0
2022-10-21 02:00:00,0,0,0,0
2022-10-21 03:00:00,0,0,0,0
2022-10-21 04:00:00,0,0,0,0
2022-10-21 05:00:00,0,0,0,0
2022-10-21 06:00:00,0,0,0,0
2022-10-21 07:00:00,20.50447,15,21.5,18.75
2022-10-21 08:00:00,234.3903,396,413.5,334.25
2022-10-21 09:00:00,466.3932,991.25,981.25,966.5
2022-10-21 10:00:00,695.6818,1387.75,1380,1401.75
2022-10-21 11:00:00,850.6143,1627.5,1622.5,1567
2022-10-21 12:00:00,930.5245,1666,1666,1568
2022-10-21 13:00:00,936.7103,1666,1666.5,1568
2022-10-21 14:00:00,860.2379,1609.75,1608,1568
2022-10-21 15:00:00,706.6738,1338,1349.25,1568
2022-10-21 16:00:00,490.4279,907,944.25,1568
2022-10-21 17:00:00,232.5332,370.75,420.5,1568
2022-10-21 18:00:00,10.86822,23.25,28.5,1568
2022-10-21 19:00:00,0,0,0,1568
2022-10-21 20:00:00,0,0,0,1568
2022-10-21 21:00:00,0,0,0,1568
2022-10-21 22:00:00,0,0,0,1568
2022-10-21 23:00:00,0,0,0,1568
2022-10-22 00:00:00,0,0,0,1568
2022-10-22 01:00:00,0,0,0,1568
2022-10-22 02:00:00,0,0,0,1568
2022-10-22 03:00:00,0,0,0,1568
2022-10-22 04:00:00,0.01263222,0,0,1568
2022-10-22 05:00:00,0,0,0,1568
2022-10-22 06:00:00,0,0,0,1568
2022-10-22 07:00:00,14.12823,12.5,13.75,1568
2022-10-22 08:00:00,156.3277,252.5,249,1568
2022-10-22 09:00:00,437.8298,878.25,881.75,1568
2022-10-22 10:00:00,638.9645,1247.5,1272.25,1568
2022-10-22 11:00:00,833.9573,1615.25,1610,1568
2022-10-22 12:00:00,909.2004,1666.25,1665.75,1568
2022-10-22 13:00:00,909.1199,1665.75,1665.75,1568
2022-10-22 14:00:00,835.4418,1574.75,1574.25,1578.75
2022-10-22 15:00:00,679.1321,1280.75,1293.5,1298.75
2022-10-22 16:00:00,466.3209,859.5,896.25,883
2022-10-22 17:00:00,219.2206,344,389.5,345.25
2022-10-22 18:00:00,12.30726,20.25,24.5,19
2022-10-22 19:00:00,0,0,0,0
2022-10-22 20:00:00,0,0,0,0
2022-10-22 21:00:00,0,0,0,0
2022-10-22 22:00:00,0,0,0,0
2022-10-22 23:00:00,0,0,0,0
2022-10-23 00:00:00,0,0,0,0
2022-10-23 01:00:00,0,0,0,0
2022-10-23 02:00:00,0,0,0,0
2022-10-23 03:00:00,0,0,0,0
2022-10-23 04:00:00,0,0,0,0
2022-10-23 05:00:00,0,0,0,0
2022-10-23 06:00:00,0,0,0,0
2022-10-23 07:00:00,15.37461,28.25,28.75,28.25
2022-10-23 08:00:00,231.6666,411.75,417,380.25
2022-10-23 09:00:00,360.0017,667.5,660.25,686.25
2022-10-23 10:00:00,575.5577,1124.5,1116.75,1140.75
2022-10-23 11:00:00,917.1738,1665.5,1661.75,1662.75
2022-10-23 12:00:00,963.1041,1666.25,1665.5,1666
2022-10-23 13:00:00,946.2045,1666,1666,1666
2022-10-23 14:00:00,864.6031,1619.75,1618.5,1632.25
2022-10-23 15:00:00,707.9034,1339.25,1353,1362.25
2022-10-23 16:00:00,490.5187,899.75,939,926
2022-10-23 17:00:00,230.2377,359,409.25,359
2022-10-23 18:00:00,6.120595,17.5,21.75,15.5
2022-10-23 19:00:00,0,0,0,0
2022-10-23 20:00:00,0,0,0,0
2022-10-23 21:00:00,0,0,0,0
2022-10-23 22:00:00,0,0,0,0
2022-10-23 23:00:00,0,0,0,0
2022-10-24 00:00:00,0,0,0,0
2022-10-24 01:00:00,0,0,0,0
2022-10-24 02:00:00,0,0,0,0
2022-10-24 03:00:00,0,0,0,0
2022-10-24 04:00:00,0.243157,0,0,0
2022-10-24 05:00:00,0.2449706,0,0,0
2022-10-24 06:00:00,0,0,0,0
2022-10-24 07:00:00,4.095487,3.75,4,4
