Nitro,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA,"AE 1000NX A, AC Power","AE 1000NX B, AC Power","AE 1000NX C, AC Power","AE 1000NX D, AC Power","AE 1000NX E, AC Power"
,W/m²,kW,kW,kW,kW,kW
2022-10-18 15:00:00,697.9941,803.9932,780.5576,795.7637,779.1755,750.7206
2022-10-18 16:00:00,486.8162,565.2058,559.2834,558.7789,559.2007,517.1348
2022-10-18 17:00:00,227.8928,225.8667,247.2798,234.4542,247.9209,218.5602
2022-10-18 18:00:00,36.71612,13.37503,18.28409,14.25933,18.3419,16.48499
2022-10-18 19:00:00,0,0,0,2.110893,2.065779,0
2022-10-18 20:00:00,0,0,0,,,0
2022-10-18 21:00:00,0,0,0,,,0
2022-10-18 22:00:00,0,0,0,,,0
2022-10-18 23:00:00,0,0,0,,,0
2022-10-19 00:00:00,0,0,0,,,0
2022-10-19 01:00:00,0,0,0,,,0
2022-10-19 02:00:00,0,0,0,,,0
2022-10-19 03:00:00,0,0,0,,,0
2022-10-19 04:00:00,0,0,0,,,0
2022-10-19 05:00:00,0,0,0,,,0
2022-10-19 06:00:00,0,0,0,,,0
2022-10-19 07:00:00,23.66655,21.85876,17.24113,,,19.92924
2022-10-19 08:00:00,243.9863,278.6217,255.1804,,,261.1721
2022-10-19 09:00:00,487.7852,588.0574,570.1181,,,550.8924
2022-10-19 10:00:00,700.3048,822.1467,805.3598,,,772.6158
2022-10-19 11:00:00,848.3595,968.5574,948.5557,,,910.5269
2022-10-19 12:00:00,923.8068,999.5562,999.4249,,,969.334
2022-10-19 13:00:00,923.7114,999.6223,996.2742,,,964.8989
2022-10-19 14:00:00,840.7831,954.6483,930.0922,886.9042,868.2036,895.4677
2022-10-19 15:00:00,686.2393,792.7094,771.3414,785.9418,769.0828,742.1757
2022-10-19 16:00:00,471.9295,543.5621,538.8365,537.755,538.4663,498.3525
2022-10-19 17:00:00,222.6962,211.3081,233.2008,219.5587,232.3869,206.0147
2022-10-19 18:00:00,27.14021,9.214404,12.86216,9.618682,12.70274,11.41681
2022-10-19 19:00:00,0,0,0,0,0,0
2022-10-19 20:00:00,0,0,0,0,0,0
2022-10-19 21:00:00,0,0,0,0,0,0
2022-10-19 22:00:00,0,0,0,0,0,0
2022-10-19 23:00:00,0,0,0,0,0,0
2022-10-20 00:00:00,0,0,0,0,0,0
2022-10-20 01:00:00,0,0,0,0,0,0
2022-10-20 02:00:00,0,0,0,0,0,0
2022-10-20 03:00:00,0,0,0,0,0,0
2022-10-20 04:00:00,0,0,0,0,0,0
2022-10-20 05:00:00,0,0,0,0,0,0
2022-10-20 06:00:00,0,0,0,0,0,0
2022-10-20 07:00:00,18.77482,20.09278,16.40549,21.26917,15.39987,18.57675
2022-10-20 08:00:00,235.9872,264.005,241.9247,271.183,240.9337,247.5581
2022-10-20 09:00:00,483.4526,567.8375,548.4598,570.7843,549.9644,533.2916
2022-10-20 10:00:00,696.6318,788.4954,770.8455,789.1599,763.3292,740.4642
2022-10-20 11:00:00,837.9495,927.1287,904.8582,926.2244,895.9874,869.0269
2022-10-20 12:00:00,930.5976,993.6246,975.4625,990.8541,970.0759,941.2056
2022-10-20 13:00:00,923.1902,985.8,962.2651,982.2049,957.382,928.7443
2022-10-20 14:00:00,841.2345,920.9475,895.5381,913.785,889.579,860.5546
2022-10-20 15:00:00,685.951,771.0052,747.6913,762.2746,744.0279,717.5051
2022-10-20 16:00:00,468.9808,530.0067,523.9431,524.0504,522.1908,483.8078
2022-10-20 17:00:00,220.3814,203.557,225.3665,212.0463,224.3288,199.7175
2022-10-20 18:00:00,26.50225,8.000483,11.85313,8.698898,11.57279,10.4539
2022-10-20 19:00:00,0,0,0,0,0,0
2022-10-20 20:00:00,0,0,0,0,0,0
2022-10-20 21:00:00,0,0,0,0,0,0
2022-10-20 22:00:00,0,0,0,0,0,0
2022-10-20 23:00:00,0,0,0,0,0,0
2022-10-21 00:00:00,0,0,0,0,0,0
2022-10-21 01:00:00,0,0,0,0,0,0
2022-10-21 02:00:00,0,0,0,0,0,0
2022-10-21 03:00:00,0,0,0,0,0,0
2022-10-21 04:00:00,0,0,0,0,0,0
2022-10-21 05:00:00,0,0,0,0,0,0
2022-10-21 06:00:00,0,0,0,0,0,0
2022-10-21 07:00:00,20.47494,17.88382,14.67771,18.55234,14.23896,16.61612
2022-10-21 08:00:00,225.4956,251.8112,231.2682,259.2521,229.671,236.6726
2022-10-21 09:00:00,477.1882,554.522,535.9374,557.6815,537.5928,521.6915
2022-10-21 10:00:00,694.7952,782.0885,764.4724,785.2777,760.6374,737.2953
2022-10-21 11:00:00,850.7623,921.4821,898.9807,923.0608,893.759,867.4258
2022-10-21 12:00:00,927.1926,978.3043,952.3273,977.2463,946.0169,917.1604
2022-10-21 13:00:00,926.3419,975.4682,948.5272,970.7123,942.6426,913.3151
2022-10-21 14:00:00,837.7251,899.3813,874.7731,896.1489,872.3413,846.4002
2022-10-21 15:00:00,679.4489,669.3336,649.108,664.4852,646.4551,625.639
2022-10-21 16:00:00,462.1144,512.2969,506.0822,508.0994,506.0067,469.6313
2022-10-21 17:00:00,215.7213,192.8488,212.9481,200.4173,211.5051,189.3485
2022-10-21 18:00:00,24.72594,7.599974,10.84784,7.860649,10.7199,9.456289
2022-10-21 19:00:00,0,0,0,0,0,0
2022-10-21 20:00:00,0,0,0,0,0,0
2022-10-21 21:00:00,0,0,0,0,0,0
2022-10-21 22:00:00,0,0,0,0,0,0
2022-10-21 23:00:00,0,0,0,0,0,0
2022-10-22 00:00:00,0,0,0,0,0,0
2022-10-22 01:00:00,0,0,0,0,0,0
2022-10-22 02:00:00,0,0,0,0,0,0
2022-10-22 03:00:00,0,0,0,0,0,0
2022-10-22 04:00:00,0,0,0,0,0,0
2022-10-22 05:00:00,0,0,0,0,0,0
2022-10-22 06:00:00,0,0,0,0,0,0
2022-10-22 07:00:00,6.669852,7.603567,7.1565,7.62108,7.271497,7.347332
2022-10-22 08:00:00,55.80622,75.33817,74.66894,75.27435,74.75136,71.28849
2022-10-22 09:00:00,406.9804,479.8531,439.0611,489.3934,465.926,453.6396
2022-10-22 10:00:00,421.761,444.3688,453.3274,448.8955,431.576,440.4867
2022-10-22 11:00:00,820.7665,893.9222,850.2672,897.604,864.2745,842.1335
2022-10-22 12:00:00,887.0743,952.6006,935.5231,960.5601,951.7292,915.0814
2022-10-22 13:00:00,854.8719,896.2135,894.7783,900.8979,886.2309,864.4489
2022-10-22 14:00:00,826.3659,884.2736,858.5349,878.8981,858.4419,827.7563
2022-10-22 15:00:00,663.0339,733.1392,708.4617,729.0337,708.142,685.9316
2022-10-22 16:00:00,452.8112,501.295,495.6044,498.1169,496.9767,460.3585
2022-10-22 17:00:00,222.0817,197.271,216.1271,203.9921,214.6499,193.6367
2022-10-22 18:00:00,28.21555,10.45908,13.15644,10.85798,13.17665,11.96693
2022-10-22 19:00:00,0,0,0,0,0,0
2022-10-22 20:00:00,0,0,0,0,0,0
2022-10-22 21:00:00,0,0,0,0,0,0
2022-10-22 22:00:00,0,0,0,0,0,0
2022-10-22 23:00:00,0,0,0,0,0,0
2022-10-23 00:00:00,0,0,0,0,0,0
2022-10-23 01:00:00,0,0,0,0,0,0
2022-10-23 02:00:00,0,0,0,0,0,0
2022-10-23 03:00:00,0,0,0,0,0,0
2022-10-23 04:00:00,0,0,0,0,0,0
2022-10-23 05:00:00,0,0,0,0,0,0
2022-10-23 06:00:00,0,0,0,0,0,0
2022-10-23 07:00:00,5.544782,8.083882,7.890296,8.074738,7.869805,7.493138
2022-10-23 08:00:00,98.20431,107.09,105.0342,110.0115,103.1381,103.2624
2022-10-23 09:00:00,199.5588,223.5397,219.6283,224.9793,218.6981,211.7287
2022-10-23 10:00:00,346.367,425.7566,401.6789,412.7674,385.9751,374.1227
2022-10-23 11:00:00,862.3168,918.9706,931.4807,906.2784,915.4078,879.0449
2022-10-23 12:00:00,972.512,992.0208,991.0048,997.2337,994.9801,978.7101
2022-10-23 13:00:00,870.0288,910.4012,908.3385,915.593,914.3368,896.7009
2022-10-23 14:00:00,572.8784,611.1187,590.8017,615.5219,593.8042,582.7536
2022-10-23 15:00:00,448.7769,500.3756,487.1023,496.6142,486.5678,473.005
2022-10-23 16:00:00,437.9079,499.7663,486.1718,486.9978,477.9111,448.1709
2022-10-23 17:00:00,98.42777,99.19238,97.57533,99.84067,97.9491,94.06395
2022-10-23 18:00:00,9.12686,6.202159,6.279233,5.955494,6.285612,5.697993
2022-10-23 19:00:00,0,0,0,0,0,0
2022-10-23 20:00:00,0,0,0,0,0,0
2022-10-23 21:00:00,0,0,0,0,0,0
2022-10-23 22:00:00,0,0,0,0,0,0
2022-10-23 23:00:00,0,0,0,0,0,0
2022-10-24 00:00:00,0,0,0,0,0,0
2022-10-24 01:00:00,0,0,0,0,0,0
2022-10-24 02:00:00,0,0,0,0,0,0
2022-10-24 03:00:00,0.006930555,0,0,0,0,0
2022-10-24 04:00:00,0,0,0,0,0,0
2022-10-24 05:00:00,0,0,0,0,0,0
2022-10-24 06:00:00,0.006916667,0,0,0,0,0
2022-10-24 07:00:00,8.681393,9.252468,8.418683,9.501774,8.277085,8.629136
2022-10-24 08:00:00,223.9509,214.4006,197.218,222.2368,198.7674,205.149
2022-10-24 09:00:00,335.8735,418.3798,407.2929,397.1474,397.8148,354.6567
2022-10-24 10:00:00,647.2063,753.2132,706.0823,724.207,704.9962,683.0316
2022-10-24 11:00:00,831.0712,899.8529,878.1428,902.2575,875.0782,848.6475
2022-10-24 12:00:00,908.6246,961.5483,937.1024,962.9778,934.6616,906.9535
2022-10-24 13:00:00,907.1832,954.7947,928.4312,953.8307,927.7973,898.6286
2022-10-24 14:00:00,824.4942,877.3036,850.0272,867.7461,849.7716,823.9421
2022-10-24 15:00:00,667.6125,729.9333,707.9832,766.9451,651,683.3082
2022-10-24 16:00:00,451.4177,490.2142,486.8741,,,449.6753
2022-10-24 17:00:00,204.7127,170.7123,189.1383,35.62116,47.7684,169.1268
2022-10-24 18:00:00,20.7736,5.492925,7.719178,6.530322,8.398022,7.059541
2022-10-24 19:00:00,0,0,0,0,0,0
2022-10-24 20:00:00,0,0,0,0,0,0
2022-10-24 21:00:00,0,0,0,0,0,0
2022-10-24 22:00:00,0,0,0,0,0,0
2022-10-24 23:00:00,0,0,0,0,0,0
2022-10-25 00:00:00,0,0,0,0,0,0
2022-10-25 01:00:00,0,0,0,0,0,0
2022-10-25 02:00:00,0,0,0,0,0,0
2022-10-25 03:00:00,0,0,0,0,0,0
2022-10-25 04:00:00,0,0,0,0,0,0
2022-10-25 05:00:00,0,0,0,0,0,0
2022-10-25 06:00:00,0,0,0,0,0,0
2022-10-25 07:00:00,1.61076,2.9863,2.782232,2.872509,2.808624,2.638204
2022-10-25 08:00:00,31.80288,40.03207,38.54945,39.51264,38.40986,36.77597
2022-10-25 09:00:00,76.40205,97.57281,95.76921,96.83934,95.00422,90.7474
2022-10-25 10:00:00,155.4332,185.1494,181.8646,187.2731,182.1219,174.9091
2022-10-25 11:00:00,174.8614,202.4559,198.5191,204.7275,199.6461,192.8531
2022-10-25 12:00:00,213.5864,249.2642,236.3236,243.7949,233.1658,225.4469
2022-10-25 13:00:00,225.948,257.2713,250.5062,259.9611,250.6707,245.7852
2022-10-25 14:00:00,466.3,479.3572,441.0557,520.3599,487.6343,505.7066
2022-10-25 15:00:00,551.8248,597.0811,566.1954,585.3545,570.6569,562.5167
2022-10-25 16:00:00,379.9078,431.18,449.2792,441.2887,463.4763,419.186
2022-10-25 17:00:00,158.489,140.5487,149.55,144.5976,149.0787,136.6363
2022-10-25 18:00:00,8.455389,4.454791,4.694083,4.387985,5.080042,4.387555
2022-10-25 19:00:00,0,0,0,0,0,0
2022-10-25 20:00:00,0,0,0,0,0,0
2022-10-25 21:00:00,0,0,0,0,0,0
2022-10-25 22:00:00,0,0,0,0,0,0
2022-10-25 23:00:00,0,0,0,0,0,0
2022-10-26 00:00:00,0,0,0,0,0,0
2022-10-26 01:00:00,0,0,0,0,0,0
2022-10-26 02:00:00,0,0,0,0,0,0
2022-10-26 03:00:00,0,0,0,0,0,0
2022-10-26 04:00:00,0,0,0,0,0,0
2022-10-26 05:00:00,0,0,0,0,0,0
2022-10-26 06:00:00,0,0,0,0,0,0
2022-10-26 07:00:00,0.8819029,1.206415,1.111006,1.160287,1.065017,1.1425
2022-10-26 08:00:00,34.36297,43.2496,42.77768,42.52303,42.31573,39.71898
2022-10-26 09:00:00,94.95687,108.2778,107.8506,106.4613,106.5278,99.59064
2022-10-26 10:00:00,154.4449,173.9743,170.3336,172.4321,169.4724,162.5418
2022-10-26 11:00:00,150.5704,171.5141,167.4218,172.5785,167.5148,162.9001
2022-10-26 12:00:00,367.7601,362.2527,349.2952,361.0457,353.7403,352.93
2022-10-26 13:00:00,361.6277,370.0024,372.6813,385.0667,350.5667,360.1799
2022-10-26 14:00:00,220.1073,221.538,238.952,231.8632,249.1447,221.2922
2022-10-26 15:00:00,39.53679,36.35972,35.90443,36.34343,35.85512,34.13801
2022-10-26 16:00:00,30.90902,35.44079,34.06446,35.24779,34.11805,32.88448
2022-10-26 17:00:00,35.40318,35.11095,34.71633,35.63974,35.19926,33.91814
2022-10-26 18:00:00,6.162487,3.205593,3.244975,3.352946,3.231613,3.083002
2022-10-26 19:00:00,0,0,0,0,0,0
2022-10-26 20:00:00,0,0,0,0,0,0
2022-10-26 21:00:00,0,0,0,0,0,0
2022-10-26 22:00:00,0,0,0,0,0,0
2022-10-26 23:00:00,0,0,0,0,0,0
2022-10-27 00:00:00,0,0,0,0,0,0
2022-10-27 01:00:00,0,0,0,0,0,0
2022-10-27 02:00:00,0,0,0,0,0,0
2022-10-27 03:00:00,0,0,0,0,0,0
2022-10-27 04:00:00,0,0,0,0,0,0
2022-10-27 05:00:00,0,0,0,0,0,0
2022-10-27 06:00:00,0,0,0,0,0,0
2022-10-27 07:00:00,3.941262,5.657651,5.214822,5.4906,4.570924,5.074027
2022-10-27 08:00:00,120.355,119.923,110.6426,124.6852,109.288,116.9944
2022-10-27 09:00:00,289.7274,336.5909,298.0713,343.3023,312.0566,314.6393
2022-10-27 10:00:00,240.7862,284.2052,286.1547,284.5761,283.2889,266.7242
2022-10-27 11:00:00,336.8861,386.7163,377.0054,391.4442,377.519,371.6063
2022-10-27 12:00:00,769.2507,881.4871,802.2431,842.6578,801.0676,791.9497
2022-10-27 13:00:00,881.0493,963.7199,934.806,964.5443,935.2766,908.7679
2022-10-27 14:00:00,799.2125,883.2466,854.8856,882.3335,856.5806,831.5516
2022-10-27 15:00:00,641.5229,730.7288,706.7443,726.4404,707.4841,684.0868
2022-10-27 16:00:00,430.7604,484.9092,482.5075,481.9887,482.1813,444.511
2022-10-27 17:00:00,166.0021,148.7682,159.2892,151.279,156.5459,143.1346
2022-10-27 18:00:00,8.281111,3.943613,4.569909,4.035142,4.669311,4.149737
2022-10-27 19:00:00,0,0,0,0,0,0
2022-10-27 20:00:00,0,0,0,0,0,0
2022-10-27 21:00:00,0,0,0,0,0,0
2022-10-27 22:00:00,0,0,0,0,0,0
2022-10-27 23:00:00,0,0,0,0,0,0
2022-10-28 00:00:00,0,0,0,0,0,0
2022-10-28 01:00:00,0,0,0,0,0,0
2022-10-28 02:00:00,0,0,0,0,0,0
2022-10-28 03:00:00,0,0,0,0,0,0
2022-10-28 04:00:00,0,0,0,0,0,0
2022-10-28 05:00:00,0,0,0,0,0,0
2022-10-28 06:00:00,0,0,0,0,0,0
2022-10-28 07:00:00,5.051417,7.165811,7.414282,7.053778,7.451506,6.816278
2022-10-28 08:00:00,51.49733,60.35685,58.84129,60.35805,58.79761,56.77106
2022-10-28 09:00:00,135.2298,162.5018,164.0615,162.7484,159.4017,150.5138
2022-10-28 10:00:00,270.7641,274.0639,278.1117,268.3476,262.1667,256.3157
2022-10-28 11:00:00,233.9398,267.5253,271.911,269.9678,273.8047,253.7072
2022-10-28 12:00:00,295.439,351.8616,341.8305,352.5233,339.7205,327.512
2022-10-28 13:00:00,180.9454,210.3524,205.1152,211.2181,204.589,197.6188
2022-10-28 14:00:00,200.5768,235.1943,229.8958,236.5767,229.7625,222.0674
2022-10-28 15:00:00,144.7974,166.3838,161.6805,166.5461,160.7788,155.2077
2022-10-28 16:00:00,91.70482,103.2137,101.4284,103.9034,101.8718,97.69264
2022-10-28 17:00:00,37.54181,35.22383,34.46365,35.46613,34.87759,33.25772
2022-10-28 18:00:00,1.396873,0.355411,0.562261,0.557589,0.4514278,0.2965668
2022-10-28 19:00:00,0.02226389,0,0,0,0,0
2022-10-28 20:00:00,0,0,0,0,0,0
2022-10-28 21:00:00,0,0,0,0,0,0
2022-10-28 22:00:00,0.02386111,0,0,0,0,0
2022-10-28 23:00:00,0,0,0,0,0,0
2022-10-29 00:00:00,0,0,0,0,0,0
2022-10-29 01:00:00,0,0,0,0,0,0
2022-10-29 02:00:00,0,0,0,0,0,0
2022-10-29 03:00:00,0,0,0,0,0,0
2022-10-29 04:00:00,0,0,0,0,0,0
2022-10-29 05:00:00,0,0,0,0,0,0
2022-10-29 06:00:00,0,0,0,0,0,0
2022-10-29 07:00:00,0.4836645,0.7007558,0.7007558,0.61685,0.6718572,0.7840795
2022-10-29 08:00:00,20.48401,26.75074,26.03154,25.15546,25.79173,24.94637
2022-10-29 09:00:00,84.63911,108.6255,106.03,102.1287,105.8244,101.9722
2022-10-29 10:00:00,150.7437,183.2429,179.1909,184.072,179.5616,173.1832
2022-10-29 11:00:00,330.7191,390.001,380.1749,391.9073,377.9645,367.2899
2022-10-29 12:00:00,444.39,501.4692,499.0706,502.6626,495.9988,473.7935
2022-10-29 13:00:00,313.063,357.5042,351.1389,359.5663,350.563,338.4369
2022-10-29 14:00:00,274.525,318.0011,311.4016,318.373,310.0287,297.8455
2022-10-29 15:00:00,227.6569,260.9754,255.0965,262.4865,255.6983,247.217
2022-10-29 16:00:00,145.1036,164.0869,158.0493,164.1749,158.0363,153.6617
2022-10-29 17:00:00,44.36093,42.30807,41.97601,41.7858,41.81775,39.66882
2022-10-29 18:00:00,1.854185,0.7499223,0.9786723,0.8056167,0.8672055,0.695339
2022-10-29 19:00:00,0,0,0,0,0,0
2022-10-29 20:00:00,0,0,0,0,0,0
2022-10-29 21:00:00,0.01773611,0,0,0,0,0
2022-10-29 22:00:00,0.02218056,0,0,0,0,0
2022-10-29 23:00:00,0.004541668,0,0,0,0,0
2022-10-30 00:00:00,0,0,0,0,0,0
2022-10-30 01:00:00,0,0,0,0,0,0
2022-10-30 02:00:00,0,0,0,0,0,0
2022-10-30 03:00:00,0,0,0,0,0,0
2022-10-30 04:00:00,0,0,0,0,0,0
2022-10-30 05:00:00,0,0,0,0,0,0
2022-10-30 06:00:00,0,0,0,0,0,0
2022-10-30 07:00:00,2.800771,4.724151,4.465267,4.576377,4.664845,4.499156
2022-10-30 08:00:00,80.42168,98.75195,90.16723,92.14181,92.98113,90.99592
2022-10-30 09:00:00,205.3402,236.8814,229.7119,235.1099,227.412,216.6041
2022-10-30 10:00:00,440.5803,507.3503,501.6188,506.5759,493.9864,480.2433
2022-10-30 11:00:00,551.2419,610.3876,598.7014,616.5557,597.8469,576.5075
2022-10-30 12:00:00,473.1685,542.7112,523.7575,547.2374,526.2906,508.288
2022-10-30 13:00:00,690.9304,752.5607,730.1037,747.04,720.456,690.1989
2022-10-30 14:00:00,372.489,420.5553,408.2443,421.2864,405.5907,394.8039
2022-10-30 15:00:00,476.5161,515.5905,508.2935,522.0635,507.8886,494.6727
2022-10-30 16:00:00,459.3337,493.4111,466.1699,491.6435,443.8384,412.8116
2022-10-30 17:00:00,92.61965,88.22449,86.54841,87.92976,84.94466,81.54426
2022-10-30 18:00:00,3.122285,1.661979,1.75775,1.534972,1.804695,1.508861
2022-10-30 19:00:00,0,0,0,0,0,0
2022-10-30 20:00:00,0,0,0,0,0,0
2022-10-30 21:00:00,0,0,0,0,0,0
2022-10-30 22:00:00,0,0,0,0,0,0
2022-10-30 23:00:00,0,0,0,0,0,0
2022-10-31 00:00:00,0,0,0,0,0,0
2022-10-31 01:00:00,0,0,0,0,0,0
2022-10-31 02:00:00,0,0,0,0,0,0
2022-10-31 03:00:00,0,0,0,0,0,0
2022-10-31 04:00:00,0,0,0,0,0,0
2022-10-31 05:00:00,0,0,0,0,0,0
2022-10-31 06:00:00,0,0,0,0,0,0
2022-10-31 07:00:00,5.736934,7.213183,7.039018,7.450684,6.883568,6.909184
2022-10-31 08:00:00,147.3467,135.3046,130.3314,135.1778,124.1319,122.4061
2022-10-31 09:00:00,144.3928,162.5461,159.0373,162.4227,158.2674,152.7219
2022-10-31 10:00:00,397.0454,456.4103,495.9891,451.249,433.7502,388.7069
2022-10-31 11:00:00,623.8107,653.9637,665.7367,670.3004,667.3297,629.2314
2022-10-31 12:00:00,749.1437,831.4532,800.5798,833.4263,786.7806,768.8475
2022-10-31 13:00:00,340.8587,377.7311,363.3606,377.1633,360.526,359.9234
2022-10-31 14:00:00,458.4289,515.4216,501.7,524.1374,498.7353,505.6088
2022-10-31 15:00:00,262.64,278.7432,268.1554,279.5843,268.0005,263.8413
2022-10-31 16:00:00,221.3163,254.3443,244.797,253.4695,247.035,233.4048
2022-10-31 17:00:00,25.44086,18.78642,18.48276,18.43753,18.32183,17.20651
2022-10-31 18:00:00,0.2430972,0,0,0,0,0
2022-10-31 19:00:00,0,0,0,0,0,0
2022-10-31 20:00:00,0,0,0,0,0,0
2022-10-31 21:00:00,0,0,0,0,0,0
2022-10-31 22:00:00,0,0,0,0,0,0
2022-10-31 23:00:00,0,0,0,0,0,0
