Sarah,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-10-14 19:00:00,0.05095832,0,0,0
2022-10-14 20:00:00,0,0,0,0
2022-10-14 21:00:00,0,0,0,0
2022-10-14 22:00:00,0,0,0,0
2022-10-14 23:00:00,0,0,0,0
2022-10-15 00:00:00,0,0,0,0
2022-10-15 01:00:00,0,0,0,0
2022-10-15 02:00:00,0,0,0,0
2022-10-15 03:00:00,0,0,0,0
2022-10-15 04:00:00,0,0,0,0
2022-10-15 05:00:00,0,0,0,0
2022-10-15 06:00:00,0,0,0,0
2022-10-15 07:00:00,5.239154,10.06521,10.90104,14.52107
2022-10-15 08:00:00,173.1501,349.8611,283.3666,375.5399
2022-10-15 09:00:00,421.8412,798.4434,806.0364,871.2115
2022-10-15 10:00:00,625.0997,1091.705,1201.87,1195.128
2022-10-15 11:00:00,768.2784,1273.839,1417.894,1391.476
2022-10-15 12:00:00,842.7603,1353.226,1513.733,1477.199
2022-10-15 13:00:00,844.9522,1338.656,1504.422,1460.472
2022-10-15 14:00:00,769.4335,1240.375,1397.163,1352.25
2022-10-15 15:00:00,620.5916,1020.444,1150.516,1111.886
2022-10-15 16:00:00,413.3232,685.3935,779.0377,750.9919
2022-10-15 17:00:00,197.2416,262.0186,324.4427,289.2468
2022-10-15 18:00:00,20.56493,9.886688,12.90905,9.802472
2022-10-15 19:00:00,0,0,0,0
2022-10-15 20:00:00,0,0,0,0
2022-10-15 21:00:00,0,0,0,0
2022-10-15 22:00:00,0,0,0,0
2022-10-15 23:00:00,0,0,0,0
2022-10-16 00:00:00,0,0,0,0
2022-10-16 01:00:00,0,0,0,0
2022-10-16 02:00:00,0,0,0,0
2022-10-16 03:00:00,0,0,0,0
2022-10-16 04:00:00,0,0,0,0
2022-10-16 05:00:00,0,0,0,0
2022-10-16 06:00:00,0,0,0,0
2022-10-16 07:00:00,12.76369,17.5342,18.95102,20.28914
2022-10-16 08:00:00,122.5348,233.2222,230.8771,251.0517
2022-10-16 09:00:00,373.8752,699.1881,729.259,756.395
2022-10-16 10:00:00,615.6738,1040.191,1147.947,1151.863
2022-10-16 11:00:00,680.7147,1103.951,1234.607,1204.252
2022-10-16 12:00:00,651.5603,1047.261,1167.224,1146.822
2022-10-16 13:00:00,594.6658,958.663,1065.481,1036.803
2022-10-16 14:00:00,464.847,789.9026,880.8239,850.9458
2022-10-16 15:00:00,396.6381,651.4582,734.2941,702.0591
2022-10-16 16:00:00,184.4926,317.7357,349.5575,335.2807
2022-10-16 17:00:00,79.65528,120.2536,131.9054,126.1894
2022-10-16 18:00:00,8.516528,3.521797,1.945281,3.793825
2022-10-16 19:00:00,0.01704167,0,0,0
2022-10-16 20:00:00,0,0,0,0
2022-10-16 21:00:00,0,0,0,0
2022-10-16 22:00:00,0,0,0,0
2022-10-16 23:00:00,0,0,0,0
2022-10-17 00:00:00,0,0,0,0
2022-10-17 01:00:00,0,0,0,0
2022-10-17 02:00:00,0,0,0,0
2022-10-17 03:00:00,0,0,0,0
2022-10-17 04:00:00,0,0,0,0
2022-10-17 05:00:00,0,0,0,0
2022-10-17 06:00:00,0,0,0,0
2022-10-17 07:00:00,1.31625,0,0,0
2022-10-17 08:00:00,29.2324,34.03106,51.22373,45.62423
2022-10-17 09:00:00,273.6632,506.3672,545.9756,560.5942
2022-10-17 10:00:00,356.0464,619.7927,684.9891,707.8416
2022-10-17 11:00:00,702.1323,1086.584,1252.559,1252.24
2022-10-17 12:00:00,798.8261,1291.067,1432.976,1410.56
2022-10-17 13:00:00,798.3915,1229.26,1373.121,1375.021
2022-10-17 14:00:00,628.1348,908.3688,989.0518,975.1904
2022-10-17 15:00:00,217.544,391.0989,406.9951,438.7268
2022-10-17 16:00:00,43.66562,57.73846,59.1338,64.1978
2022-10-17 17:00:00,20.3399,16.56191,23.61763,23.19294
2022-10-17 18:00:00,8.587193,7.624275,9.126258,8.879723
2022-10-17 19:00:00,0,0,0,0
2022-10-17 20:00:00,0,0,0,0
2022-10-17 21:00:00,0,0,0,0
2022-10-17 22:00:00,0,0,0,0
2022-10-17 23:00:00,0,0,0,0
2022-10-18 00:00:00,0,0,0,0
2022-10-18 01:00:00,0,0,0,0
2022-10-18 02:00:00,0,0,0,0
2022-10-18 03:00:00,0,0,0,0
2022-10-18 04:00:00,0,0,0,0
2022-10-18 05:00:00,0,0,0,0
2022-10-18 06:00:00,0,0,0,0
2022-10-18 07:00:00,6.729958,9.656509,14.53921,10.51245
2022-10-18 08:00:00,120.7263,244.3952,237.7956,268.6129
2022-10-18 09:00:00,413.0852,766.8918,778.8821,859.3763
2022-10-18 10:00:00,625.3424,1050.422,1156.726,1155.326
2022-10-18 11:00:00,772.634,1337.665,1502.758,1480.828
2022-10-18 12:00:00,851.4239,1425.341,1626.426,1585.255
2022-10-18 13:00:00,862.7638,1440.825,1626.637,1580.442
2022-10-18 14:00:00,795.3957,1342.072,1517.689,1472.29
2022-10-18 15:00:00,423.4162,882.1428,894.4028,874.9546
2022-10-18 16:00:00,365.8673,619.1544,684.3474,644.5421
2022-10-18 17:00:00,147.8135,232.2111,290.778,235.8727
2022-10-18 18:00:00,8.84653,3.38183,5.786125,3.155175
2022-10-18 19:00:00,0.0146067,0,0,0
2022-10-18 20:00:00,0,0,0,0
2022-10-18 21:00:00,0,0,0,0
2022-10-18 22:00:00,0,0,0,0
2022-10-18 23:00:00,0,0,0,0
2022-10-19 00:00:00,0,0,0,0
2022-10-19 01:00:00,0,0,0,0
2022-10-19 02:00:00,0,0,0,0
2022-10-19 03:00:00,0,0,0,0
2022-10-19 04:00:00,0,0,0,0
2022-10-19 05:00:00,0,0,0,0
2022-10-19 06:00:00,0,0,0,0
2022-10-19 07:00:00,3.99571,10.63628,7.523932,6.401115
2022-10-19 08:00:00,141.834,350.3933,265.7602,363.0236
2022-10-19 09:00:00,431.4611,837.4327,840.1829,908.0579
2022-10-19 10:00:00,629.5958,1158.1,1269.22,1273.099
2022-10-19 11:00:00,772.8962,1364.396,1520.51,1487.618
2022-10-19 12:00:00,853.0901,1458.721,1630.651,1594.083
2022-10-19 13:00:00,857.7278,1442.018,1621.1,1578.125
2022-10-19 14:00:00,782.9406,1318.791,1488.592,1447.735
2022-10-19 15:00:00,463.1458,732.5359,796.47,695.3127
2022-10-19 16:00:00,234.028,335.2492,402.9424,410.5327
2022-10-19 17:00:00,143.0032,204.8173,248.7364,213.9063
2022-10-19 18:00:00,8.501431,5.183312,3.816087,0.8117195
2022-10-19 19:00:00,0,0,0,0
2022-10-19 20:00:00,0,0,0,0
2022-10-19 21:00:00,0,0,0,0
2022-10-19 22:00:00,0,0,0,0
2022-10-19 23:00:00,0,0,0,0
2022-10-20 00:00:00,0,0,0,0
2022-10-20 01:00:00,0,0,0,0
2022-10-20 02:00:00,0,0,0,0
2022-10-20 03:00:00,0,0,0,0
2022-10-20 04:00:00,0,0,0,0
2022-10-20 05:00:00,0,0,0,0
2022-10-20 06:00:00,0,0,0,0
2022-10-20 07:00:00,4.140969,10.53478,6.545773,5.564045
2022-10-20 08:00:00,135.9037,333.6527,257.6555,337.4892
2022-10-20 09:00:00,426.5405,813.89,817.9436,881.802
2022-10-20 10:00:00,630.1377,1115.541,1222.596,1222.012
2022-10-20 11:00:00,777.0554,1311.231,1461.484,1437.587
2022-10-20 12:00:00,850.5549,1399.08,1570.523,1535.076
2022-10-20 13:00:00,842.0305,1397.922,1564.297,1527.011
2022-10-20 14:00:00,774.075,1283.467,1446.779,1402.937
2022-10-20 15:00:00,630.4435,1065.912,1202.957,1164.907
2022-10-20 16:00:00,428.5551,726.8856,823.3081,789.2549
2022-10-20 17:00:00,188.2373,234.2089,294.8849,242.9574
2022-10-20 18:00:00,6.60393,3.13591,6.141148,0.5192367
2022-10-20 19:00:00,0.00199005,0,0,0
2022-10-20 20:00:00,0,0,0,0
2022-10-20 21:00:00,0,0,0,0
2022-10-20 22:00:00,0,0,0,0
2022-10-20 23:00:00,0,0,0,0
2022-10-21 00:00:00,0,0,0,0
2022-10-21 01:00:00,0,0,0,0
2022-10-21 02:00:00,0,0,0,0
2022-10-21 03:00:00,0,0,0,0
2022-10-21 04:00:00,0,0,0,0
2022-10-21 05:00:00,0,0,0,0
2022-10-21 06:00:00,0,0,0,0
2022-10-21 07:00:00,3.742156,11.64708,7.983257,6.354074
2022-10-21 08:00:00,121.9134,313.6864,249.0179,315.7274
2022-10-21 09:00:00,416.9063,805.132,807.5198,869.4874
2022-10-21 10:00:00,624.211,1102.959,1208.848,1212.176
2022-10-21 11:00:00,776.2633,1285.084,1430.408,1409.634
2022-10-21 12:00:00,857.981,1364.458,1526.145,1498.565
2022-10-21 13:00:00,859.8509,1359.245,1530.395,1495.702
2022-10-21 14:00:00,782.7924,1253.607,1415.648,1378.606
2022-10-21 15:00:00,635.6224,1042.803,1175.677,1139.078
2022-10-21 16:00:00,429.9259,707.5637,801.1759,771.545
2022-10-21 17:00:00,187.2795,215.4306,277.1969,230.3637
2022-10-21 18:00:00,7.295182,2.242356,4.326268,1.870813
2022-10-21 19:00:00,0.004066945,0,0,0
2022-10-21 20:00:00,0,0,0,0
2022-10-21 21:00:00,0,0,0,0
2022-10-21 22:00:00,0,0,0,0
2022-10-21 23:00:00,0,0,0,0
2022-10-22 00:00:00,0,0,0,0
2022-10-22 01:00:00,0,0,0,0
2022-10-22 02:00:00,0,0,0,0
2022-10-22 03:00:00,0,0,0,0
2022-10-22 04:00:00,0,0,0,0
2022-10-22 05:00:00,0,0,0,0
2022-10-22 06:00:00,0,0,0,0
2022-10-22 07:00:00,4.898536,9.952417,10.17363,7.29875
2022-10-22 08:00:00,79.27377,217.5761,205.5373,222.1734
2022-10-22 09:00:00,197.5751,359.7618,361.9608,330.83
2022-10-22 10:00:00,498.3608,882.7052,975.5193,971.5225
2022-10-22 11:00:00,756.6783,1267.082,1411.818,1391.315
2022-10-22 12:00:00,835.8264,1349.124,1503.448,1478.488
2022-10-22 13:00:00,563.8275,904.5657,1002.891,972.2001
2022-10-22 14:00:00,757.0499,1143.028,1350.488,1325.97
2022-10-22 15:00:00,614.9766,1004.068,1131.874,1099.481
2022-10-22 16:00:00,414.5267,682.8,768.4158,741.7995
2022-10-22 17:00:00,193.3758,224.92,295.8812,237.6644
2022-10-22 18:00:00,12.08801,5.361045,10.72853,5.476559
2022-10-22 19:00:00,0,0,0,0
2022-10-22 20:00:00,0,0,0,0
2022-10-22 21:00:00,0,0,0,0
2022-10-22 22:00:00,0,0,0,0
2022-10-22 23:00:00,0,0,0,0
