"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-10-03 18:00:00,52.64247,92.5,84.75,63.5
2022-10-03 19:00:00,0.1796897,0.75,0.75,0.5
2022-10-03 20:00:00,0,0,0,0
2022-10-03 21:00:00,0,0,0,0
2022-10-03 22:00:00,0,0,0,0
2022-10-03 23:00:00,0,0,0,0
2022-10-04 00:00:00,0,0,0,0
2022-10-04 01:00:00,0,0,0,0
2022-10-04 02:00:00,0,0,0,0
2022-10-04 03:00:00,0,0,0,0
2022-10-04 04:00:00,0,0,0,0
2022-10-04 05:00:00,0,0,0,0
2022-10-04 06:00:00,0,0,0,0
2022-10-04 07:00:00,28.51166,33.75,40.5,15.25
2022-10-04 08:00:00,243.7464,404.75,463.5,266.75
2022-10-04 09:00:00,496.7437,940,1002,669.25
2022-10-04 10:00:00,731.3469,1352.75,1408,978
2022-10-04 11:00:00,898.8445,1614,1645.75,1183.5
2022-10-04 12:00:00,997.2416,1666,1666,1312
2022-10-04 13:00:00,994.0394,1666,1666,1314
2022-10-04 14:00:00,920.7984,1649.5,1659,1241.75
2022-10-04 15:00:00,777.2354,1449.25,1470.75,1081.75
2022-10-04 16:00:00,581.4022,1123,1131,848.75
2022-10-04 17:00:00,340.9557,652.5,641.75,499.75
2022-10-04 18:00:00,96.86455,157.25,142,114.25
2022-10-04 19:00:00,0.03919192,1.25,1,0.5
2022-10-04 20:00:00,0,0,0,0
2022-10-04 21:00:00,0,0,0,0
2022-10-04 22:00:00,0,0,0,0
2022-10-04 23:00:00,0,0,0,0
2022-10-05 00:00:00,0,0,0,0
2022-10-05 01:00:00,0,0,0,0
2022-10-05 02:00:00,0,0,0,0
2022-10-05 03:00:00,0,0,0,0
2022-10-05 04:00:00,0,0,0,0
2022-10-05 05:00:00,0,0,0,0
2022-10-05 06:00:00,0,0,0,0
2022-10-05 07:00:00,26.38948,31.75,37.75,14
2022-10-05 08:00:00,242.9132,395,453.25,260
2022-10-05 09:00:00,488.381,918.5,982.25,657.5
2022-10-05 10:00:00,705.7666,1307,1361,944.25
2022-10-05 11:00:00,867.1464,1571.5,1613.75,1144.25
2022-10-05 12:00:00,948.1536,1665,1666.25,1244.75
2022-10-05 13:00:00,954.9692,1665.75,1666,1255
2022-10-05 14:00:00,887.3889,1602.5,1631.25,1191
2022-10-05 15:00:00,744.1301,1389,1412.25,1038.75
2022-10-05 16:00:00,547.9638,1056.75,1063.25,797
2022-10-05 17:00:00,313.5662,600.25,591,459.25
2022-10-05 18:00:00,81.56786,137.75,123.75,99.25
2022-10-05 19:00:00,0,0.5,0.25,0
2022-10-05 20:00:00,0,0,0,0
2022-10-05 21:00:00,0,0,0,0
2022-10-05 22:00:00,0,0,0,0
2022-10-05 23:00:00,0,0,0,0
2022-10-06 00:00:00,0,0,0,0
2022-10-06 01:00:00,0,0,0,0
2022-10-06 02:00:00,0,0,0,0
2022-10-06 03:00:00,0,0,0,0
2022-10-06 04:00:00,0,0,0,0
2022-10-06 05:00:00,0,0,0,0
2022-10-06 06:00:00,0,0,0,0
2022-10-06 07:00:00,22.90669,28.5,34.5,12.75
2022-10-06 08:00:00,217.9736,377,433.25,247.5
2022-10-06 09:00:00,468.6953,890,950,634.75
2022-10-06 10:00:00,699.4427,1287,1339.75,927.75
2022-10-06 11:00:00,858.9655,1534.75,1585.5,1116
2022-10-06 12:00:00,936.4874,1649.5,1665.5,1208.5
2022-10-06 13:00:00,946.9274,1663.5,1666.25,1234.25
2022-10-06 14:00:00,878.856,1581.5,1608.75,1168.25
2022-10-06 15:00:00,741.3181,1373.5,1393,1023.25
2022-10-06 16:00:00,537.686,1040,1045.25,782.75
2022-10-06 17:00:00,305.6583,590.25,579.5,449.5
2022-10-06 18:00:00,75.06835,132.25,119,94.75
2022-10-06 19:00:00,0,0.5,0.5,0.25
2022-10-06 20:00:00,0,0,0,0
2022-10-06 21:00:00,0,0,0,0
2022-10-06 22:00:00,0,0,0,0
2022-10-06 23:00:00,0,0,0,0
2022-10-07 00:00:00,0,0,0,0
2022-10-07 01:00:00,0,0,0,0
2022-10-07 02:00:00,0,0,0,0
2022-10-07 03:00:00,0,0,0,0
2022-10-07 04:00:00,0,0,0,0
2022-10-07 05:00:00,0,0,0,0
2022-10-07 06:00:00,0,0,0,0
2022-10-07 07:00:00,27.96547,28,33.5,13.5
2022-10-07 08:00:00,217.1095,364.75,419.25,239.75
2022-10-07 09:00:00,469.3747,879.75,939,626.25
2022-10-07 10:00:00,695.4743,1265.75,1317.5,913.5
2022-10-07 11:00:00,851.8897,1511.25,1558.5,1098.25
2022-10-07 12:00:00,936.2284,1635.25,1660.5,1193
2022-10-07 13:00:00,931.9301,1624,1635.5,1199.5
2022-10-07 14:00:00,848.0185,1513.5,1545.75,1135
2022-10-07 15:00:00,746.5657,1330.75,1359.5,996
2022-10-07 16:00:00,458.9526,871.75,862.5,635.25
2022-10-07 17:00:00,301.4763,566.5,555.75,430.25
2022-10-07 18:00:00,64.03034,109.5,99.75,79.5
2022-10-07 19:00:00,0,0.25,0.25,0
2022-10-07 20:00:00,0,0,0,0
2022-10-07 21:00:00,0,0,0,0
2022-10-07 22:00:00,0,0,0,0
2022-10-07 23:00:00,0,0,0,0
2022-10-08 00:00:00,0,0,0,0
2022-10-08 01:00:00,0,0,0,0
2022-10-08 02:00:00,0,0,0,0
2022-10-08 03:00:00,0,0,0,0
2022-10-08 04:00:00,0,0,0,0
2022-10-08 05:00:00,0,0,0,0
2022-10-08 06:00:00,0,0,0,0
2022-10-08 07:00:00,18.14076,27.25,29,17.5
2022-10-08 08:00:00,255.0508,423.5,468.75,285.75
2022-10-08 09:00:00,399.234,748,784.5,528.5
2022-10-08 10:00:00,634.1814,1190.25,1229,861
2022-10-08 11:00:00,862.3737,1577.25,1608.25,1143.75
2022-10-08 12:00:00,950.189,1666,1666,1251.75
2022-10-08 13:00:00,971.0406,1666.5,1666.5,1277.5
2022-10-08 14:00:00,926.6641,1643.25,1649.75,1232.25
2022-10-08 15:00:00,760.7294,1417.75,1416.5,1030.5
2022-10-08 16:00:00,562.6938,1057.5,1079.5,799.5
2022-10-08 17:00:00,311.6881,588.5,567,436.5
2022-10-08 18:00:00,84.2979,137.25,125.25,98.25
2022-10-08 19:00:00,0,0.25,0.25,0
2022-10-08 20:00:00,0,0,0,0
2022-10-08 21:00:00,0,0,0,0
2022-10-08 22:00:00,0,0,0,0
2022-10-08 23:00:00,0,0,0,0
2022-10-09 00:00:00,0,0,0,0
2022-10-09 01:00:00,0,0,0,0
2022-10-09 02:00:00,0,0,0,0
2022-10-09 03:00:00,0,0,0,0
2022-10-09 04:00:00,0,0,0,0
2022-10-09 05:00:00,0,0,0,0
2022-10-09 06:00:00,0,0,0,0
2022-10-09 07:00:00,14.01312,20.75,22.25,13.75
2022-10-09 08:00:00,139.5219,236.5,263.25,180.5
2022-10-09 09:00:00,373.9307,650.75,690.5,455
2022-10-09 10:00:00,452.9088,797,852.75,613
2022-10-09 11:00:00,652.0398,1164.5,1205.5,859.25
2022-10-09 12:00:00,671.6119,1129.5,1145.75,849
2022-10-09 13:00:00,427.8365,776,824.25,620.5
2022-10-09 14:00:00,883.1625,1505,1522.75,1085.25
2022-10-09 15:00:00,687.1877,1270.25,1289.5,959.75
2022-10-09 16:00:00,524.0291,1022,1016,765.25
2022-10-09 17:00:00,281.6128,545,533.5,413.25
2022-10-09 18:00:00,59.10867,104.5,94.75,75.5
2022-10-09 19:00:00,0,0,0,0
2022-10-09 20:00:00,0,0,0,0
2022-10-09 21:00:00,0,0,0,0
2022-10-09 22:00:00,0,0,0,0
2022-10-09 23:00:00,0,0,0,0
2022-10-10 00:00:00,0,0,0,0
2022-10-10 01:00:00,0,0,0,0
2022-10-10 02:00:00,0,0,0,0
2022-10-10 03:00:00,0,0,0,0
2022-10-10 04:00:00,0,0,0,0
2022-10-10 05:00:00,0,0,0,0
2022-10-10 06:00:00,0,0,0,0
2022-10-10 07:00:00,8.7622,15.75,16.25,10.75
2022-10-10 08:00:00,106.762,192,207.5,139
2022-10-10 09:00:00,400.6605,759.75,794.25,522.75
2022-10-10 10:00:00,698.1567,1302.25,1346.25,937
2022-10-10 11:00:00,869.8286,1587.25,1614.25,1152.75
2022-10-10 12:00:00,953.4349,1666.5,1666.5,1245.25
2022-10-10 13:00:00,958.7584,1665.75,1666.25,1254.75
2022-10-10 14:00:00,892.1681,1601.5,1619.25,1187.5
2022-10-10 15:00:00,744.6643,1379,1389,1027.5
2022-10-10 16:00:00,470.3133,932,934.5,721.5
2022-10-10 17:00:00,276.3376,541,533.5,421.25
2022-10-10 18:00:00,62.44381,105.25,93.75,76
2022-10-10 19:00:00,0,0,0,0
2022-10-10 20:00:00,0,0,0,0
2022-10-10 21:00:00,0,0,0,0
2022-10-10 22:00:00,0,0,0,0
2022-10-10 23:00:00,0,0,0,0
2022-10-11 00:00:00,0,0,0,0
2022-10-11 01:00:00,0,0,0,0
2022-10-11 02:00:00,0,0,0,0
2022-10-11 03:00:00,0,0,0,0
2022-10-11 04:00:00,0,0,0,0
2022-10-11 05:00:00,0,0,0,0
2022-10-11 06:00:00,0,0,0,0
2022-10-11 07:00:00,12.49508,17.75,18.5,11.75
2022-10-11 08:00:00,194.0123,338,384.75,222.75
2022-10-11 09:00:00,326.5471,599,625.75,417.25
2022-10-11 10:00:00,628.209,1113.5,1095.5,768.5
2022-10-11 11:00:00,824.2732,1472,1507,1073
2022-10-11 12:00:00,899.9186,1581.75,1602.75,1166.5
2022-10-11 13:00:00,857.5298,1513.25,1522.75,1113.75
2022-10-11 14:00:00,760.2032,1387,1399,1024.75
2022-10-11 15:00:00,646.2648,1151.5,1166.5,846
2022-10-11 16:00:00,206.1823,356.75,384.75,286.75
2022-10-11 17:00:00,146.9534,280.5,278.75,208.25
2022-10-11 18:00:00,43.85287,80.25,77.25,57
2022-10-11 19:00:00,0,0,0,0
2022-10-11 20:00:00,0,0,0,0
2022-10-11 21:00:00,0,0,0,0
2022-10-11 22:00:00,0,0,0,0
2022-10-11 23:00:00,0,0,0,0
2022-10-12 00:00:00,0,0,0,0
2022-10-12 01:00:00,0,0,0,0
2022-10-12 02:00:00,0,0,0,0
2022-10-12 03:00:00,0,0,0,0
2022-10-12 04:00:00,0,0,0,0
2022-10-12 05:00:00,0,0,0,0
2022-10-12 06:00:00,0,0,0,0
2022-10-12 07:00:00,4.451798,5.25,5.5,3.5
2022-10-12 08:00:00,56.38574,99,99.5,70.25
2022-10-12 09:00:00,70.46316,133.25,135.75,96.5
2022-10-12 10:00:00,176.2401,326.5,335,241
2022-10-12 11:00:00,42.07354,82,83.25,58.5
2022-10-12 12:00:00,92.52728,176.25,180.5,131.5
2022-10-12 13:00:00,139.8257,265,267.75,190.75
2022-10-12 14:00:00,100.928,191.5,193.75,138
2022-10-12 15:00:00,80.85378,154.5,155.75,111.5
2022-10-12 16:00:00,91.31552,166,167.75,119.5
2022-10-12 17:00:00,66.08894,117.5,117.25,82.75
2022-10-12 18:00:00,11.365,17.5,17.5,11.75
2022-10-12 19:00:00,0,0,0,0
2022-10-12 20:00:00,0,0,0,0
2022-10-12 21:00:00,0,0,0,0
2022-10-12 22:00:00,0,0,0,0
2022-10-12 23:00:00,0,0,0,0
2022-10-13 00:00:00,0,0,0,0
2022-10-13 01:00:00,0,0,0,0
2022-10-13 02:00:00,0,0,0,0
2022-10-13 03:00:00,0,0,0,0
2022-10-13 04:00:00,0,0,0,0
2022-10-13 05:00:00,0,0,0,0
2022-10-13 06:00:00,0,0,0,0
2022-10-13 07:00:00,9.222554,12.75,12.75,8.5
2022-10-13 08:00:00,170.3458,251,281.5,175
2022-10-13 09:00:00,411.9288,703.75,791.5,531.25
2022-10-13 10:00:00,489.0127,894.5,873.75,638.75
2022-10-13 11:00:00,346.2094,582,634,454.5
2022-10-13 12:00:00,588.0424,978.25,997.25,716.75
2022-10-13 13:00:00,573.6978,1037.5,1063.25,795.25
2022-10-13 14:00:00,804.3055,1385.5,1448.25,1066.25
2022-10-13 15:00:00,539.0889,971,989.25,645.25
2022-10-13 16:00:00,390.066,744.5,764,531.5
2022-10-13 17:00:00,287.3683,536.5,524.25,407.5
2022-10-13 18:00:00,55.88129,98.75,89,72.25
2022-10-13 19:00:00,0,0,0,0
2022-10-13 20:00:00,0,0,0,0
2022-10-13 21:00:00,0,0,0,0
2022-10-13 22:00:00,0.0732847,0,0,0
2022-10-13 23:00:00,0,0,0,0
2022-10-14 00:00:00,0,0,0,0
2022-10-14 01:00:00,0,0,0,0
2022-10-14 02:00:00,0,0,0,0
2022-10-14 03:00:00,0,0,0,0
2022-10-14 04:00:00,0,0,0,0
2022-10-14 05:00:00,0,0,0,0
2022-10-14 06:00:00,0,0,0,0
2022-10-14 07:00:00,15.89303,19.25,23.75,8.75
2022-10-14 08:00:00,230.5383,365.5,425.75,230.5
2022-10-14 09:00:00,478.6303,899,963.75,643.5
2022-10-14 10:00:00,710.1811,1306.5,1357.25,946.5
2022-10-14 11:00:00,868.4276,1567.5,1604,1138
2022-10-14 12:00:00,955.7612,1665.5,1666,1246.5
2022-10-14 13:00:00,967.4289,1666,1666,1266.75
2022-10-14 14:00:00,892.3125,1615.5,1627.75,1198.25
2022-10-14 15:00:00,745.8251,1387.75,1398,1033.25
2022-10-14 16:00:00,536.0984,1032,1031.25,777.75
2022-10-14 17:00:00,284.8889,549.5,535.25,417
2022-10-14 18:00:00,51.07521,90,76.75,64.5
2022-10-14 19:00:00,0,0,0,0
2022-10-14 20:00:00,0,0,0,0
2022-10-14 21:00:00,0,0,0,0
2022-10-14 22:00:00,0,0,0,0
2022-10-14 23:00:00,0,0,0,0
2022-10-15 00:00:00,0,0,0,0
2022-10-15 01:00:00,0,0,0,0
2022-10-15 02:00:00,0,0,0,0
2022-10-15 03:00:00,0,0,0,0
2022-10-15 04:00:00,0,0,0,0
2022-10-15 05:00:00,0,0,0,0
2022-10-15 06:00:00,0,0,0,0
2022-10-15 07:00:00,12.93583,17.5,20.5,8.5
2022-10-15 08:00:00,203.1815,330.75,382.75,209.5
2022-10-15 09:00:00,442.4796,851.25,910.75,607.75
2022-10-15 10:00:00,674.2088,1256.75,1305.5,909.25
2022-10-15 11:00:00,831.4501,1527.75,1565.75,1108.75
2022-10-15 12:00:00,917.2941,1644,1659,1202
2022-10-15 13:00:00,921.7144,1647,1659,1217.25
2022-10-15 14:00:00,842.6534,1516.25,1524.25,1122
2022-10-15 15:00:00,706.0549,1315,1324.75,979.25
2022-10-15 16:00:00,500.9124,958.25,956.5,721
2022-10-15 17:00:00,259.0193,489,476,369.75
2022-10-15 18:00:00,43.33364,73,63.5,52.5
2022-10-15 19:00:00,0,0,0,0
2022-10-15 20:00:00,0,0,0,0
2022-10-15 21:00:00,0,0,0,0
2022-10-15 22:00:00,0,0,0,0
2022-10-15 23:00:00,0,0,0,0
2022-10-16 00:00:00,0,0,0,0
2022-10-16 01:00:00,0,0,0,0
2022-10-16 02:00:00,0,0,0,0
2022-10-16 03:00:00,0,0,0,0
2022-10-16 04:00:00,0,0,0,0
2022-10-16 05:00:00,0,0,0,0
2022-10-16 06:00:00,0,0,0,0
2022-10-16 07:00:00,7.679232,11.25,11.5,7
2022-10-16 08:00:00,94.50539,164,171.25,116.5
2022-10-16 09:00:00,341.8614,614.5,640,435.75
2022-10-16 10:00:00,363.6133,659.75,681.25,482.75
2022-10-16 11:00:00,524.0792,946.75,977.75,705.5
2022-10-16 12:00:00,788.0197,1335.5,1373.5,1017.75
2022-10-16 13:00:00,656.3873,1126,1137.75,829
2022-10-16 14:00:00,561.9497,990,999.5,726.25
2022-10-16 15:00:00,444.0724,791.75,794.75,578.75
2022-10-16 16:00:00,278.6777,505,506.75,368.25
2022-10-16 17:00:00,106.5613,191,193.75,139.75
2022-10-16 18:00:00,28.81273,53.5,52.5,39.75
2022-10-16 19:00:00,0,0,0,0
2022-10-16 20:00:00,0,0,0,0
2022-10-16 21:00:00,0,0,0,0
2022-10-16 22:00:00,0,0,0,0
2022-10-16 23:00:00,0,0,0,0
2022-10-17 00:00:00,0,0,0,0
2022-10-17 01:00:00,0,0,0,0
2022-10-17 02:00:00,0,0,0,0
2022-10-17 03:00:00,0,0,0,0
2022-10-17 04:00:00,0,0,0,0
2022-10-17 05:00:00,0,0,0,0
2022-10-17 06:00:00,0,0,0,0
2022-10-17 07:00:00,7.635579,13.5,15.5,8
2022-10-17 08:00:00,175.0443,262.75,302.25,180
2022-10-17 09:00:00,448.8935,814.75,869,575.5
2022-10-17 10:00:00,605.7222,1094.5,1135.5,825.5
2022-10-17 11:00:00,761.2443,1364.75,1429.5,1012.25
2022-10-17 12:00:00,905.9217,1541.75,1527.5,1113
2022-10-17 13:00:00,914.3764,1538.75,1520.25,1172.5
2022-10-17 14:00:00,519.0687,896.5,875,648.5
2022-10-17 15:00:00,114.1891,203.25,206,147
2022-10-17 16:00:00,324.3796,588,576.5,411.75
2022-10-17 17:00:00,161.6713,279,272,188
2022-10-17 18:00:00,47.39106,72.25,61.75,51.75
2022-10-17 19:00:00,0,0,0,0
2022-10-17 20:00:00,0,0,0,0
2022-10-17 21:00:00,0,0,0,0
2022-10-17 22:00:00,0,0,0,0
2022-10-17 23:00:00,0,0,0,0
2022-10-18 00:00:00,0,0,0,0
2022-10-18 01:00:00,0,0,0,0
2022-10-18 02:00:00,0,0,0,0
2022-10-18 03:00:00,0,0,0,0
2022-10-18 04:00:00,0,0,0,0
2022-10-18 05:00:00,0,0,0,0
2022-10-18 06:00:00,0,0,0,0
2022-10-18 07:00:00,10.92753,15,18.5,7
2022-10-18 08:00:00,228.8031,356.25,419.75,218
2022-10-18 09:00:00,500.7426,940.25,1010.25,672.5
2022-10-18 10:00:00,727.5454,1385,1445.75,1007.5
2022-10-18 11:00:00,888.6061,1645.25,1660,1228
2022-10-18 12:00:00,973.9632,1666,1665.75,1334.5
2022-10-18 13:00:00,950.2343,1657.75,1657,1351.25
2022-10-18 14:00:00,915.5352,1648.25,1664.5,1289.25
2022-10-18 15:00:00,784.3614,1498.75,1514,1124
2022-10-18 16:00:00,463.1794,888.75,862,666.25
2022-10-18 17:00:00,296.3661,564,546,428
2022-10-18 18:00:00,51.40486,79.5,64.75,56.5
2022-10-18 19:00:00,0,0,0,0
2022-10-18 20:00:00,0,0,0,0
2022-10-18 21:00:00,0,0,0,0
2022-10-18 22:00:00,0,0,0,0
2022-10-18 23:00:00,0,0,0,0
2022-10-19 00:00:00,0,0,0,0
2022-10-19 01:00:00,0,0,0,0
2022-10-19 02:00:00,0,0,0,0
2022-10-19 03:00:00,0,0,0,0
2022-10-19 04:00:00,0,0,0,0
2022-10-19 05:00:00,0,0,0,0
2022-10-19 06:00:00,0,0,0,0
2022-10-19 07:00:00,14.20733,13.5,16.75,6.25
2022-10-19 08:00:00,231.6638,326.5,386.25,196.75
2022-10-19 09:00:00,502.9594,925.25,989.25,646.5
2022-10-19 10:00:00,716.7068,1303.75,1362,967
2022-10-19 11:00:00,794.4928,1424.75,1393.75,949.5
2022-10-19 12:00:00,910.0795,1432.5,1399,1129.75
2022-10-19 13:00:00,1010.021,1631.75,1633.5,1334.75
2022-10-19 14:00:00,850.9871,1543.5,1557.75,1166.5
2022-10-19 15:00:00,750.5606,1424,1433,1061.25
2022-10-19 16:00:00,535.5599,1038.5,1036.25,783.25
2022-10-19 17:00:00,281.5383,531,511,400.5
2022-10-19 18:00:00,44.28402,69.75,57,50
2022-10-19 19:00:00,0,0,0,0
2022-10-19 20:00:00,0,0,0,0
2022-10-19 21:00:00,0,0,0,0
2022-10-19 22:00:00,0,0,0,0
2022-10-19 23:00:00,0,0,0,0
2022-10-20 00:00:00,0,0,0,0
2022-10-20 01:00:00,0,0,0,0
2022-10-20 02:00:00,0,0,0,0
2022-10-20 03:00:00,0,0,0,0
2022-10-20 04:00:00,0,0,0,0
2022-10-20 05:00:00,0.0906552,0,0,0
2022-10-20 06:00:00,0.1268074,0,0,0
2022-10-20 07:00:00,9.601049,14,16.5,6.5
2022-10-20 08:00:00,193.4661,342,407.25,208.5
2022-10-20 09:00:00,462.4331,882.75,945,626.75
2022-10-20 10:00:00,684.7977,1282,1334,926.25
2022-10-20 11:00:00,846.5529,1555.75,1594,1132.75
2022-10-20 12:00:00,942.9236,1666.25,1665.75,1259.75
2022-10-20 13:00:00,977.2227,1657.75,1659.25,1305.5
2022-10-20 14:00:00,819.8469,1455.5,1465.25,1094.5
2022-10-20 15:00:00,703.3362,1351.5,1353.75,1008.75
2022-10-20 16:00:00,519.1517,1022,1015.5,765.75
2022-10-20 17:00:00,275.8365,525.25,502.75,394
2022-10-20 18:00:00,43.05325,70,58.25,50
2022-10-20 19:00:00,0,0,0,0
2022-10-20 20:00:00,0,0,0,0
2022-10-20 21:00:00,0,0,0,0
2022-10-20 22:00:00,0,0,0,0
2022-10-20 23:00:00,0,0,0,0
2022-10-21 00:00:00,0,0,0,0
2022-10-21 01:00:00,0,0,0,0
2022-10-21 02:00:00,0,0,0,0
2022-10-21 03:00:00,0,0,0,0
2022-10-21 04:00:00,0,0,0,0
2022-10-21 05:00:00,0,0,0,0
2022-10-21 06:00:00,0,0,0,0
2022-10-21 07:00:00,8.928358,13,15,5.75
2022-10-21 08:00:00,203.0314,326.5,391.5,201
2022-10-21 09:00:00,441.6874,869.25,929.75,616.5
2022-10-21 10:00:00,693.162,1299.75,1347.5,939
2022-10-21 11:00:00,860.1676,1583.5,1613.25,1147.5
2022-10-21 12:00:00,940.5218,1665.75,1665.5,1240.75
2022-10-21 13:00:00,947.1004,1664.75,1665.25,1243.5
2022-10-21 14:00:00,869.7113,1579.75,1596.75,1165.5
2022-10-21 15:00:00,726.0657,1353.25,1363.75,1008.25
2022-10-21 16:00:00,498.8334,959.75,956.5,722.5
2022-10-21 17:00:00,249.6789,472.5,451.25,354.75
2022-10-21 18:00:00,31.81088,53.25,43.75,37.75
2022-10-21 19:00:00,0,0,0,0
2022-10-21 20:00:00,0,0,0,0
2022-10-21 21:00:00,0,0,0,0
2022-10-21 22:00:00,0,0,0,0
2022-10-21 23:00:00,0,0,0,0
2022-10-22 00:00:00,0,0,0,0
2022-10-22 01:00:00,0,0,0,0
2022-10-22 02:00:00,0,0,0,0
2022-10-22 03:00:00,0,0,0,0
2022-10-22 04:00:00,0,0,0,0
2022-10-22 05:00:00,0,0,0,0
2022-10-22 06:00:00,0,0,0,0
2022-10-22 07:00:00,6.749844,10.5,12.25,5.25
2022-10-22 08:00:00,209.6671,310,372.75,188
2022-10-22 09:00:00,450.6812,864.75,923.25,610.75
2022-10-22 10:00:00,680.4888,1269.5,1320.5,919.25
2022-10-22 11:00:00,840.7134,1529,1568.25,1110
2022-10-22 12:00:00,924.8174,1649.75,1664.25,1204.5
2022-10-22 13:00:00,925.9818,1644.75,1660.5,1214.75
2022-10-22 14:00:00,859.196,1539.5,1567.25,1143.5
2022-10-22 15:00:00,717.2704,1320.75,1334.25,986.75
2022-10-22 16:00:00,507.6379,963.25,966.5,729.25
2022-10-22 17:00:00,254.3268,478.75,458.5,360.75
2022-10-22 18:00:00,30.11394,49.75,41,35.75
2022-10-22 19:00:00,0,0,0,0
2022-10-22 20:00:00,0,0,0,0
2022-10-22 21:00:00,0,0,0,0
2022-10-22 22:00:00,0,0,0,0
2022-10-22 23:00:00,0,0,0,0
2022-10-23 00:00:00,0,0,0,0
2022-10-23 01:00:00,0,0,0,0
2022-10-23 02:00:00,0,0,0,0
2022-10-23 03:00:00,0,0,0,0
2022-10-23 04:00:00,0,0,0,0
2022-10-23 05:00:00,0,0,0,0
2022-10-23 06:00:00,0,0,0,0
2022-10-23 07:00:00,5.14732,10.25,11.5,6
2022-10-23 08:00:00,211.6064,306.5,369.25,183.25
2022-10-23 09:00:00,445.9787,847.5,911.25,600.75
2022-10-23 10:00:00,681.5187,1267,1320,918.75
2022-10-23 11:00:00,843.2527,1530.75,1575.25,1116.5
2022-10-23 12:00:00,929.7762,1646.25,1663.75,1208.75
2022-10-23 13:00:00,948.2047,1660.75,1666,1236
2022-10-23 14:00:00,866.0261,1549.5,1574.25,1147.5
