Schell Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Timestamp,POA*,"SMA Kodiak SC-1850 - A1, AC Real Power","SMA Kodiak SC-1850 - B1, AC Real Power","SMA Kodiak SC-1850 - C1, AC Real Power"
,W/m²,kW,kW,kW
2022-10-23 13:00:00,224.0997,380,374.75,380
2022-10-23 14:00:00,241.3421,415.5,409,410.5
2022-10-23 15:00:00,115.3659,203.25,200.25,204
2022-10-23 16:00:00,65.32985,115,113.75,115.5
2022-10-23 17:00:00,35.21954,60,59.5,61
2022-10-23 18:00:00,2.606256,2.75,2.75,2.75
2022-10-23 19:00:00,0,0,0,0
2022-10-23 20:00:00,0,0,0,0
2022-10-23 21:00:00,0,0,0,0
2022-10-23 22:00:00,0,0,0,0
2022-10-23 23:00:00,0,0,0,0
2022-10-24 00:00:00,0,0,0,0
2022-10-24 01:00:00,0,0,0,0
2022-10-24 02:00:00,0,0,0,0
2022-10-24 03:00:00,0,0,0,0
2022-10-24 04:00:00,0,0,0,0
2022-10-24 05:00:00,0,0,0,0
2022-10-24 06:00:00,0,0,0,0
2022-10-24 07:00:00,8.660484,11,10.75,11
2022-10-24 08:00:00,69.80267,111.75,110.75,114.5
2022-10-24 09:00:00,121.5344,203.5,202,206.75
2022-10-24 10:00:00,199.7582,336.75,334.75,344.25
2022-10-24 11:00:00,436.0817,786.75,811.5,794
2022-10-24 12:00:00,777.3877,1425.75,1479,1503.75
2022-10-24 13:00:00,864.1312,1550.5,1535,1519.25
2022-10-24 14:00:00,787.6581,1414,1393.25,1401
2022-10-24 15:00:00,637.3506,1173.5,1157.25,1164.5
2022-10-24 16:00:00,422.1814,789.5,779.5,784.25
2022-10-24 17:00:00,174.3197,300.5,292,236.75
2022-10-24 18:00:00,3.115846,7.75,6.5,6.25
2022-10-24 19:00:00,0,0,0,0
2022-10-24 20:00:00,0,0,0,0
2022-10-24 21:00:00,0,0,0,0
2022-10-24 22:00:00,0,0,0,0
2022-10-24 23:00:00,0,0,0,0
2022-10-25 00:00:00,0.02729879,0,0,0
2022-10-25 01:00:00,0,0,0,0
2022-10-25 02:00:00,0,0,0,0
2022-10-25 03:00:00,0,0,0,0
2022-10-25 04:00:00,0,0,0,0
2022-10-25 05:00:00,0,0,0,0
2022-10-25 06:00:00,0,0,0,0
2022-10-25 07:00:00,3.942016,4.25,0,4.25
2022-10-25 08:00:00,37.29676,42.5,0,28
2022-10-25 09:00:00,103.6182,134,128,139
2022-10-25 10:00:00,155.4106,259.75,256.5,262
2022-10-25 11:00:00,160.698,277.25,271.25,274.5
2022-10-25 12:00:00,240.0164,409,403,406.75
2022-10-25 13:00:00,278.598,472,473,483.25
2022-10-25 14:00:00,247.002,410,415,425.75
2022-10-25 15:00:00,184.3512,310.75,306,309.5
2022-10-25 16:00:00,118.1325,191.75,190.25,193.5
2022-10-25 17:00:00,27.50011,46,45,46
2022-10-25 18:00:00,0.2347902,0,0,0
2022-10-25 19:00:00,0,0,0,0
2022-10-25 20:00:00,0,0,0,0
2022-10-25 21:00:00,0,0,0,0
2022-10-25 22:00:00,0,0,0,0
2022-10-25 23:00:00,0,0,0,0
2022-10-26 00:00:00,0,0,0,0
2022-10-26 01:00:00,0,0,0,0
2022-10-26 02:00:00,0,0,0,0
2022-10-26 03:00:00,0,0,0,0
2022-10-26 04:00:00,0,0,0,0
2022-10-26 05:00:00,0,0,0,0
2022-10-26 06:00:00,0,0,0,0
2022-10-26 07:00:00,1.476565,1,1,1.25
2022-10-26 08:00:00,37.36276,63.75,62,61.25
2022-10-26 09:00:00,77.22485,134.25,130.5,130.5
2022-10-26 10:00:00,144.3128,253,241,235.75
2022-10-26 11:00:00,202.0694,340.75,334.25,335.75
2022-10-26 12:00:00,130.4285,234.25,227.75,226.75
2022-10-26 13:00:00,215.1702,374.5,380.25,368.25
2022-10-26 14:00:00,319.701,543.25,611.5,557.5
2022-10-26 15:00:00,145.2168,249.25,281,252.75
2022-10-26 16:00:00,115.0283,189.25,215.75,194.25
2022-10-26 17:00:00,32.26493,54.25,61.75,56
2022-10-26 18:00:00,0.4432517,0.5,0.5,0.5
2022-10-26 19:00:00,0,0,0,0
2022-10-26 20:00:00,0,0,0,0
2022-10-26 21:00:00,0,0,0,0
2022-10-26 22:00:00,0,0,0,0
2022-10-26 23:00:00,0,0,0,0
2022-10-27 00:00:00,0,0,0,0
2022-10-27 01:00:00,0,0,0,0
2022-10-27 02:00:00,0,0,0,0
2022-10-27 03:00:00,0,0,0,0
2022-10-27 04:00:00,0,0,0,0
2022-10-27 05:00:00,0,0,0,0
2022-10-27 06:00:00,0,0,0,0
2022-10-27 07:00:00,6.826418,8.25,9,8.25
2022-10-27 08:00:00,63.16275,103.25,113.5,103
2022-10-27 09:00:00,159.2534,272.25,298.75,270.25
2022-10-27 10:00:00,367.2306,665,729.75,656
2022-10-27 11:00:00,576.562,1023.25,1133.5,1028
2022-10-27 12:00:00,802.8611,1522,1576,1545.25
2022-10-27 13:00:00,861.0054,1628.5,1666,1614.25
2022-10-27 14:00:00,776.4856,1489.75,1621.5,1479.75
2022-10-27 15:00:00,628.0762,1227.25,1347,1216.5
2022-10-27 16:00:00,419.5868,820.5,901.25,813.25
2022-10-27 17:00:00,173.6874,290.75,312.25,217.5
2022-10-27 18:00:00,1.881768,5,5,4.5
2022-10-27 19:00:00,0,0,0,0
2022-10-27 20:00:00,0,0,0,0
2022-10-27 21:00:00,0,0,0,0
2022-10-27 22:00:00,0,0,0,0
2022-10-27 23:00:00,0,0,0,0
2022-10-28 00:00:00,0,0,0,0
2022-10-28 01:00:00,0,0,0,0
2022-10-28 02:00:00,0,0,0,0
2022-10-28 03:00:00,0,0,0,0
2022-10-28 04:00:00,0,0,0,0
2022-10-28 05:00:00,0,0,0,0
2022-10-28 06:00:00,0,0,0,0
2022-10-28 07:00:00,15.18196,21.5,21.75,20.25
2022-10-28 08:00:00,233.2045,437.5,479,433.75
2022-10-28 09:00:00,330.707,651.25,710.5,616
2022-10-28 10:00:00,413.5642,843.5,973,912.75
2022-10-28 11:00:00,668.6176,1270,1361.5,1290.75
2022-10-28 12:00:00,374.4531,662.25,724.75,664.75
2022-10-28 13:00:00,184.9542,328.25,359.75,326.25
2022-10-28 14:00:00,109.9388,202.75,223,203.25
2022-10-28 15:00:00,79.43964,149,162.75,147
2022-10-28 16:00:00,43.24731,82.5,90.5,82
2022-10-28 17:00:00,18.84652,32.5,35.75,32.25
2022-10-28 18:00:00,0.592051,0.5,0.75,0.75
2022-10-28 19:00:00,0,0,0,0
2022-10-28 20:00:00,0,0,0,0
2022-10-28 21:00:00,0,0,0,0
2022-10-28 22:00:00,0,0,0,0
2022-10-28 23:00:00,0,0,0,0
2022-10-29 00:00:00,0,0,0,0
2022-10-29 01:00:00,0,0,0,0
2022-10-29 02:00:00,0,0,0,0
2022-10-29 03:00:00,0,0,0,0
2022-10-29 04:00:00,0,0,0,0
2022-10-29 05:00:00,0,0,0,0
2022-10-29 06:00:00,0,0,0,0
2022-10-29 07:00:00,5.956231,6,6.5,5.75
2022-10-29 08:00:00,74.63029,123,135,122.5
2022-10-29 09:00:00,175.8919,302.25,332.25,301.25
2022-10-29 10:00:00,335.6253,611,678.5,618
2022-10-29 11:00:00,469.4225,830.5,909,827.75
2022-10-29 12:00:00,369.094,649.5,711.75,644
2022-10-29 13:00:00,391.1721,688.25,756.5,685.25
2022-10-29 14:00:00,416.9255,746.25,826,730
2022-10-29 15:00:00,303.9395,536.75,588.75,530.25
2022-10-29 16:00:00,242.3187,407.5,443.75,419.5
2022-10-29 17:00:00,60.87928,96.75,106.75,95.75
2022-10-29 18:00:00,1.063958,1.5,1.75,1.5
2022-10-29 19:00:00,0,0,0,0
2022-10-29 20:00:00,0,0,0,0
2022-10-29 21:00:00,0,0,0,0
2022-10-29 22:00:00,0,0,0,0
2022-10-29 23:00:00,0,0,0,0
2022-10-30 00:00:00,0,0,0,0
2022-10-30 01:00:00,0,0,0,0
2022-10-30 02:00:00,0,0,0,0
2022-10-30 03:00:00,0,0,0,0
2022-10-30 04:00:00,0,0,0,0
2022-10-30 05:00:00,0,0,0,0
2022-10-30 06:00:00,0,0,0,0
2022-10-30 07:00:00,15.07668,25.75,27,25
2022-10-30 08:00:00,149.9371,262.5,283.75,228.75
2022-10-30 09:00:00,247.1452,470.5,503.5,469
2022-10-30 10:00:00,621.6441,1241.25,1376.5,1201.5
2022-10-30 11:00:00,726.9355,1412,1538.75,1405.25
2022-10-30 12:00:00,792.4878,1497.75,1562,1487.5
2022-10-30 13:00:00,663.6669,1253.25,1343.25,1239.5
2022-10-30 14:00:00,481.8076,876.75,971.5,878
2022-10-30 15:00:00,404.4976,777.75,856,755.75
2022-10-30 16:00:00,186.6178,338.75,374.5,337
2022-10-30 17:00:00,197.4661,329.25,357.5,268.5
2022-10-30 18:00:00,0.4708026,3.5,4,3.5
2022-10-30 19:00:00,0,0,0,0
2022-10-30 20:00:00,0,0,0,0
2022-10-30 21:00:00,0,0,0,0
2022-10-30 22:00:00,0,0,0,0
2022-10-30 23:00:00,0,0,0,0
2022-10-31 00:00:00,0,0,0,0
2022-10-31 01:00:00,0,0,0,0
2022-10-31 02:00:00,0,0,0,0
2022-10-31 03:00:00,0,0,0,0
2022-10-31 04:00:00,0,0,0,0
2022-10-31 05:00:00,0,0,0,0
2022-10-31 06:00:00,0,0,0,0
2022-10-31 07:00:00,7.598141,12.5,13.5,12.5
2022-10-31 08:00:00,89.65279,139.5,152.5,138
2022-10-31 09:00:00,95.67481,166,182.5,165.25
2022-10-31 10:00:00,306.5049,548.5,604.25,567.25
2022-10-31 11:00:00,693.9495,1152.25,1244.75,1240.25
2022-10-31 12:00:00,808.0706,1452.75,1562.75,1444.25
2022-10-31 13:00:00,689.0687,1255,1337,1264.75
2022-10-31 14:00:00,262.9,492.5,543.75,501.5
2022-10-31 15:00:00,261.8849,478,521,468.5
2022-10-31 16:00:00,106.0944,184.25,203,184.25
2022-10-31 17:00:00,38.12175,65.75,72.5,64.5
2022-10-31 18:00:00,0.6195883,1.75,2,1.75
2022-10-31 19:00:00,0,0,0,0
2022-10-31 20:00:00,0,0,0,0
2022-10-31 21:00:00,0,0,0,0
2022-10-31 22:00:00,0,0,0,0
2022-10-31 23:00:00,0,0,0,0
