"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-09-05 18:00:00,55.43944,90.83593,90.53265,92.27709
2022-09-05 19:00:00,2.694645,3.929151,3.583457,4.061234
2022-09-05 20:00:00,0,0,0,0
2022-09-05 21:00:00,0,0,0,0
2022-09-05 22:00:00,0,0,0,0
2022-09-05 23:00:00,0,0,0,0
2022-09-06 00:00:00,0,0,0,0
2022-09-06 01:00:00,0,0,0,0
2022-09-06 02:00:00,0,0,0,0
2022-09-06 03:00:00,0,0,0,0
2022-09-06 04:00:00,0,0,0,0
2022-09-06 05:00:00,0,0,0,0
2022-09-06 06:00:00,1.954519,1.113075,0.4647935,1.722242
2022-09-06 07:00:00,58.93018,94.55133,93.05898,93.51545
2022-09-06 08:00:00,249.6342,457.5727,440.2946,440.1673
2022-09-06 09:00:00,265.5512,474.876,473.4108,475.1898
2022-09-06 10:00:00,277.0673,481.0421,486.2836,495.7084
2022-09-06 11:00:00,491.8031,878.9544,868.1764,852.0631
2022-09-06 12:00:00,945.3729,1455.182,1476.337,1524.126
2022-09-06 13:00:00,320.6035,467.8831,502.0733,525.5471
2022-09-06 14:00:00,432.3469,759.804,760.0605,761.0215
2022-09-06 15:00:00,208.2119,375.3252,374.0735,375.0675
2022-09-06 16:00:00,425.9584,740.039,736.9801,733.1821
2022-09-06 17:00:00,266.6436,447.8881,450.941,447.3683
2022-09-06 18:00:00,114.113,170.6177,180.2458,178.1272
2022-09-06 19:00:00,7.95644,20.33554,20.11659,21.0654
2022-09-06 20:00:00,0,0,0,0
2022-09-06 21:00:00,0,0,0,0
2022-09-06 22:00:00,0,0,0,0
2022-09-06 23:00:00,0,0,0,0
2022-09-07 00:00:00,0,0,0,0
2022-09-07 01:00:00,0,0,0,0
2022-09-07 02:00:00,0,0,0,0
2022-09-07 03:00:00,0,0,0,0
2022-09-07 04:00:00,0,0,0,0
2022-09-07 05:00:00,0,0,0,0
2022-09-07 06:00:00,2.657129,2.446095,2.773177,2.615402
2022-09-07 07:00:00,107.7681,136.1556,134.2515,131.6366
2022-09-07 08:00:00,316.5244,570.9155,555.2204,539.6187
2022-09-07 09:00:00,478.8329,839.5684,805.4538,816.6688
2022-09-07 10:00:00,702.9569,1232.388,1180.044,1185.034
2022-09-07 11:00:00,790.4239,1308.882,1228.447,1288.995
2022-09-07 12:00:00,682.4402,1103.382,1118.338,1062.503
2022-09-07 13:00:00,779.3243,1139.498,1183.611,1153.091
2022-09-07 14:00:00,668.8799,1020.584,1015.816,1025.949
2022-09-07 15:00:00,561.6959,976.0229,967.0309,869.8232
2022-09-07 16:00:00,256.3697,468.3535,454.9066,448.4975
2022-09-07 17:00:00,229.9485,398.6146,401.5749,401.2045
2022-09-07 18:00:00,128.4798,199.8198,207.1661,208.7668
2022-09-07 19:00:00,6.518436,16.70792,16.19736,17.27166
2022-09-07 20:00:00,0,0,0,0
2022-09-07 21:00:00,0,0,0,0
2022-09-07 22:00:00,0,0,0,0
2022-09-07 23:00:00,0,0,0,0
2022-09-08 00:00:00,0,0,0,0
2022-09-08 01:00:00,0,0,0,0
2022-09-08 02:00:00,0,0,0,0
2022-09-08 03:00:00,0,0,0,0
2022-09-08 04:00:00,0,0,0,0
2022-09-08 05:00:00,0,0,0,0
2022-09-08 06:00:00,0.6037261,0.002476506,0,0.2223778
2022-09-08 07:00:00,65.48197,105.3202,104.5535,103.9797
2022-09-08 08:00:00,236.6154,401.184,393.8798,406.3152
2022-09-08 09:00:00,484.5245,825.5238,834.8421,796.4733
2022-09-08 10:00:00,463.3173,949.5098,828.4922,788.274
2022-09-08 11:00:00,815.8711,1379.766,1335.901,1367.318
2022-09-08 12:00:00,729.9628,1180.459,1155.788,1144.135
2022-09-08 13:00:00,291.2405,520.283,515.4478,515.0446
2022-09-08 14:00:00,243.272,429.6494,430.3221,439.0204
2022-09-08 15:00:00,336.1506,589.4942,588.2709,589.8859
2022-09-08 16:00:00,209.1855,367.6042,367.2098,370.0671
2022-09-08 17:00:00,150.4799,250.1122,256.4946,246.1096
2022-09-08 18:00:00,109.8058,132.9137,145.8813,143.3157
2022-09-08 19:00:00,1.48271,4.064694,3.424693,4.163542
2022-09-08 20:00:00,0,0,0,0
2022-09-08 21:00:00,0,0,0,0
2022-09-08 22:00:00,0,0,0,0
2022-09-08 23:00:00,0,0,0,0
2022-09-09 00:00:00,0,0,0,0
2022-09-09 01:00:00,0,0,0,0
2022-09-09 02:00:00,0,0,0,0
2022-09-09 03:00:00,0,0,0,0
2022-09-09 04:00:00,0,0,0,0
2022-09-09 05:00:00,0,0,0,0
2022-09-09 06:00:00,1.850349,2.298116,2.099194,2.70256
2022-09-09 07:00:00,95.97494,134.2685,132.658,129.071
2022-09-09 08:00:00,299.7689,526.1688,517.5493,504.4066
2022-09-09 09:00:00,448.0241,762.1546,748.8149,753.1688
2022-09-09 10:00:00,575.7182,882.1666,940.0161,911.2014
2022-09-09 11:00:00,461.1298,776.3636,751.2704,725.069
2022-09-09 12:00:00,781.9729,1205.452,1227.62,1245.804
2022-09-09 13:00:00,591.2579,1058.423,1027.912,976.624
2022-09-09 14:00:00,637.4127,1091.644,1082.595,1068.222
2022-09-09 15:00:00,773.1315,1306.175,1303.752,1315.231
2022-09-09 16:00:00,478.0221,812.0436,805.7707,803.8215
2022-09-09 17:00:00,326.2846,556.5681,563.7753,539.0803
2022-09-09 18:00:00,92.01376,127.5119,139.3003,136.1357
2022-09-09 19:00:00,2.858844,7.105506,6.929906,7.359577
2022-09-09 20:00:00,0,0,0,0
2022-09-09 21:00:00,0,0,0,0
2022-09-09 22:00:00,0,0,0,0
2022-09-09 23:00:00,0,0,0,0
2022-09-10 00:00:00,0,0,0,0
2022-09-10 01:00:00,0,0,0,0
2022-09-10 02:00:00,0,0,0,0
2022-09-10 03:00:00,0,0,0,0
2022-09-10 04:00:00,0,0,0,0
2022-09-10 05:00:00,0,0,0,0
2022-09-10 06:00:00,6.227544,7.073948,7.27264,6.637837
2022-09-10 07:00:00,82.83718,140.6732,139.5031,139.7369
2022-09-10 08:00:00,154.7978,281.296,278.4247,278.1313
2022-09-10 09:00:00,247.553,442.3962,439.2404,440.57
2022-09-10 10:00:00,290.3556,513.1055,510.3632,511.2141
2022-09-10 11:00:00,429.4793,754.2382,746.9731,746.0001
2022-09-10 12:00:00,357.8829,622.3996,618.6862,618.2756
2022-09-10 13:00:00,281.0802,495.4933,493.2492,491.5596
2022-09-10 14:00:00,425.9618,730.1719,729.4753,732.4043
2022-09-10 15:00:00,412.6168,710.2979,707.1976,703.1603
2022-09-10 16:00:00,325.6464,576.8751,568.8269,552.2515
2022-09-10 17:00:00,71.64443,122.5957,119.74,119.6653
2022-09-10 18:00:00,13.40788,28.05729,26.52597,28.57549
2022-09-10 19:00:00,0.4635852,0.584375,0.3425,0.6963195
2022-09-10 20:00:00,0,0,0,0
2022-09-10 21:00:00,0,0,0,0
2022-09-10 22:00:00,0,0,0,0
2022-09-10 23:00:00,0,0,0,0
2022-09-11 00:00:00,0,0,0,0
2022-09-11 01:00:00,0,0,0,0
2022-09-11 02:00:00,0,0,0,0
2022-09-11 03:00:00,0,0,0,0
2022-09-11 04:00:00,0,0,0,0
2022-09-11 05:00:00,0,0,0,0
2022-09-11 06:00:00,0.7368534,0.001020834,0.0008847223,0.0013267
2022-09-11 07:00:00,90.79547,145.2543,142.5745,142.2298
2022-09-11 08:00:00,218.1815,364.3933,367.4025,370.5927
2022-09-11 09:00:00,264.9922,447.2459,451.776,448.8283
2022-09-11 10:00:00,640.2578,1072.287,1047.473,958.7098
2022-09-11 11:00:00,575.929,1005.218,994.9864,964.7828
2022-09-11 12:00:00,390.8406,686.7985,679.5908,678.8364
2022-09-11 13:00:00,61.33206,116.9853,115.319,116.4985
2022-09-11 14:00:00,104.9123,189.8486,188.8339,191.2901
2022-09-11 15:00:00,461.7794,811.0537,791.7223,776.806
2022-09-11 16:00:00,551.4548,881.6938,926.6041,926.3181
2022-09-11 17:00:00,266.0278,418.5399,416.4361,415.4744
2022-09-11 18:00:00,88.14487,130.5508,135.7426,134.8431
2022-09-11 19:00:00,3.315101,5.177205,4.924007,5.32186
2022-09-11 20:00:00,0,0,0,0
2022-09-11 21:00:00,0,0,0,0
2022-09-11 22:00:00,0,0,0,0
2022-09-11 23:00:00,0,0,0,0
2022-09-12 00:00:00,0,0,0,0
2022-09-12 01:00:00,0,0,0,0
2022-09-12 02:00:00,0,0,0,0
2022-09-12 03:00:00,0,0,0,0
2022-09-12 04:00:00,0,0,0,0
2022-09-12 05:00:00,0,0,0,0
2022-09-12 06:00:00,0.8161215,0.0001625,0,-0.08629078
2022-09-12 07:00:00,60.23937,98.30967,94.63475,93.89999
2022-09-12 08:00:00,228.4149,388.2842,390.7037,388.2198
2022-09-12 09:00:00,524.1358,876.1538,852.5367,857.987
2022-09-12 10:00:00,689.474,1087.303,1087.92,1102.973
2022-09-12 11:00:00,677.2462,1100.45,1123.669,1133.155
2022-09-12 12:00:00,596.0908,1008.129,990.8975,982.3121
2022-09-12 13:00:00,398.2737,692.8469,685.2635,681.9831
2022-09-12 14:00:00,374.1467,651.7708,645.8318,645.5148
2022-09-12 15:00:00,432.4037,728.2386,731.1343,734.6882
2022-09-12 16:00:00,621.1166,1000.315,981.5166,998.468
2022-09-12 17:00:00,303.9057,483.9044,490.7212,487.0908
2022-09-12 18:00:00,106.5684,139.7522,146.8124,142.0232
2022-09-12 19:00:00,1.189754,2.031938,1.699461,1.977355
2022-09-12 20:00:00,0,0,0,0
2022-09-12 21:00:00,0,0,0,0
2022-09-12 22:00:00,0,0,0,0
2022-09-12 23:00:00,0,0,0,0
2022-09-13 00:00:00,0,0,0,0
2022-09-13 01:00:00,0,0,0,0
2022-09-13 02:00:00,0,0,0,0
2022-09-13 03:00:00,0,0,0,0
2022-09-13 04:00:00,0,0,0,0
2022-09-13 05:00:00,0,0,0,0
2022-09-13 06:00:00,0.4238544,6.080708e-05,-2.211166e-05,6.11111e-05
2022-09-13 07:00:00,70.22406,102.6211,100.0329,99.65411
2022-09-13 08:00:00,270.7687,422.0214,415.4232,396.7888
2022-09-13 09:00:00,381.1258,627.6698,622.2022,595.3907
2022-09-13 10:00:00,303.5752,529.5671,521.8235,501.7247
2022-09-13 11:00:00,597.6351,836.7095,933.2731,1228.174
2022-09-13 12:00:00,724.8715,1145.574,1132.355,1666
2022-09-13 13:00:00,990.8298,1325.084,1384.305,1666
2022-09-13 14:00:00,903.6211,1433.225,1438.94,1487.718
2022-09-13 15:00:00,686.0303,1151.901,1112.725,1103.229
2022-09-13 16:00:00,498.4474,874.2779,816.1217,761.1096
2022-09-13 17:00:00,350.1919,518.4764,538.7875,523.7108
2022-09-13 18:00:00,106.113,124.3901,134.361,144.346
2022-09-13 19:00:00,2.105549,2.658077,2.350722,72
2022-09-13 20:00:00,0,0,0,39.9
2022-09-13 21:00:00,0,0,0,0
2022-09-13 22:00:00,0,0,0,0
2022-09-13 23:00:00,0,0,0,0
2022-09-14 00:00:00,0,0,0,0
2022-09-14 01:00:00,0,0,0,0
2022-09-14 02:00:00,0,0,0,0
2022-09-14 03:00:00,0,0,0,0
2022-09-14 04:00:00,0,0,0,0
2022-09-14 05:00:00,0,0,0,0
2022-09-14 06:00:00,0.6420878,0.8866708,0.416111,0.721389
2022-09-14 07:00:00,71.72287,101.6556,99.11842,96.22306
2022-09-14 08:00:00,315.8958,511.7635,498.5727,488.4909
2022-09-14 09:00:00,578.4691,1023.155,991.3612,985.4464
2022-09-14 10:00:00,547.1871,980.547,962.0635,955.9615
2022-09-14 11:00:00,555.4377,971.5635,958.4006,959.8112
2022-09-14 12:00:00,858.5525,1472.67,1438.274,1394.315
2022-09-14 13:00:00,845.1258,1323.096,1291.637,1300.795
2022-09-14 14:00:00,628.5831,1087.203,1069.509,1013.349
2022-09-14 15:00:00,488.7054,836.9763,832.4854,830.8481
2022-09-14 16:00:00,305.5935,526.4491,523.7333,506.7527
2022-09-14 17:00:00,212.3074,357.3656,357.3124,365.9931
2022-09-14 18:00:00,48.72375,85.16306,83.16293,80.41267
2022-09-14 19:00:00,1.4477,1.806805,1.640556,1.808333
2022-09-14 20:00:00,0,0,0,0
2022-09-14 21:00:00,0,0,0,0
2022-09-14 22:00:00,0,0,0,0
2022-09-14 23:00:00,0,0,0,0
2022-09-15 00:00:00,0,0,0,0
2022-09-15 01:00:00,0,0,0,0
2022-09-15 02:00:00,0,0,0,0
2022-09-15 03:00:00,0,0,0,0
2022-09-15 04:00:00,0,0,0,0
2022-09-15 05:00:00,0,0,0,0
2022-09-15 06:00:00,0.1227694,0.269507,0,-0.0862125
2022-09-15 07:00:00,29.24573,45.96951,44.40732,45.47549
2022-09-15 08:00:00,276.1069,455.6928,442.9081,434.1306
2022-09-15 09:00:00,479.3146,861.0345,839.3192,818.9055
2022-09-15 10:00:00,638.4414,1102.101,1095.549,1098.606
2022-09-15 11:00:00,717.4203,1245.719,1229.824,1164.089
2022-09-15 12:00:00,713.0613,1197.362,1168.213,1123.278
2022-09-15 13:00:00,779.5264,1240.771,1237.297,1248.277
2022-09-15 14:00:00,763.8951,1280.297,1210.926,1244.272
2022-09-15 15:00:00,645.4882,1068.552,1076.808,1080.691
2022-09-15 16:00:00,483.3379,804.0103,814.427,799.4234
2022-09-15 17:00:00,285.9334,442.6216,454.1497,441.7729
2022-09-15 18:00:00,78.62346,111.4277,114.9058,112.7607
2022-09-15 19:00:00,0.7868121,1.784035,1.339175,1.72848
2022-09-15 20:00:00,0,0,0,0
2022-09-15 21:00:00,0,0,0,0
2022-09-15 22:00:00,0,0,0,0
2022-09-15 23:00:00,0,0,0,0
2022-09-16 00:00:00,0,0,0,0
2022-09-16 01:00:00,0,0,0,0
2022-09-16 02:00:00,0,0,0,0
2022-09-16 03:00:00,0,0,0,0
2022-09-16 04:00:00,0,0,0,0
2022-09-16 05:00:00,0,0,0,0
2022-09-16 06:00:00,0.825447,1.124378,0.6625365,1.079342
2022-09-16 07:00:00,73.82406,117.657,113.8746,112.0295
2022-09-16 08:00:00,305.7207,518.9156,502.9244,487.7403
2022-09-16 09:00:00,545.6367,970.3135,942.9554,928.8527
2022-09-16 10:00:00,766.0518,1322.807,1291.702,1284.484
2022-09-16 11:00:00,923.8,1572.148,1541.043,1543.709
2022-09-16 12:00:00,1008.989,1666.137,1659.356,1661.085
2022-09-16 13:00:00,1011.104,1661.065,1649.537,1648.978
2022-09-16 14:00:00,930.834,1556.313,1529.897,1530.162
2022-09-16 15:00:00,787.3301,1308.536,1295.998,1290.307
2022-09-16 16:00:00,579.1629,948.8234,949.6878,934.7576
2022-09-16 17:00:00,331.3493,495.8334,514.6975,498.7709
2022-09-16 18:00:00,93.75972,113.6338,122.6565,116.4115
2022-09-16 19:00:00,0.5672567,1.710388,1.514995,1.711661
2022-09-16 20:00:00,0,0,0,0
2022-09-16 21:00:00,0,0,0,0
2022-09-16 22:00:00,0,0,0,0
2022-09-16 23:00:00,0,0,0,0
2022-09-17 00:00:00,0,0,0,0
2022-09-17 01:00:00,0,0,0,0
2022-09-17 02:00:00,0,0,0,0
2022-09-17 03:00:00,0,0,0,0
2022-09-17 04:00:00,0,0,0,0
2022-09-17 05:00:00,0,0,0,0
2022-09-17 06:00:00,0.5486664,1.138785,0.8343412,1.027397
2022-09-17 07:00:00,72.16232,115.7334,112.9473,110.4478
2022-09-17 08:00:00,285.1012,487.1094,473.6537,461.063
2022-09-17 09:00:00,510.3608,916.119,890.3684,877.2484
2022-09-17 10:00:00,733.4259,1250.794,1223.172,1214.37
2022-09-17 11:00:00,881.2205,1477.165,1442.093,1432.083
2022-09-17 12:00:00,964.5609,1589.387,1557.11,1549.365
2022-09-17 13:00:00,972.0717,1602.254,1572.231,1563.402
2022-09-17 14:00:00,898.8082,1494.65,1464.789,1453.923
2022-09-17 15:00:00,747.6951,1246.093,1229.902,1214.451
2022-09-17 16:00:00,539.6597,882.5106,880.5703,861.9456
2022-09-17 17:00:00,290.6606,443.8628,454.4883,439.893
2022-09-17 18:00:00,72.15098,102.1976,105.2227,102.9462
2022-09-17 19:00:00,0.2934314,0.99275,0.7673833,0.99275
2022-09-17 20:00:00,0,0,0,0
2022-09-17 21:00:00,0,0,0,0
2022-09-17 22:00:00,0,0,0,0
2022-09-17 23:00:00,0,0,0,0
2022-09-18 00:00:00,0,0,0,0
2022-09-18 01:00:00,0,0,0,0
2022-09-18 02:00:00,0,0,0,0
2022-09-18 03:00:00,0,0,0,0
2022-09-18 04:00:00,0,0,0,0
2022-09-18 05:00:00,0,0,0,0
2022-09-18 06:00:00,0.4998542,0.5629285,0.3119682,0.3639627
2022-09-18 07:00:00,62.54998,106.4213,101.9578,100.756
2022-09-18 08:00:00,303.0421,481.4933,464.8698,450.9189
2022-09-18 09:00:00,510.4619,899.832,870.5219,854.7668
2022-09-18 10:00:00,741.7559,1245.411,1207.353,1192.945
2022-09-18 11:00:00,890.9282,1476.113,1417.897,1435.137
2022-09-18 12:00:00,922.5537,1547.561,1518.703,1389.139
2022-09-18 13:00:00,974.7496,1578.453,1544.338,1535.552
2022-09-18 14:00:00,894.0396,1457.849,1422.524,1412.728
2022-09-18 15:00:00,740.7153,1203.581,1180.373,1165.914
2022-09-18 16:00:00,530.3148,851.2879,842.4818,822.6359
2022-09-18 17:00:00,288.9479,429.8911,439.2597,422.9209
2022-09-18 18:00:00,72.62651,95.47387,99.49295,95.86924
2022-09-18 19:00:00,0.241845,0.8292832,0.576831,0.7728918
2022-09-18 20:00:00,0,0,0,0
2022-09-18 21:00:00,0,0,0,0
2022-09-18 22:00:00,0,0,0,0
2022-09-18 23:00:00,0,0,0,0
2022-09-19 00:00:00,0,0,0,0
2022-09-19 01:00:00,0,0,0,0
2022-09-19 02:00:00,0,0,0,0
2022-09-19 03:00:00,0,0,0,0
2022-09-19 04:00:00,0,0,0,0
2022-09-19 05:00:00,0,0,0,0
2022-09-19 06:00:00,0.6974391,0.560398,0.4608,0.5632
2022-09-19 07:00:00,66.55784,101.6485,100.4802,98.93621
2022-09-19 08:00:00,221.416,355.3236,354.1348,350.3398
2022-09-19 09:00:00,467.8752,813.816,791.0651,788.0916
2022-09-19 10:00:00,723.9572,1215.925,1179.635,1167.548
2022-09-19 11:00:00,906.3114,1432.234,1438.655,1435.838
2022-09-19 12:00:00,981.9172,1586.081,1580.405,1540.441
2022-09-19 13:00:00,971.357,1565.039,1530.024,1520.092
2022-09-19 14:00:00,854.316,1383.126,1351.885,1343.406
2022-09-19 15:00:00,735.726,1192.614,1165.521,1152.387
2022-09-19 16:00:00,533.0554,848.8508,839.146,820.1057
2022-09-19 17:00:00,294.9747,433.357,442.6927,423.7512
2022-09-19 18:00:00,74.74618,91.74902,96.9498,92.19602
2022-09-19 19:00:00,0.2781385,0.832368,0.5797293,0.8879477
2022-09-19 20:00:00,0,0,0,0
2022-09-19 21:00:00,0,0,0,0
2022-09-19 22:00:00,0,0,0,0
2022-09-19 23:00:00,0,0,0,0
2022-09-20 00:00:00,0,0,0,0
2022-09-20 01:00:00,0,0,0,0
2022-09-20 02:00:00,0,0,0,0
2022-09-20 03:00:00,0,0,0,0
2022-09-20 04:00:00,0,0,0,0
2022-09-20 05:00:00,0,0,0,0
2022-09-20 06:00:00,0.6799505,0.5779467,0.4073812,0.6078572
2022-09-20 07:00:00,80.54243,104.4827,100.264,95.25983
2022-09-20 08:00:00,280.8944,475.8555,453.7671,437.3697
2022-09-20 09:00:00,522.3528,899.4595,863.9451,848.0478
2022-09-20 10:00:00,732.0758,1231.516,1192.282,1178.134
2022-09-20 11:00:00,815.325,1341.769,1330.009,1269.435
2022-09-20 12:00:00,860.4584,1448.975,1392.181,1377.959
2022-09-20 13:00:00,753.8787,1149.305,1181.229,1272.972
2022-09-20 14:00:00,654.0671,1062.621,995.6774,983.894
2022-09-20 15:00:00,343.239,509.7726,523.5316,561.0604
2022-09-20 16:00:00,435.8022,759.3073,761.2617,679.084
2022-09-20 17:00:00,288.4373,416.1705,443.711,409.0913
2022-09-20 18:00:00,65.82983,81.14994,87.46004,81.39492
2022-09-20 19:00:00,0.1382387,0.2620305,0.09075417,0.1765611
2022-09-20 20:00:00,0,0,0,0
2022-09-20 21:00:00,0,0,0,0
2022-09-20 22:00:00,0,0,0,0
2022-09-20 23:00:00,0,0,0,0
2022-09-21 00:00:00,0,0,0,0
2022-09-21 01:00:00,0,0,0,0
2022-09-21 02:00:00,0,0,0,0
2022-09-21 03:00:00,0,0,0,0
2022-09-21 04:00:00,0,0,0,0
2022-09-21 05:00:00,0,0,0,0
2022-09-21 06:00:00,0.3878258,0.345349,0,0
2022-09-21 07:00:00,74.04693,101.3856,100.6063,92.79331
2022-09-21 08:00:00,290.6682,481.7256,486.0983,441.6455
2022-09-21 09:00:00,523.923,900.1715,942.1627,842.21
2022-09-21 10:00:00,738.5868,1230.462,1305.452,1165.49
2022-09-21 11:00:00,881.835,1459.04,1526.215,1379.632
2022-09-21 12:00:00,971.8273,1576.961,1634.412,1512.114
2022-09-21 13:00:00,1012.612,1599.583,1611.469,1553.757
