"County Home Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85
2022-11-06 08:00:00,58.9434,1.084458,1.118958,1.177833,1.133833,1.184541,1.114583,0,1.110083,0,1.126958,1.197083,1.125542,1.193042,1.152583,1.149542,1.145333,1.21275,1.225584,1.293833,1.257083,1.180167,1.259417,1.222083,1.234,1.248833,1.136375,1.119667,1.140417,1.110375,1.101417,1.103292,1.1375,1.096667,1.147708,0,1.175583,0.9290416,0,1.140958,1.130375,1.085,1.097958,1.086042,1.092625,1.149458,0,1.093833,1.05075,1.159583,1.080708,1.152,0,1.149083,0,1.163584,1.042375,1.251292,1.194875,1.24525,1.219583,1.246417,0,1.270708,1.205625,1.2,0,1.168458,1.129375,1.169792,1.09225,1.148125,1.149125,1.180375,1.171208,1.149667,1.135417,1.106875,1.119583,1.115917,1.118833,1.137583,0,1.14075,88.36893
2022-11-06 09:00:00,120.0257,2.425792,2.5515,2.637625,2.52975,2.658417,2.53925,0,2.482875,0,2.554583,2.711209,2.603584,2.69425,2.626416,2.670458,2.624708,2.789667,2.754833,2.88775,2.842042,2.650042,2.861542,2.78875,2.846958,2.823792,2.603167,2.531459,2.599166,2.513583,2.544041,2.513,2.581834,2.507542,2.614375,0,2.675625,2.17375,0,2.621834,2.583208,2.51825,2.548208,2.433875,2.4575,2.580416,0,2.529875,2.39175,2.609209,2.436875,2.592834,0,2.59475,0,2.634667,2.416,2.828875,2.705,2.837459,2.767667,2.866042,0,2.897792,2.773916,2.813458,0,2.701625,2.614292,2.673792,2.5665,2.655375,2.620625,2.692875,2.672625,2.657583,2.615375,2.602042,2.59525,2.613167,2.590125,2.640083,0,2.609625,189.6329
2022-11-06 10:00:00,82.38802,1.724958,1.808375,1.877875,1.79825,1.892833,1.794958,0,1.760625,0,1.804292,1.922333,1.832167,1.909,1.850958,1.874625,1.848625,1.965875,1.948833,2.046667,2.008667,1.874167,2.017667,1.958917,1.994083,1.98625,1.823417,1.772042,1.817333,1.757875,1.771167,1.752334,1.80675,1.746125,1.82575,0,1.869958,1.498875,0,1.821417,1.811167,1.740583,1.759458,1.708958,1.720833,1.804708,0,1.75075,1.657083,1.82275,1.692792,1.808792,0,1.806292,0,1.830583,1.660375,1.966917,1.873333,1.965583,1.917125,1.977958,0,2.003542,1.907417,1.927042,0,1.859042,1.794542,1.844209,1.748292,1.82325,1.801583,1.854333,1.836458,1.82175,1.79025,1.769917,1.771542,1.780917,1.765833,1.796958,0,1.789583,129.2878
2022-11-06 11:00:00,337.0075,6.522667,7.106376,7.273834,6.804751,7.328001,6.897166,0,6.727208,0,6.94425,7.448207,7.12775,7.418791,7.11475,7.422124,7.130667,7.663166,7.411708,7.785583,7.649333,7.102583,7.812875,7.548707,7.798584,7.584708,7.173958,6.875167,7.191833,6.890501,7.073999,6.868959,7.070167,6.838832,7.123334,0,7.382626,6.002624,0,7.165999,7.140791,6.956666,7.107875,6.551416,6.683001,7.127332,0,7.090208,6.469832,7.199043,6.569542,7.188041,0,7.217626,0,7.303792,6.648709,7.796708,7.315291,7.831209,7.617626,8.028417,0,7.991916,7.563334,7.887,0,7.555666,7.193708,7.453667,7.120208,7.415501,7.150875,7.457959,7.244541,7.393666,7.098292,7.344917,7.072708,7.325043,7.040875,7.330167,0,7.221624,564.5994
2022-11-06 12:00:00,411.9731,8.37221,9.164373,9.383584,8.710752,9.462415,8.863708,0,8.591915,0,8.869666,9.613542,9.161166,9.551456,9.083667,9.566916,9.067375,9.8635,9.413333,9.983625,9.860833,9.057458,10.03275,9.571585,10.01075,9.589998,9.120749,8.641832,9.118417,8.636042,8.968708,8.600833,8.95325,8.562459,9.005208,0,9.367874,7.589042,0,9.000709,9.034916,8.78,9.027707,8.3295,8.480875,9.084415,0,9.048375,8.175625,9.1755,8.297417,9.177168,0,9.215124,0,9.334126,8.442043,9.957209,9.245667,10.00842,9.709124,10.31958,0,10.275,9.618084,10.18,0,9.718458,9.160377,9.610791,9.067915,9.565292,9.12875,9.608083,9.239167,9.555707,9.113042,9.542334,9.096126,9.50721,9.073041,9.523833,0,9.300916,637.5418
2022-11-06 13:00:00,614.7905,12.34883,13.22633,13.54929,12.93608,13.71362,13.14558,0,12.83908,0,13.31258,14.16558,13.81375,14.19817,13.79283,14.28983,13.87496,14.82079,14.43258,15.03813,14.96129,14.01892,15.27454,14.97279,15.37004,15.04216,14.08262,13.70687,14.17033,13.78229,13.96066,13.70596,14.01867,13.68975,14.10266,0,14.72079,12.15046,0,14.45279,14.27538,14.06954,14.21479,12.40884,12.6365,13.38704,0,13.30675,12.35917,13.49825,12.50937,13.55125,0,13.61187,0,13.80425,12.77221,14.75796,14.06246,14.88233,14.57375,15.45383,0,15.34996,14.74596,15.33525,0,14.71334,14.25683,14.58483,14.15537,14.61896,14.24254,14.68312,14.43371,14.69121,14.26608,14.72859,14.31738,14.67954,14.27412,14.73104,0,14.512,1011.168
2022-11-06 14:00:00,319.5673,6.428625,7.06375,7.246,6.756625,7.343334,6.889625,0,6.7305,0,6.968125,7.575376,7.258375,7.563167,7.236792,7.586625,7.236875,7.89275,7.584958,7.988042,7.925125,7.385417,8.063791,7.778875,8.085625,7.817042,7.315625,7.035125,7.353792,7.046375,7.219875,7.013875,7.223084,6.969833,7.257333,0,7.563875,6.127292,0,7.369167,7.315042,7.164125,7.293958,6.129542,6.357459,6.847667,0,6.834416,6.165167,6.96425,6.27175,6.9785,0,7.006333,0,7.140417,6.421667,7.6935,7.136333,7.763625,7.51825,8.057416,0,8.051291,7.534792,7.988625,0,7.637375,7.203291,7.553083,7.131,7.549333,7.194,7.568209,7.298459,7.526667,7.183167,7.517958,7.165917,7.495458,7.146459,7.506708,0,7.456167,518.6415
2022-11-06 15:00:00,440.642,5.971583,9.431623,9.878416,7.759666,10.23658,8.595541,0,9.021915,0,9.751291,10.806,10.19662,10.87766,10.46275,11.04779,10.48775,11.53704,11.20108,11.58854,11.55212,11.01246,11.9535,11.74496,11.93917,11.72071,10.844,10.57404,10.81725,10.51971,10.64,10.45475,10.66617,10.45063,10.63983,0,10.76592,9.309875,0,10.45387,10.23013,10.10821,10.73679,5.958083,7.162209,9.730874,0,9.715083,6.465541,9.851624,7.127165,9.863251,0,9.902666,0,10.04958,8.330249,10.81425,8.047459,10.87358,10.58879,11.33779,0,11.31029,9.801791,11.26,0,10.75333,9.654043,10.65063,9.650999,10.67954,10.02508,10.69188,9.983915,10.69104,9.951167,10.75833,10.25008,10.77325,10.00525,10.79692,0,10.80775,727.8796
2022-11-06 16:00:00,148.9906,1.349833,2.533292,2.85975,1.660167,3.014875,1.881,0,1.948375,0,2.09975,3.449083,2.459958,3.456125,2.537667,3.419209,2.485167,3.482,2.739333,3.48775,3.396291,3.272167,3.50675,3.086209,3.472292,3.012208,3.153291,2.788083,3.154875,2.90475,3.124708,2.906833,3.159584,2.878542,3.031333,0,3.199042,2.563375,0,2.817209,2.825958,2.657833,3.21975,2.133917,2.27075,3.396375,0,3.458042,1.294458,3.545083,1.340875,3.560458,0,3.577084,0,3.630542,1.404,3.85825,1.52875,3.966792,3.248916,4.001083,0,4.098083,1.710625,4.048292,0,3.941875,1.82475,3.929667,1.94125,3.964042,2.193958,3.99475,2.157959,4.00125,2.175708,3.99575,2.159458,4.006166,2.318,3.966917,0,3.823916,187.3743
2022-11-06 17:00:00,8.67944,0.10825,0.1354583,0.1558333,0.1213333,0.162625,0.1214167,0,0.1292083,0,0.1315417,0.170875,0.13125,0.173375,0.14275,0.2145667,0.1865667,0.2403889,0.2164,0.2742889,0.2568889,0.2291444,0.2653,0.2162889,0.2572889,0.2259111,0.2492556,0.1997,0.2556889,0.2050333,0.2404555,0.2078666,0.1901667,0.1510417,0.1843333,0,0.187875,0.1607222,0,0.1585833,0.1769167,0.1483334,0.1675833,0.1676222,0.1769667,0.2191111,0,0.2014445,0.1470556,0.2327333,0.1586445,0.2342111,0,0.2367556,0,0.2418,0.1488889,0.2599889,0.1839333,0.2870889,0.2254778,0.2559,0,0.2817667,0.1843333,0.2616555,0,0.2714111,0.1783333,0.2837,0.1695555,0.2849222,0.1924778,0.2874555,0.1956889,0.2824778,0.1916445,0.2626333,0.1897333,0.2603111,0.1910667,0.2711889,0,0.2851222,5.272136
2022-11-06 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-06 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-06 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-06 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-06 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-06 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 06:00:00,0.2990277,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,-4.8
2022-11-07 07:00:00,22.08761,0.3360833,0.341625,0.372,0.3576666,0.3765417,0.34175,0,0.3532917,0,0.35,0.3799583,0.33675,0.379625,0.3569167,0.3491667,0.353625,0.376375,0.389625,0.426,0.404125,0.3814167,0.407,0.3901666,0.3885833,0.4056667,0.3633333,0.3639584,0.3669583,0.3597083,0.3472083,0.3500833,0.371,0.3515417,0.372,0,0.3886667,0.2845416,0,0.3682083,0.3717083,0.346375,0.3554167,0.3479583,0.353,0.377625,0,0.3395,0.3306667,0.383875,0.3515417,0.3843333,0,0.38075,0,0.3859583,0.325625,0.421875,0.3970833,0.41625,0.4083333,0.410375,0,0.4252083,0.395375,0.3847083,0,0.3865417,0.3670416,0.395875,0.3459583,0.3792917,0.3849583,0.40075,0.3920417,0.3824167,0.3756667,0.3582083,0.3670417,0.3648333,0.3710417,0.3746667,0,0.3875833,25.53698
2022-11-07 08:00:00,88.15637,1.604,1.675625,1.74775,1.678083,1.759,1.665208,0,1.645125,0,1.675625,1.788708,1.701125,1.779958,1.721375,1.739333,1.714958,1.817166,1.8115,1.896208,1.864875,1.730042,1.869708,1.814667,1.851042,1.845417,1.685833,1.670167,1.695833,1.638833,1.6435,1.632125,1.683958,1.627375,1.702375,0,1.754875,1.401292,0,1.712,1.707083,1.646833,1.664375,1.618667,1.630708,1.71075,0,1.654417,1.574958,1.727708,1.604708,1.713292,0,1.7095,0,1.735125,1.570375,1.865958,1.7775,1.869542,1.820917,1.877917,0,1.899333,1.81575,1.823375,0,1.768917,1.703583,1.752833,1.660125,1.735458,1.71675,1.766583,1.748459,1.731667,1.701375,1.691417,1.686958,1.697958,1.688917,1.718417,0,1.71125,124.957
2022-11-07 09:00:00,185.978,3.422792,3.640333,3.739708,3.57425,3.791667,3.619708,0,3.523875,0,3.622167,3.860083,3.736375,3.826292,3.709584,3.810708,3.71175,3.935208,3.856167,3.997083,3.945292,3.63875,3.968542,3.896625,3.89725,3.91775,3.573,3.511042,3.581,3.454833,3.505167,3.4435,3.545333,3.434417,3.590959,0,3.723541,3.02825,0,3.643875,3.613667,3.517958,3.554334,3.423333,3.465792,3.648834,0,3.591417,3.370458,3.699875,3.433417,3.683542,0,3.689208,0,3.759708,3.450625,4.049708,3.865,4.060833,3.953042,4.127583,0,4.139667,3.964542,4.041667,0,3.841875,3.712333,3.787916,3.645167,3.762792,3.683167,3.780708,3.73925,3.73125,3.659,3.685,3.641125,3.684167,3.632875,3.692375,0,3.646125,279.8394
2022-11-07 10:00:00,298.0815,5.748542,6.122333,6.2975,6.028417,6.399792,6.125459,0,5.897083,0,6.014584,6.371542,6.192583,6.275792,6.08075,6.250958,6.067791,6.40125,6.241208,6.4345,6.352042,5.796459,6.432584,6.265209,6.35975,6.246959,5.74125,5.565917,5.686334,5.492,5.562625,5.442417,5.584,5.401792,5.622458,0,5.841625,4.777958,0,5.691041,5.606041,5.472125,5.553167,5.312042,5.407709,5.671083,0,5.65075,5.250542,5.784875,5.36725,5.791208,0,5.835875,0,5.978833,5.509708,6.455042,6.161,6.502542,6.3555,6.744375,0,6.775542,6.510833,6.6975,0,6.382,6.18225,6.30225,6.10025,6.27125,6.139792,6.297542,6.235,6.245334,6.115875,6.219916,6.099667,6.180083,6.06175,6.165417,0,5.987292,437.8902
2022-11-07 11:00:00,625.4272,12.57125,13.47587,13.69667,13.07996,13.79533,13.21513,9.86375,12.76134,9.297999,13.2535,14.00317,13.55529,13.82746,13.313,13.68146,13.12896,13.88375,13.35038,13.79908,13.59591,12.28821,13.59367,13.19108,13.54279,13.12516,12.37337,11.92446,12.43142,11.97654,12.21546,11.88033,12.20054,11.79083,12.16471,1.772208,12.57454,10.29613,4.362167,11.96625,11.82308,11.57516,12.09834,13.21662,13.29625,13.82696,0,13.67571,12.78454,13.7675,12.84737,13.74125,0,13.70779,0,13.80821,12.81158,14.70371,14.05825,14.80396,14.42117,15.25883,0,15.11388,14.56908,15.03175,0,14.32367,13.90442,14.11625,13.69679,14.02096,13.6675,14.02892,13.79146,13.90654,13.52871,13.87379,13.46146,13.74259,13.32454,13.63279,0,13.21821,1039.816
2022-11-07 12:00:00,787.8542,17.15233,17.82171,18.13396,17.83079,18.28362,17.95554,18.09675,17.41146,18.29458,17.87062,18.59192,18.477,18.53621,18.30267,18.59837,18.37542,19.28042,19.04254,19.49717,19.323,18.05642,19.75004,19.67175,19.84204,19.61542,18.07371,17.74675,18.15129,17.88267,17.89087,17.73454,17.89067,17.64725,18.01438,17.81558,18.82562,15.65879,18.79087,18.62184,18.19246,18.02508,18.07475,16.55179,16.67533,16.98292,0,16.88425,16.30033,17.08796,16.41729,17.18225,0,17.24291,0,17.48308,16.65162,18.72191,18.38625,18.93362,18.60338,19.833,0,19.59817,19.29854,19.50492,9.962376,18.55638,18.50521,18.42442,18.2885,18.40633,18.3165,18.51021,18.60209,18.47717,18.357,18.57359,18.47829,18.56154,18.43379,18.63862,0,18.48883,1417.894
2022-11-07 13:00:00,795.3253,16.98321,17.59488,17.87588,17.60888,18.08379,17.79271,17.96575,17.31162,18.20054,17.83396,18.59725,18.52454,18.61867,18.40533,18.71471,18.53975,19.49608,19.30146,19.71746,19.50979,18.40141,20.01396,20.00291,20.12696,19.94896,18.29062,17.98829,18.35921,18.10833,18.06375,17.91617,18.00275,17.78821,18.12733,17.93383,18.95779,15.75604,18.88679,18.74079,18.29404,18.07767,17.96233,16.90808,17.0235,17.53054,5.553417,17.37683,16.82891,17.555,16.92238,17.62825,0,17.68434,14.08908,17.92621,17.09758,19.19559,18.89983,19.35046,18.99208,20.26962,16.37229,20.00925,19.71934,19.88342,20.13079,18.86896,18.8175,18.70975,18.57013,18.67358,18.54821,18.75383,18.82167,18.71238,18.5725,18.80675,18.69675,18.79004,18.65963,18.88812,6.269833,18.446,1476.56
2022-11-07 14:00:00,609.9113,14.08729,14.711,14.97612,14.70142,15.18271,14.89433,15.11183,14.52808,15.33692,15.01492,15.74346,15.68437,15.80163,15.61359,15.93887,15.77783,16.59912,16.43692,16.75462,16.60525,15.74929,17.1035,17.07529,17.20983,17.02179,15.59342,15.35854,15.65508,15.47058,15.42183,15.29904,15.35642,15.16558,15.42883,15.2585,16.16338,13.45029,16.095,15.987,15.55563,15.37933,15.294,13.2135,14.13517,14.50071,14.01713,14.43079,13.913,14.58296,13.98596,14.63159,9.770584,14.68879,14.32271,14.90508,14.16096,15.97046,15.67496,16.07929,15.76629,16.83421,16.6315,16.68108,16.4115,16.57925,16.7765,15.79737,15.72104,15.65225,15.5155,15.645,15.46525,15.68629,15.76992,15.6855,15.57812,15.79521,15.69563,15.81525,15.71187,15.90813,16.09417,15.73263,1223.151
2022-11-07 15:00:00,444.5122,5.569625,10.07833,10.56638,7.874166,10.92854,8.912167,10.90417,9.573874,11.10863,10.437,11.51321,10.88671,11.61188,11.20079,11.78596,11.21696,12.32617,12.01333,12.34983,12.23337,11.75463,12.67717,12.59496,12.63592,12.48121,11.49167,11.21779,11.45763,11.23459,11.26992,11.13008,11.27704,11.0955,11.21975,10.72196,11.28821,9.940333,11.31179,11.05058,10.73875,10.6095,11.36942,5.664583,7.013792,10.42567,3.44675,10.39083,6.017167,10.50767,7.088625,10.51446,7.862917,10.54842,8.312584,10.68688,8.749917,11.48383,7.976206,11.53517,11.26562,12.06104,8.030125,12.01904,10.29484,11.96079,10.12771,11.43912,10.23675,11.36162,10.20479,11.39521,10.66058,11.39813,10.58983,11.43771,10.63642,11.54162,11.00679,11.59054,10.77133,11.65596,11.79671,11.58633,852.1845
2022-11-07 16:00:00,115.7156,0.8536249,2.24375,2.569458,1.165,2.724958,1.359708,2.758,1.491833,2.917833,1.721833,3.188208,2.152208,3.231792,2.206625,3.196708,2.164833,3.134375,2.369667,3.1435,3.059541,3.061417,3.207583,2.828958,3.109583,2.686583,2.8215,2.529125,2.809833,2.647459,2.793375,2.6865,2.801167,2.596083,2.629583,2.46275,2.830458,2.32775,2.782,2.538375,2.452708,2.235375,2.945292,1.756875,1.849334,3.010334,0.7372501,3.006042,0.7703749,3.074833,0.798125,3.076167,0.8358334,3.094083,0.842625,3.137666,0.8225416,3.374292,0.9181665,3.416208,3.041083,3.508833,0.9311251,3.555542,1.01625,3.504333,1.099792,3.402458,1.143458,3.39475,1.31125,3.413583,1.590917,3.431417,1.572083,3.445709,1.606583,3.459542,1.579417,3.50325,1.7945,3.521,2.881125,3.51425,165.3424
2022-11-07 17:00:00,2.500664,0.03444445,0.0365,0.04688888,0.03994446,0.0505,0.03405556,0.05433333,0.0391111,0.05300001,0.0365,0.04977778,0.03183333,0.0503889,0.04027777,0.03833332,0.04049999,0.04555554,0.04750001,0.06316666,0.05550001,0.05005554,0.05877778,0.0513889,0.04677779,0.05299999,0.04505556,0.03883334,0.04633332,0.04238889,0.03583334,0.03827778,0.04527777,0.035,0.04594443,0.04644446,0.05105556,0.02383333,0.05116668,0.04172222,0.04522223,0.03133333,0.03511111,0.03683333,0.03911112,0.04911111,0.03194444,0.03338889,0.0305,0.05244446,0.03811111,0.05366665,0.04172221,0.04955557,0.03466666,0.05088889,0.02605555,0.0605,0.0491111,0.05761112,0.0528889,0.05583332,0.05094445,0.06094444,0.04372221,0.04583332,0.05188888,0.05094444,0.0398889,0.05433333,0.03205555,0.05083332,0.04616668,0.05172222,0.04272223,0.04844444,0.04288889,0.03794444,0.04172223,0.04044446,0.04122221,0.04477779,0.04944444,0.04677778,-1.948246
2022-11-07 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-07 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-08 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-08 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-08 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-08 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-08 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-08 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-08 06:00:00,0.3886794,0.001833333,0.008666666,0.01066667,0.003166667,0.01216667,0.004166667,0.013,0.005166667,0.01466667,0.004666667,0.0105,0.0025,0.0105,0.003666667,0.0104,0.004166667,0.0142,0.005,0.02,0.01333333,0.006666667,0.0125,0.005833333,0.01133333,0.005,0.008666666,0.003833333,0.008333334,0.004333333,0.007666667,0.004,0.008166667,0.0025,0.007833334,0.004,0.007666667,0,0.008,0.003833333,0.0075,0.003833333,0.0065,0.005166667,0.005666667,0.008833333,0.0005,0.01,0.001666667,0.011,0.0015,0.01116667,0.001833333,0.0134,0.001,0.0136,0.003666667,0.0184,0.0055,0.0188,0.01233333,0.013,0.009666666,0.01416667,0.004666667,0.01116667,0.006333333,0.009166666,0.004333333,0.009333333,0.0035,0.007833334,0.004666667,0.01016667,0.004833333,0.007,0.004166667,0.005,0.0035,0.005166667,0.003166667,0.005166667,0.004166667,0.005166667,-4.38711
2022-11-08 07:00:00,110.2839,0.4080417,2.28175,2.49575,0.4539167,2.568375,0.4575833,2.539083,0.4624583,2.527208,0.4677083,2.55175,0.437,2.401875,0.4762084,2.392083,0.4604583,2.318625,0.5165,2.218042,1.263292,1.039,1.786333,0.48075,1.683583,0.4898333,1.486792,0.4385834,1.458042,0.4367084,1.398625,0.4363334,1.330208,0.4270417,1.147083,0.4394167,1.045958,0.34,0.92925,0.4515417,0.766625,0.6180832,0.5072917,1.173708,1.332792,1.943125,0.3864583,2.081167,0.3864583,2.228,0.4049166,2.309417,0.4482083,2.359542,0.4242917,2.267583,0.4276251,2.279417,0.4817917,2.192,1.305875,2.230583,0.4924583,2.142167,0.4979166,1.78,0.5355833,1.274875,0.4584583,0.76,0.431125,0.6243333,0.458125,0.6295834,0.452625,0.5887082,0.4350417,0.506625,0.4204583,0.479125,0.4112917,0.481,0.4527917,0.4823334,97.3615
2022-11-08 08:00:00,418.3985,1.575292,9.786083,10.02996,3.059667,10.11233,4.271667,9.902332,5.113208,9.972832,5.639666,10.16837,5.635626,10.01575,5.145333,10.11233,4.852333,10.26517,5.236583,10.26392,10.13896,5.925042,10.35279,4.223876,10.26475,4.377834,9.361334,4.094041,9.431,3.953083,9.255333,3.876375,9.100958,3.968541,9.041667,3.456708,9.421624,3.368459,9.433043,5.289167,8.984584,7.003,8.028043,5.346542,5.441792,10.0235,0.9305417,10.00588,1.54475,10.09663,2.374625,10.09287,3.239583,10.12708,4.476041,10.26217,5.266042,11.15279,3.512417,11.17146,10.92587,11.57921,3.2515,11.49592,5.812501,11.35688,5.854749,10.71458,5.327501,10.29646,5.01625,9.173001,5.622374,7.979499,4.316166,7.087167,3.462375,6.702376,2.7395,6.514583,2.675833,5.997416,3.418,6.961876,612.9888
